"","x"
"2153",56942
"2154",8312
"2155",54985
"2156",8131
"2157",23417
"2158",4350
"2159",83693
"2160",9013
"2161",51172
"2162",58189
"2163",23406
"2164",9100
"2165",83716
"2166",7249
"2167",26048
"2168",4833
"2169",4363
"2170",408050
"2171",64788
"2172",2294
"2173",64428
"2174",64779
"2175",1186
"2176",84264
"2177",65990
"2178",8140
"2179",79006
"2180",79791
"2181",10273
"2182",9028
"2183",4682
"2184",7329
"2185",29904
"2186",6650
"2187",9780
"2188",2935
"2189",7727
"2190",23059
"2191",56061
"2192",124454
"2193",6923
"2194",23062
"2195",55313
"2196",57478
"2197",3163
"2198",9093
"2199",100529144
"2200",51283
"2201",6299
"2202",NA
"2203",5934
"2204",23475
"2205",64131
"2206",29108
"2207",23322
"2208",4150
"2209",6810
"2210",10423
"2211",10295
"2212",84148
"2213",23420
"2214",50615
"2215",51760
"2216",9738
"2217",57020
"2218",9810
"2219",400506
"2220",79719
"2221",64799
"2222",114294
"2223",10391
"2224",1445
"2225",8925
"2226",9325
"2227",123263
"2228",51285
"2229",57722
"2230",8766
"2231",1512
"2232",64927
"2233",80381
"2234",2184
"2235",57214
"2236",26015
"2237",30844
"2238",25963
"2239",64397
"2240",22995
"2241",79895
"2242",56986
"2243",2553
"2244",7082
"2245",90427
"2246",23312
"2247",55192
"2248",8669
"2249",80208
"2250",57617
"2251",11339
"2252",7782
"2253",26258
"2254",50804
"2255",23678
"2256",5157
"2257",79848
"2258",51201
"2259",55290
"2260",23087
"2261",79752
"2262",55756
"2263",8767
"2264",4683
"2265",8989
"2266",10404
"2267",1666
"2268",54928
"2269",6422
"2270",55353
"2271",55284
"2272",10940
"2273",79815
"2274",3551
"2275",5327
"2276",6788
"2277",5862
"2278",3646
"2279",9694
"2280",8840
"2281",10397
"2282",51101
"2283",3574
"2284",55156
"2285",7227
"2286",6674
"2287",54108
"2288",64089
"2289",51366
"2290",79792
"2291",7264
"2292",65263
"2293",1936
"2294",6713
"2295",63898
"2296",55174
"2297",90459
"2298",23516
"2299",66036
"2300",23484
"2301",10671
"2302",203069
"2303",2936
"2304",8797
"2305",7993
"2306",5516
"2307",157697
"2308",7991
"2309",9639
"2310",54758
"2311",4173
"2312",54793
"2313",427
"2314",665
"2315",4125
"2316",3783
"2317",4924
"2318",2997
"2319",1891
"2320",3191
"2321",4793
"2322",54938
"2323",3743
"2324",6625
"2325",1209
"2326",5971
"2327",11129
"2328",64130
"2329",284352
"2330",2217
"2331",55011
"2332",23370
"2333",10848
"2334",92960
"2335",2068
"2336",84444
"2337",55111
"2338",10535
"2339",951
"2340",8175
"2341",27120
"2342",4066
"2343",4946
"2344",55621
"2345",8677
"2346",1760
"2347",79735
"2348",259307
"2349",79816
"2350",81576
"2351",53635
"2352",166
"2353",6449
"2354",81857
"2355",6618
"2356",28974
"2357",10469
"2358",729440
"2359",9466
"2360",55723
"2361",7138
"2362",51231
"2363",26017
"2364",22870
"2365",84167
"2366",9441
"2367",93145
"2368",10270
"2369",10994
"2370",79744
"2371",85360
"2372",6795
"2373",10775
"2374",898
"2375",8725
"2376",9141
"2377",84079
"2378",6217
"2379",92609
"2380",2091
"2381",9149
"2382",2821
"2383",208
"2384",23646
"2385",57716
"2386",51588
"2387",9253
"2388",10148
"2389",55702
"2390",1155
"2391",79187
"2392",5438
"2393",25999
"2394",6510
"2395",25865
"2396",333
"2397",58509
"2398",26093
"2399",11100
"2400",51343
"2401",27113
"2402",7040
"2403",22898
"2404",55101
"2405",10226
"2406",51073
"2407",3386
"2408",6223
"2409",29997
"2410",7087
"2411",2109
"2412",29086
"2413",7297
"2414",11140
"2415",8775
"2416",10567
"2417",56917
"2418",5802
"2419",84518
"2420",1954
"2421",10945
"2422",9266
"2423",83743
"2424",2906
"2425",6320
"2426",22900
"2427",3978
"2428",7728
"2429",8605
"2430",9545
"2431",1628
"2432",374882
"2433",828
"2434",64748
"2435",54922
"2436",587
"2437",54531
"2438",57664
"2439",5518
"2440",30000
"2441",51398
"2442",2639
"2443",1777
"2444",79165
"2445",26121
"2446",29844
"2447",3718
"2448",6142
"2449",27106
"2450",5296
"2451",5864
"2452",5143
"2453",51477
"2454",8178
"2455",23373
"2456",1311
"2457",11316
"2458",54555
"2459",2116
"2460",93436
"2461",10430
"2462",25789
"2463",7392
"2464",51599
"2465",79036
"2466",23770
"2467",57794
"2468",7561
"2469",6324
"2470",80714
"2471",2077
"2472",2931
"2473",57130
"2474",64763
"2475",23094
"2476",7639
"2477",23474
"2478",199731
"2479",56006
"2480",23080
"2481",79846
"2482",101927446
"2483",10156
"2484",1021
"2485",9512
"2486",27000
"2487",7980
"2488",10282
"2489",10135
"2490",221830
"2491",5445
"2492",3696
"2493",26959
"2494",11062
"2495",6671
"2496",29062
"2497",8701
"2498",79872
"2499",136319
"2500",401312
"2501",5764
"2502",51678
"2503",1687
"2504",56829
"2505",79989
"2506",4967
"2507",11033
"2508",94239
"2509",858
"2510",857
"2511",4233
"2512",140545
"2513",64327
"2514",7472
"2515",3198
"2516",10049
"2517",3199
"2518",3200
"2519",3955
"2520",3202
"2521",3203
"2522",221927
"2523",23288
"2524",23554
"2525",6742
"2526",79974
"2527",11112
"2528",8887
"2529",2887
"2530",83451
"2531",55033
"2532",84725
"2533",6804
"2534",10392
"2535",2617
"2536",84182
"2537",835
"2538",51142
"2539",3315
"2540",11333
"2541",8896
"2542",26024
"2543",1577
"2544",7586
"2545",8662
"2546",29886
"2547",4521
"2548",6878
"2549",8976
"2550",7965
"2551",7036
"2552",64598
"2553",5118
"2554",26261
"2555",55131
"2556",84132
"2557",3614
"2558",3268
"2559",23658
"2560",5054
"2561",1174
"2562",56913
"2563",8985
"2564",6119
"2565",10467
"2566",24146
"2567",113263
"2568",9678
"2569",4899
"2570",54664
"2571",2146
"2572",95681
"2573",643641
"2574",4232
"2575",57037
"2576",27075
"2577",5919
"2578",196
"2579",54927
"2580",26157
"2581",28959
"2582",2737
"2583",5683
"2584",64983
"2585",55744
"2586",644
"2587",55665
"2588",55069
"2589",6009
"2590",51422
"2591",165
"2592",5425
"2593",2645
"2594",9275
"2595",10652
"2596",26608
"2597",7461
"2598",7458
"2599",3984
"2600",55064
"2601",6505
"2602",2218
"2603",83856
"2604",10927
"2605",54981
"2606",23731
"2607",1955
"2608",9830
"2609",7464
"2610",7046
"2611",10952
"2612",727
"2613",1842
"2614",7091
"2615",22949
"2616",64420
"2617",80709
"2618",1759
"2619",2022
"2620",203
"2621",55664
"2622",55848
"2623",54662
"2624",57589
"2625",23081
"2626",23189
"2627",23413
"2628",7016
"2629",768
"2630",8939
"2631",10488
"2632",9827
"2633",8777
"2634",23586
"2635",8721
"2636",169792
"2637",573
"2638",2889
"2639",56654
"2640",320
"2641",23064
"2642",5730
"2643",20
"2644",6461
"2645",54926
"2646",51104
"2647",51010
"2648",7763
"2649",1855
"2650",9124
"2651",54619
"2652",2625
"2653",3257
"2654",5264
"2655",83937
"2656",23268
"2657",22841
"2658",6387
"2659",10613
"2660",8661
"2661",1787
"2662",79009
"2663",5599
"2664",11196
"2665",11101
"2666",54780
"2667",59338
"2668",219699
"2669",64115
"2670",10367
"2671",5532
"2672",54462
"2673",657
"2674",9562
"2675",59
"2676",3988
"2677",56652
"2678",84445
"2679",81855
"2680",81621
"2681",6468
"2682",10360
"2683",80351
"2684",8729
"2685",57584
"2686",22849
"2687",79176
"2688",79004
"2689",51684
"2690",22852
"2691",91452
"2692",64077
"2693",23185
"2694",23560
"2695",26098
"2696",56647
"2697",55149
"2698",9644
"2699",10531
"2700",79991
"2701",1326
"2702",22943
"2703",253738
"2704",10539
"2705",54906
"2706",7511
"2707",9126
"2708",8036
"2709",7019
"2710",8030
"2711",8453
"2712",219771
"2713",27338
"2714",6158
"2715",57178
"2716",10105
"2717",64081
"2718",81619
"2719",23232
"2720",57532
"2721",28964
"2722",6143
"2723",84961
"2724",7343
"2725",5709
"2726",22794
"2727",51195
"2728",8787
"2729",101929777
"2730",5889
"2731",5414
"2732",9110
"2733",4591
"2734",5023
"2735",79665
"2736",51174
"2737",3837
"2738",9570
"2739",55163
"2740",6198
"2741",NA
"2742",80279
"2743",10951
"2744",9400
"2745",9487
"2746",2584
"2747",57508
"2748",23125
"2749",9969
"2750",3216
"2751",2027
"2752",5216
"2753",26001
"2754",8402
"2755",51655
"2756",10743
"2757",4927
"2758",708
"2759",642
"2760",1362
"2761",9527
"2762",57003
"2763",51003
"2764",1819
"2765",117246
"2766",11216
"2767",6603
"2768",9144
"2769",27077
"2770",55813
"2771",1655
"2772",64149
"2773",9267
"2774",5717
"2775",3959
"2776",6347
"2777",5193
"2778",79132
"2779",2648
"2780",5878
"2781",4669
"2782",3292
"2783",6945
"2784",8506
"2785",51225
"2786",2145
"2787",84687
"2788",1277
"2789",6442
"2790",100885850
"2791",51264
"2792",10493
"2793",55379
"2794",8153
"2795",10014
"2796",8714
"2797",51747
"2798",4355
"2799",64750
"2800",1845
"2801",9343
"2802",9120
"2803",5573
"2804",1949
"2805",7531
"2806",23531
"2807",29098
"2808",1801
"2809",5608
"2810",25979
"2811",26118
"2812",9368
"2813",26151
"2814",54868
"2815",7448
"2816",7126
"2817",90410
"2818",27346
"2819",30850
"2820",5376
"2821",9094
"2822",230
"2823",6830
"2824",83871
"2825",57649
"2826",55161
"2827",2557
"2828",57606
"2829",54940
"2830",23142
"2831",64854
"2832",26511
"2833",57482
"2834",8649
"2835",4790
"2836",374
"2837",4126
"2838",7323
"2839",5602
"2840",1998
"2841",4717
"2842",23158
"2843",27309
"2844",8821
"2845",2549
"2846",11275
"2847",1363
"2848",6164
"2849",7466
"2850",11199
"2851",80273
"2852",54433
"2853",2483
"2854",1182
"2855",51166
"2856",51809
"2857",1665
"2858",6649
"2859",51091
"2860",8532
"2861",23321
"2862",56606
"2863",55294
"2864",55247
"2865",55296
"2866",7468
"2867",152503
"2868",57620
"2869",579
"2870",10227
"2871",2743
"2872",683
"2873",9693
"2874",83891
"2875",55805
"2876",55325
"2877",51274
"2878",51088
"2879",64151
"2880",7358
"2881",1410
"2882",10553
"2883",1075
"2884",91057
"2885",26610
"2886",8882
"2887",23788
"2888",23360
"2889",6309
"2890",3312
"2891",4013
"2892",3338
"2893",54414
"2894",29907
"2895",9404
"2896",23220
"2897",23130
"2898",10938
"2899",5007
"2900",81622
"2901",83480
"2902",28960
"2903",51111
"2904",55572
"2905",55291
"2906",9379
"2907",6484
"2908",1374
"2909",595
"2910",79080
"2911",27339
"2912",79073
"2913",10612
"2914",26973
"2915",2348
"2916",25906
"2917",2352
"2918",24145
"2919",9828
"2920",22897
"2921",50862
"2922",57562
"2923",1982
"2924",374378
"2925",329
"2926",9354
"2927",1656
"2928",867
"2929",5818
"2930",10114
"2931",25758
"2932",26273
"2933",8050
"2934",6506
"2935",29099
"2936",51296
"2937",84680
"2938",4192
"2939",55626
"2940",8567
"2941",114971
"2942",79829
"2943",833
"2944",5002
"2945",975
"2946",54733
"2947",55531
"2948",55553
"2949",10944
"2950",9600
"2951",6207
"2952",9049
"2953",4928
"2954",4728
"2955",10312
"2956",1119
"2957",11234
"2958",2965
"2959",5715
"2960",10536
"2961",8496
"2962",25766
"2963",11108
"2964",9976
"2965",84274
"2966",6404
"2967",23603
"2968",41
"2969",65981
"2970",441631
"2971",83892
"2972",4891
"2973",9761
"2974",4598
"2975",81566
"2976",10645
"2977",51561
"2978",506
"2979",10728
"2980",605
"2981",65117
"2982",8825
"2983",3875
"2984",79611
"2985",23371
"2986",2735
"2987",10988
"2988",4048
"2989",2004
"2990",81029
"2991",55110
"2992",59341
"2993",55846
"2994",2305
"2995",11272
"2996",57097
"2997",10094
"2998",51184
"2999",51699
"3000",10635
"3001",10019
"3002",54682
"3003",80824
"3004",1389
"3005",80724
"3006",217
"3007",1027
"3008",55507
"3009",80018
"3010",83445
"3011",4055
"3012",79676
"3013",8099
"3014",4940
"3015",4939
"3016",397
"3017",2967
"3018",1967
"3019",57696
"3020",81539
"3021",79794
"3022",7421
"3023",5985
"3024",2054
"3025",283383
"3026",22818
"3027",23329
"3028",55832
"3029",5869
"3030",56890
"3031",57122
"3032",4848
"3033",8914
"3034",11052
"3035",11103
"3036",51258
"3037",2597
"3038",4839
"3039",1108
"3040",23074
"3041",50813
"3042",51147
"3043",2784
"3044",83461
"3045",56994
"3046",8078
"3047",7167
"3048",79158
"3049",105369632
"3050",2026
"3051",1822
"3052",113246
"3053",10162
"3054",51559
"3055",64426
"3056",51026
"3057",3945
"3058",5564
"3059",55907
"3060",29915
"3061",6489
"3062",50856
"3063",9847
"3064",11021
"3065",1911
"3066",1337
"3067",55188
"3068",8683
"3069",NA
"3070",26127
"3071",1303
"3072",10384
"3073",51567
"3074",2444
"3075",29940
"3076",51389
"3077",51522
"3078",55003
"3079",2651
"3080",63914
"3081",4739
"3082",387119
"3083",25842
"3084",254394
"3085",8732
"3086",4121
"3087",57515
"3088",51020
"3089",7164
"3090",135114
"3091",135112
"3092",9750
"3093",23328
"3094",10090
"3095",80329
"3096",26271
"3097",54516
"3098",5467
"3099",2178
"3100",1432
"3101",222658
"3102",11329
"3103",6428
"3104",29074
"3105",4172
"3106",9025
"3107",266727
"3108",22858
"3109",26268
"3110",9308
"3111",23195
"3112",55776
"3113",653
"3114",60468
"3115",221662
"3116",10486
"3117",26036
"3118",9532
"3119",51715
"3120",81491
"3121",26235
"3122",892
"3123",1871
"3124",7803
"3125",10973
"3126",11149
"3127",9439
"3128",8936
"3129",7915
"3130",202
"3131",8876
"3132",8875
"3133",55856
"3134",60682
"3135",6206
"3136",81688
"3137",51053
"3138",2070
"3139",8724
"3140",10767
"3141",10475
"3142",5191
"3143",9841
"3144",9896
"3145",64065
"3146",51696
"3147",57211
"3148",9749
"3149",7957
"3150",7922
"3151",5252
"3152",51596
"3153",9444
"3154",90632
"3155",7942
"3156",896
"3157",705
"3158",84498
"3159",6908
"3160",2979
"3161",5961
"3162",23506
"3163",5528
"3164",51069
"3165",5754
"3166",6722
"3167",23113
"3168",10591
"3169",124907782
"3170",55770
"3171",1347
"3172",55754
"3173",2762
"3174",26054
"3175",7422
"3176",8899
"3177",7272
"3178",2030
"3179",11120
"3180",3910
"3181",55603
"3182",57666
"3183",55914
"3184",56133
"3185",23438
"3186",83594
"3187",55722
"3188",4124
"3189",9037
"3190",730
"3191",11044
"3192",2690
"3193",3157
"3194",1611
"3195",10902
"3196",10112
"3197",23530
"3198",10884
"3199",3313
"3200",23107
"3201",5201
"3202",1839
"3203",4015
"3204",10307
"3205",55374
"3206",6678
"3207",3550
"3208",3156
"3209",10087
"3210",23197
"3211",56132
"3212",26167
"3213",56130
"3214",56129
"3215",8622
"3216",57396
"3217",56121
"3218",55819
"3219",54974
"3220",411
"3221",9685
"3222",7060
"3223",57472
"3224",7265
"3225",4437
"3226",5924
"3227",900
"3228",10622
"3229",29102
"3230",1004
"3231",4001
"3232",57561
"3233",64083
"3234",10923
"3235",4883
"3236",83989
"3237",28965
"3238",6897
"3239",4012
"3240",5144
"3241",5810
"3242",55299
"3243",5618
"3244",10723
"3245",10111
"3246",10007
"3247",51294
"3248",6500
"3249",9631
"3250",5515
"3251",2246
"3252",2908
"3253",56951
"3254",23398
"3255",3977
"3256",373
"3257",80006
"3258",10802
"3259",79770
"3260",23548
"3261",5917
"3262",23286
"3263",9555
"3264",10915
"3265",1809
"3266",4090
"3267",1452
"3268",22993
"3269",57222
"3270",5159
"3271",1044
"3272",8992
"3273",662
"3274",8614
"3275",80315
"3276",1627
"3277",23567
"3278",1962
"3279",5067
"3280",10051
"3281",58515
"3282",93973
"3283",55171
"3284",51300
"3285",51185
"3286",604
"3287",10686
"3288",84100
"3289",27031
"3290",51421
"3291",56954
"3292",26355
"3293",4968
"3294",3836
"3295",5096
"3296",7337
"3297",25852
"3298",80321
"3299",5947
"3300",55186
"3301",9616
"3302",7029
"3303",54464
"3304",8850
"3305",11235
"3306",7474
"3307",5210
"3308",1294
"3309",5576
"3310",3280
"3311",7375
"3312",23527
"3313",1894
"3314",2771
"3315",10342
"3316",3373
"3317",11334
"3318",10641
"3319",6152
"3320",11068
"3321",57415
"3322",8087
"3323",868
"3324",56987
"3325",55081
"3326",59345
"3327",84223
"3328",2632
"3329",7372
"3330",22916
"3331",8723
"3332",79669
"3333",54946
"3334",5361
"3335",523
"3336",80325
"3337",50512
"3338",7348
"3339",23276
"3340",22937
"3341",79825
"3342",57501
"3343",79858
"3344",11222
"3345",57088
"3346",51409
"3347",1154
"3348",7867
"3349",93
"3350",57599
"3351",51122
"3352",64689
"3353",9136
"3354",10057
"3355",84836
"3356",10289
"3357",26084
"3358",54800
"3359",25981
"3360",6747
"3361",92999
"3362",7134
"3363",4820
"3364",1181
"3365",27086
"3366",1981
"3367",28972
"3368",6787
"3369",6508
"3370",54891
"3371",1933
"3372",8745
"3373",1716
"3374",55233
"3375",55683
"3376",81562
"3377",6242
"3378",150465
"3379",3552
"3380",6364
"3381",200576
"3382",30818
"3383",51011
"3384",4691
"3385",10120
"3386",80255
"3387",10096
"3388",55240
"3389",57669
"3390",51639
"3391",9540
"3392",51277
"3393",10254
"3394",2820
"3395",1058
"3396",90
"3397",85461
"3398",4358
"3399",2976
"3400",8890
"3401",29959
"3402",64838
"3403",3676
"3404",10213
"3405",9784
"3406",100302652
"3407",5496
"3408",92840
"3409",54760
"3410",10297
"3411",64135
"3412",6209
"3413",25801
"3414",83444
"3415",7841
"3416",64427
"3417",374291
"3418",84759
"3419",79745
"3420",6711
"3421",550
"3422",57142
"3423",27429
"3424",84695
"3425",1796
"3426",2591
"3427",56655
"3428",6869
"3429",55704
"3430",84141
"3431",9801
"3432",10314
"3433",84128
"3434",2202
"3435",55120
"3436",2335
"3437",6772
"3438",2744
"3439",64895
"3440",55825
"3441",25972
"3442",3485
"3443",84173
"3444",3488
"3445",9736
"3446",10575
"3447",2677
"3448",23301
"3449",10190
"3450",80219
"3451",23451
"3452",8869
"3453",9486
"3454",79031
"3455",25843
"3456",3336
"3457",55818
"3458",84812
"3459",51652
"3460",7701
"3461",3554
"3462",8808
"3463",8809
"3464",2274
"3465",79083
"3466",27013
"3467",80146
"3468",10058
"3469",8576
"3470",3069
"3471",5510
"3472",23178
"3473",10494
"3474",3398
"3475",9014
"3476",3241
"3477",4953
"3478",57448
"3479",79954
"3480",55041
"3481",26003
"3482",6801
"3483",10153
"3484",23683
"3485",80067
"3486",25797
"3487",22930
"3488",8604
"3489",151393
"3490",1746
"3491",1615
"3492",6432
"3493",6382
"3494",6509
"3495",6654
"3496",8942
"3497",7456
"3498",4999
"3499",9167
"3500",56902
"3501",5000
"3502",390
"3503",1386
"3504",63892
"3505",22848
"3506",66008
"3507",54980
"3508",7072
"3509",51449
"3510",2034
"3511",1820
"3512",7341
"3513",116444
"3514",25806
"3515",525
"3516",4780
"3517",2956
"3518",65977
"3519",6697
"3520",2043
"3521",117583
"3522",10056
"3523",7840
"3524",607
"3525",5396
"3526",1718
"3527",23341
"3528",79906
"3529",2882
"3530",27101
"3531",6342
"3532",60676
"3533",55103
"3534",9068
"3535",9731
"3536",9917
"3537",127428
"3538",9528
"3539",115353
"3540",49856
"3541",51253
"3542",23463
"3543",6146
"3544",5768
"3545",6814
"3546",148479
"3547",54206
"3548",11315
"3549",57535
"3550",271
"3551",6429
"3552",51102
"3553",3749
"3554",80267
"3555",79084
"3556",515
"3557",5906
"3558",3065
"3559",829
"3560",64766
"3561",127544
"3562",10067
"3563",55223
"3564",55870
"3565",6421
"3566",58480
"3567",54856
"3568",9181
"3569",28956
"3570",4209
"3571",85440
"3572",6723
"3573",26232
"3574",26270
"3575",81563
"3576",54823
"3577",10459
"3578",9829
"3579",3953
"3580",10625
"3581",90231
"3582",9927
"3583",60672
"3584",9887
"3585",4688
"3586",23169
"3587",5321
"3588",1647
"3589",79971
"3590",7799
"3591",5997
"3592",6738
"3593",51377
"3594",10286
"3595",9295
"3596",1491
"3597",79814
"3598",56944
"3599",23207
"3600",1429
"3601",10745
"3602",7709
"3603",965
"3604",339488
"3605",8458
"3606",252839
"3607",54936
"3608",55700
"3609",10352
"3610",127700
"3611",64960
"3612",149371
"3613",8443
"3614",7257
"3615",54955
"3616",64121
"3617",4811
"3618",3964
"3619",4548
"3620",57568
"3621",6018
"3622",127396
"3623",10000
"3624",2117
"3625",34
"3626",81849
"3627",23266
"3628",6390
"3629",4237
"3630",80135
"3631",10765
"3632",6675
"3633",1486
"3634",5999
"3635",59349
"3636",117178
"3637",54680
"3638",5929
"3639",2635
"3640",2633
"3641",100861548
"3642",57576
"3643",653519
"3644",5129
"3645",8934
"3646",11126
"3647",1889
"3648",3155
"3649",2582
"3650",3399
"3651",4179
"3652",9129
"3653",51107
"3654",64175
"3655",6513
"3656",10969
"3657",991
"3658",9048
"3659",9670
"3660",533
"3661",8704
"3662",79033
"3663",8643
"3664",10327
"3665",5052
"3666",8503
"3667",10103
"3668",8548
"3669",10560
"3670",2166
"3671",387338
"3672",50999
"3673",1810
"3674",1266
"3675",23215
"3676",2152
"3677",5825
"3678",8674
