"","x"
"8796",101929095
"8797",400084
"8798",101928924
"8799",105377536
"8800",100874530
"8801",105377480
"8802",101929081
"8803",101927040
"8804",100506444
"8805",101927592
"8806",100507584
"8807",111082994
"8808",101928858
"8809",100270680
"8810",401164
"8811",105377245
"8812",101927274
"8813",101805492
"8814",101929412
"8815",101928052
"8816",103689846
"8817",100996645
"8818",285419
"8819",285638
"8820",221409
"8821",101927134
"8822",101929743
"8823",101927207
"8824",101928151
"8825",101929153
"8826",101928776
"8827",100506465
"8828",100874361
"8829",442497
"8830",645104
"8831",101928539
"8832",105377355
"8833",107986313
"8834",127882475
"8835",107986178
"8836",101929577
"8837",100874366
"8838",340073
"8839",102723526
"8840",106144599
"8841",574538
"8842",101929199
"8843",101929353
"8844",101929109
"8845",90342
"8846",100507388
"8847",391121
"8848",105379006
"8849",105377683
"8850",100506406
"8851",285692
"8852",105374647
"8853",677770
"8854",105379100
"8855",102467074
"8856",100287478
"8857",157381
"8858",102724700
"8859",101929215
"8860",105374624
"8861",100506907
"8862",105379054
"8863",148003
"8864",105376603
"8865",100874374
"8866",100288866
"8867",100859921
"8868",284865
"8869",653125
"8870",57733
"8871",283847
"8872",107987420
"8873",85003
"8874",105377602
"8875",101929064
"8876",101929340
"8877",101927237
"8878",124900833
"8879",105374516
"8880",100873948
"8881",105377424
"8882",110231149
"8883",253962
"8884",101929141
"8885",100506142
"8886",56139
"8887",401134
"8888",101928600
"8889",100874364
"8890",107986412
"8891",102546226
"8892",100873940
"8893",105377448
"8894",440119
"8895",100874204
"8896",100874275
"8897",101927495
"8898",101929472
"8899",107986319
"8900",10744
"8901",105377556
"8902",100128059
"8903",105379191
"8904",105371824
"8905",100507096
"8906",107986281
"8907",153163
"8908",102546227
"8909",100506035
"8910",105377671
"8911",102467214
"8912",2994
"8913",100507043
"8914",391714
"8915",107986453
"8916",100996694
"8917",124906444
"8918",101929034
"8919",57481
"8920",100505811
"8921",101927808
"8922",728040
"8923",105378966
"8924",100874363
"8925",339978
"8926",401172
"8927",101929227
"8928",101928203
"8929",105374631
"8930",101928978
"8931",101927780
"8932",102546229
"8933",101929176
"8934",101927659
"8935",100506791
"8936",106144578
"8937",101930028
"8938",100133461
"8939",111082989
"8940",110599563
"8941",107986375
"8942",105377617
"8943",101929261
"8944",345051
"8945",654780
"8946",101928478
"8947",100526761
"8948",110117498
"8949",100507249
"8950",101928971
"8951",100526794
"8952",400043
"8953",100287441
"8954",101928877
"8955",101927007
"8956",105374428
"8957",112488740
"8958",58510
"8959",100505841
"8960",101929123
"8961",644145
"8962",401177
"8963",100287364
"8964",100144602
"8965",121952
"8966",105616916
"8967",102724776
"8968",101928532
"8969",100873939
"8970",106478968
"8971",101928622
"8972",100861468
"8973",100506107
"8974",107986407
"8975",105370401
"8976",100874259
"8977",102467213
"8978",105377652
"8979",340074
"8980",101928942
"8981",102723557
"8982",101927023
"8983",101928734
"8984",100507377
"8985",100874365
"8986",102723899
"8987",285441
"8988",101927934
"8989",101410542
"8990",101929529
"8991",103752589
"8992",105378238
"8993",619351
"8994",91948
"8995",101929019
"8996",101927845
"8997",100874276
"8998",103689917
"8999",729305
"9000",731424
"9001",101927253
"9002",125467750
"9003",100505685
"9004",442247
"9005",105377247
"9006",644974
"9007",101929710
"9008",118425
"9009",101928865
"9010",101927363
"9011",105377573
"9012",100506258
"9013",109729133
"9014",101929338
"9015",100874047
"9016",140947
"9017",100506305
"9018",441025
"9019",104355285
"9020",105374716
"9021",100507091
"9022",101928656
"9023",105374729
"9024",101927379
"9025",101927059
"9026",100289470
"9027",100287592
"9028",105379109
"9029",100506526
"9030",101927565
"9031",105379030
"9032",101927636
"9033",26530
"9034",105377610
"9035",101410545
"9036",105374676
"9037",105377443
"9038",101927109
"9039",105374344
"9040",653247
"9041",56137
"9042",101927305
"9043",390667
"9044",391627
"9045",124907582
"9046",677776
"9047",677772
"9048",124900507
"9049",124900541
"9050",124900204
"9051",124900220
"9052",100313923
"9053",124900349
"9054",100616437
"9055",107397391
"9056",677773
"9057",124900589
"9058",677780
"9059",124902573
"9060",124900507
"9061",124900528
"9062",124905307
"9063",677775
"9064",124900505
"9065",124905173
"9066",124903808
"9067",124900382
"9068",124900339
"9069",124905173
"9070",100313780
"9071",124900503
"9072",124900246
"9073",124900461
"9074",124905307
"9075",109616975
"9076",124900224
"9077",102466721
"9078",124900407
"9079",124904115
"9080",100873856
"9081",6086
"9082",124900441
"9083",124900314
"9084",124904769
"9085",124900434
"9086",100313839
"9087",124900203
"9088",124900329
"9089",100313840
"9090",677768
"9091",124906142
"9092",26813
"9093",677681
"9094",100422847
"9095",124900411
"9096",124904806
"9097",124900508
"9098",124900433
"9099",124900428
"9100",100313842
"9101",109617002
"9102",692149
"9103",124900369
"9104",124900334
"9105",124900440
"9106",124904809
"9107",124900315
"9108",124900577
"9109",677763
"9110",124900437
"9111",124900212
"9112",677679
"9113",124900435
"9114",124900529
"9115",124903423
"9116",677774
"9117",124900313
"9118",109616998
"9119",100423036
"9120",124900240
"9121",100313886
"9122",124900426
"9123",109616966
"9124",124901190
"9125",124900446
"9126",101927487
"9127",729330
"9128",100507403
"9129",100505659
"9130",105375822
"9131",102467222
"9132",431704
"9133",101927798
"9134",106479020
"9135",101926956
"9136",100874323
"9137",124902033
"9138",286114
"9139",105375924
"9140",157627
"9141",100507435
"9142",286135
"9143",101929528
"9144",101928093
"9145",285627
"9146",100128126
"9147",647174
"9148",101927766
"9149",149466
"9150",497634
"9151",105377682
"9152",644660
"9153",619344
"9154",124906685
"9155",100507464
"9156",105379391
"9157",105379194
"9158",101410536
"9159",105375759
"9160",100507420
"9161",285629
"9162",105377736
"9163",552853
"9164",105375707
"9165",100750225
"9166",124902062
"9167",100507341
"9168",101927908
"9169",105375747
"9170",101929450
"9171",124901880
"9172",342538
"9173",105375744
"9174",93668
"9175",107075116
"9176",105375750
"9177",152138
"9178",101929341
"9179",102724623
"9180",100506237
"9181",105375781
"9182",105377716
"9183",101927822
"9184",731779
"9185",347051
"9186",105375847
"9187",124902013
"9188",101929268
"9189",286177
"9190",106144529
"9191",101929191
"9192",101929315
"9193",105375680
"9194",101928033
"9195",346702
"9196",100505718
"9197",105375679
"9198",101928136
"9199",104266957
"9200",105375623
"9201",101926977
"9202",101926908
"9203",100874051
"9204",286184
"9205",100288181
"9206",101928058
"9207",105375814
"9208",102467655
"9209",101937451
"9210",112543493
"9211",440695
"9212",124901990
"9213",124901944
"9214",105375844
"9215",157376
"9216",101929488
"9217",101927459
"9218",112268404
"9219",102724612
"9220",103352670
"9221",124900254
"9222",285593
"9223",107986480
"9224",101926892
"9225",105375726
"9226",105376541
"9227",100856811
"9228",101927862
"9229",102723885
"9230",124902045
"9231",619434
"9232",105375787
"9233",100874286
"9234",105375851
"9235",286094
"9236",107986980
"9237",401463
"9238",105379379
"9239",111082988
"9240",105375929
"9241",927
"9242",102557615
"9243",124901122
"9244",286178
"9245",103164619
"9246",105375732
"9247",101927039
"9248",101927115
"9249",105375624
"9250",105379230
"9251",105379301
"9252",101929415
"9253",101927003
"9254",101927513
"9255",442893
"9256",102546298
"9257",101929172
"9258",104326051
"9259",124901882
"9260",441355
"9261",105375843
"9262",101929719
"9263",101927141
"9264",100049587
"9265",101928812
"9266",101928132
"9267",59351
"9268",124902623
"9269",100130268
"9270",390197
"9271",100506082
"9272",105376554
"9273",105376609
"9274",101928440
"9275",124902665
"9276",105376633
"9277",100507384
"9278",89858
"9279",105376605
"9280",132430
"9281",100874013
"9282",4975
"9283",103695435
"9284",101928536
"9285",105369473
"9286",100506675
"9287",101929517
"9288",387715
"9289",3630
"9290",221122
"9291",388015
"9292",81169
"9293",105376570
"9294",109729147
"9295",126568847
"9296",100507392
"9297",100423062
"9298",101927702
"9299",390264
"9300",105376654
"9301",105379292
"9302",105375861
"9303",340357
"9304",390167
"9305",387751
"9306",101929269
"9307",102724301
"9308",105376671
"9309",105369528
"9310",124905442
"9311",103695364
"9312",100874333
"9313",100158262
"9314",105376561
"9315",105376569
"9316",283299
"9317",100874251
"9318",101928823
"9319",3846
"9320",100128233
"9321",642623
"9322",390168
"9323",100129129
"9324",100874012
"9325",100528017
"9326",100873989
"9327",101928896
"9328",101929473
"9329",653166
"9330",101928837
"9331",105376606
"9332",101927828
"9333",100287520
"9334",102723644
"9335",103312105
"9336",112577518
"9337",101928944
"9338",100130274
"9339",105369423
"9340",388112
"9341",127138868
"9342",105375888
"9343",219487
"9344",283194
"9345",100533181
"9346",105369525
"9347",100133251
"9348",646522
"9349",107984365
"9350",399886
"9351",105376662
"9352",100526771
"9353",219865
"9354",255725
"9355",101928894
"9356",102723378
"9357",105369391
"9358",102723330
"9359",101928424
"9360",79400
"9361",100500938
"9362",101927708
"9363",259291
"9364",107984322
"9365",100133251
"9366",105369413
"9367",105376640
"9368",107987155
"9369",8843
"9370",103581031
"9371",387815
"9372",100132078
"9373",101927120
"9374",105374419
"9375",101929549
"9376",101928008
"9377",102723838
"9378",387810
"9379",105375743
"9380",101409254
"9381",59082
"9382",100506113
"9383",728734
"9384",100528064
"9385",403312
"9386",81343
"9387",286103
"9388",103091865
"9389",254559
"9390",26534
"9391",401258
"9392",101927531
"9393",105370015
"9394",731157
"9395",101928317
"9396",84983
"9397",100873980
"9398",9865
"9399",124538
"9400",100885789
"9401",124902897
"9402",102723544
"9403",105369725
"9404",101927922
"9405",105379407
"9406",196475
"9407",79549
"9408",105370016
"9409",497189
"9410",259295
"9411",104169670
"9412",100129053
"9413",100874249
"9414",101928416
"9415",105369438
"9416",101927901
"9417",1548
"9418",102724265
"9419",105370060
"9420",107984450
"9421",105369595
"9422",101927637
"9423",100874234
"9424",101060038
"9425",161582
"9426",101929584
"9427",101928471
"9428",102606463
"9429",283440
"9430",100507203
"9431",105375015
"9432",102724433
"9433",259293
"9434",100862680
"9435",101928940
"9436",101929027
"9437",105369810
"9438",100874235
"9439",105370061
"9440",113523642
"9441",105369507
"9442",101928441
"9443",101927616
"9444",124902888
"9445",51802
"9446",105369728
"9447",27164
"9448",79290
"9449",101929384
"9450",400087
"9451",649159
"9452",105370070
"9453",101927694
"9454",387837
"9455",105369443
"9456",105369332
"9457",101927735
"9458",5222
"9459",100996671
"9460",101928943
"9461",246744
"9462",100431172
"9463",84290
"9464",127138859
"9465",105369609
"9466",160728
"9467",105370024
"9468",101928162
"9469",100129128
"9470",124902683
"9471",350383
"9472",3240
"9473",115072896
"9474",105370424
"9475",643037
"9476",106780802
"9477",105369635
"9478",105369739
"9479",440153
"9480",574028
"9481",5726
"9482",105369738
"9483",100506606
"9484",256021
"9485",101927653
"9486",100506551
"9487",105369911
"9488",8972
"9489",120766144
"9490",100422886
"9491",729747
"9492",102724663
"9493",105369996
"9494",100127967
"9495",253970
"9496",105369850
"9497",105369785
"9498",100287944
"9499",100652999
"9500",100873924
"9501",101927324
"9502",101101773
"9503",101927318
"9504",105369984
"9505",112935960
"9506",101927081
"9507",105369954
"9508",100506125
"9509",109729127
"9510",105369891
"9511",101928420
"9512",93432
"9513",105369907
"9514",101928449
"9515",105370423
"9516",105369717
"9517",101929084
"9518",101927292
"9519",101927038
"9520",124903074
"9521",102725045
"9522",101927062
"9523",101929110
"9524",101929058
"9525",255411
"9526",107984685
"9527",102724917
"9528",101928937
"9529",130075
"9530",105370414
"9531",102723619
"9532",105369897
"9533",101928137
"9534",283332
"9535",101929162
"9536",102724050
"9537",283432
"9538",105369860
"9539",136541
"9540",23601
"9541",100506869
"9542",105369980
"9543",101928731
"9544",283404
"9545",105369920
"9546",107984548
"9547",105369740
"9548",101927267
"9549",105369921
"9550",100506999
"9551",105370509
"9552",105370586
"9553",493901
"9554",79334
"9555",124903387
"9556",105370409
"9557",105371008
"9558",64150
"9559",101929002
"9560",105370540
"9561",145200
"9562",100506071
"9563",102724338
"9564",101928969
"9565",100505967
"9566",101926928
"9567",101929107
"9568",254028
"9569",283592
"9570",100506498
"9571",445372
"9572",390502
"9573",105370578
"9574",100885779
"9575",101929080
"9576",124907392
"9577",105370458
"9578",104355139
"9579",101930294
"9580",103695436
"9581",100506412
"9582",124905510
"9583",105370622
"9584",54984
"9585",319085
"9586",101927620
"9587",145216
"9588",105370629
"9589",101928599
"9590",105370473
"9591",100628307
"9592",105370611
"9593",100506172
"9594",101927129
"9595",645687
"9596",105370616
"9597",101927690
"9598",283585
"9599",390441
"9600",283092
"9601",102724190
"9602",283587
"9603",100132612
"9604",503835
"9605",105370589
"9606",105370623
"9607",102724380
"9608",145195
"9609",105370525
"9610",102723604
"9611",100288846
"9612",101928559
"9613",105370646
"9614",388021
"9615",128966656
"9616",101929422
"9617",503627
"9618",338002
"9619",105370400
"9620",161159
"9621",283547
"9622",29018
"9623",100528030
"9624",100507277
"9625",400208
"9626",105370648
"9627",102723809
"9628",100130933
"9629",105751187
"9630",100506433
"9631",145820
"9632",101954204
"9633",503519
"9634",100506411
"9635",101928909
"9636",104613533
"9637",101929586
"9638",102724587
"9639",105370802
"9640",101928499
"9641",283761
"9642",105371022
"9643",643664
"9644",101928227
"9645",105370822
"9646",109729174
"9647",100507480
"9648",105370783
"9649",101929478
"9650",100652749
"9651",100506530
"9652",102723481
"9653",101928694
"9654",101928988
"9655",283688
"9656",101929457
"9657",2688
"9658",100527943
"9659",100996492
"9660",101929439
"9661",390539
"9662",112543478
"9663",107985879
"9664",101928134
"9665",197003
"9666",283692
"9667",102723165
"9668",105370880
"9669",100996876
"9670",107984764
"9671",101929560
"9672",723972
"9673",145978
"9674",101928850
"9675",102723335
"9676",649133
"9677",414899
"9678",101927310
"9679",101927332
"9680",105376713
"9681",102724452
"9682",105370954
"9683",642366
"9684",101927286
"9685",253044
"9686",107984784
"9687",105370969
"9688",105370683
"9689",101927112
"9690",101926895
"9691",105370769
"9692",124900354
"9693",105371027
"9694",283710
"9695",103171574
"9696",101927606
"9697",102723640
"9698",646627
"9699",283486
"9700",388456
"9701",283914
"9702",101927650
"9703",102723670
"9704",101927793
"9705",101928363
"9706",105369971
"9707",729652
"9708",101928840
"9709",100509620
"9710",105371049
"9711",94150
"9712",105371048
"9713",283888
"9714",107984918
"9715",101929196
"9716",140828
"9717",105447648
"9718",105371708
"9719",101928728
"9720",101927026
"9721",100861546
"9722",729597
"9723",101927402
"9724",727915
"9725",101928611
"9726",101927460
"9727",399693
"9728",102724163
"9729",23732
"9730",105371142
"9731",729739
"9732",100505619
"9733",101928603
"9734",101060321
"9735",101929408
"9736",283738
"9737",4360
"9738",124903619
"9739",94086
"9740",80072
"9741",101928752
"9742",105371090
"9743",100861549
"9744",105371184
"9745",101928880
"9746",101930452
"9747",124904304
"9748",105376144
"9749",100134444
"9750",106144584
"9751",101929701
"9752",102723322
"9753",791115
"9754",124903770
"9755",105378231
"9756",102723166
"9757",124903659
"9758",124906466
"9759",101929124
"9760",105377205
"9761",105371251
"9762",100505776
"9763",128966611
"9764",100132234
"9765",101929620
"9766",102723796
"9767",101928276
"9768",100861542
"9769",124901168
"9770",101927410
"9771",101928165
"9772",124903732
"9773",440346
"9774",101929634
"9775",401613
"9776",115804232
"9777",403257
"9778",101928417
"9779",100996478
