"","condition","cycle","region","log2fc.norm.mean","obs.mut.mean","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id"
"1795","enu",9,"nuclear envelope organization",-0.137196648203214,2.5,2.16666666666667,0.89510069260745,1,NA,"GO:0006998"
"1796","enu",9,"nuclear transport",-0.250842509617536,11.6666666666667,15.6666666666667,0.0880010496556604,0.362545206187446,NA,"GO:0051169"
"1797","enu",9,"nuclear-transcribed mRNA catabolic process",-0.157751276597112,4.66666666666667,5.83333333333333,0.573303611309979,0.985983366002939,NA,"GO:0000956"
"1798","enu",9,"nucleic acid transport",-0.169768068882413,5.83333333333333,7,0.440454788570819,0.821221778690453,NA,"GO:0050657"
"1799","enu",9,"nucleocytoplasmic transport",-0.250842509617536,11.6666666666667,15.6666666666667,0.0880010496556604,0.362545206187446,NA,"GO:0006913"
"1800","enu",9,"nucleotide catabolic process",0.069389765357337,3.16666666666667,3,0.799680103835195,1,NA,"GO:0009166"
"1801","enu",9,"nucleus organization",-0.444221802091621,4.16666666666667,6,0.421832060695577,0.821221778690453,NA,"GO:0006997"
"1802","enu",9,"oligosaccharide-lipid intermediate biosynthetic process",0.500000000000001,0.666666666666667,0.5,0.894247390639752,1,NA,"GO:0006490"
"1803","enu",9,"one-carbon metabolic process",0.459147917027245,1.5,0.666666666666667,0.835462629369854,1,NA,"GO:0006730"
"1804","enu",9,"organelle fission",-0.298508073618985,15.1666666666667,20.3333333333333,0.00574183527366161,0.127277348566166,NA,"GO:0048285"
"1805","enu",9,"organelle fusion",-0.530135358261714,3.5,5.83333333333333,0.0185443353327417,0.215513703383725,NA,"GO:0048284"
"1806","enu",9,"organelle inheritance",0.0185052187314573,0.833333333333333,0.333333333333333,0.763405199388044,1,NA,"GO:0048308"
"1807","enu",9,"organelle localization by membrane tethering",0.0230607621012946,3.33333333333333,3.5,0.371213199902537,0.769337788236074,NA,"GO:0140056"
"1808","enu",9,"organophosphate catabolic process",-0.0641058648705197,5.83333333333333,6.16666666666667,0.967837857936842,1,NA,"GO:0046434"
"1809","enu",9,"organophosphate ester transport",0.275547076554181,5.83333333333333,6.16666666666667,0.342844192759043,0.747512748146766,NA,"GO:0015748"
"1810","enu",9,"ossification",-0.232184866064052,17.3333333333333,24,0.00455971750137798,0.107019251944107,NA,"GO:0001503"
"1811","enu",9,"osteoblast differentiation",-0.13657842296834,11.5,14.5,0.274682178013521,0.659494445864685,NA,"GO:0001649"
"1812","enu",9,"oxidative phosphorylation",-0.128607283436136,4.16666666666667,4.66666666666667,0.967172897221921,1,NA,"GO:0006119"
"1813","enu",9,"pentose-phosphate shunt",-0.0691729165464743,0.5,0.666666666666667,0.981952370813917,1,NA,"GO:0006098"
"1814","enu",9,"peptidyl-lysine modification",-0.30980668383026,12,17,0.0214725188686074,0.215513703383725,NA,"GO:0018205"
"1815","enu",9,"pericardium development",-0.210505734305634,1.16666666666667,1.16666666666667,0.136927305905711,0.46695722270409,NA,"GO:0060039"
"1816","enu",9,"peroxisome organization",0.0197144746413413,2,1.16666666666667,0.823924938336264,1,NA,"GO:0007031"
"1817","enu",9,"phospholipid biosynthetic process",-0.486100759180042,8.5,11.5,0.0434325139752396,0.283133089627558,NA,"GO:0008654"
"1818","enu",9,"pigment accumulation",-0.166666666666666,0.833333333333333,0.333333333333333,0.657099661093856,1,NA,"GO:0043476"
"1819","enu",9,"pigmentation",0.152717613280602,4.5,5,0.636198486255023,1,NA,"GO:0043473"
"1820","enu",9,"pinocytosis",0.224108028564574,1.16666666666667,1.16666666666667,0.999561828006167,1,NA,"GO:0006907"
"1821","enu",9,"placenta development",-0.10944932750106,8.16666666666667,7.83333333333333,0.946683161018291,1,NA,"GO:0001890"
"1822","enu",9,"plasma membrane tubulation",0.15114843260142,1.33333333333333,1.16666666666667,0.996155832781592,1,NA,"GO:0097320"
"1823","enu",9,"platelet-derived growth factor receptor signaling pathway",-0.137411165800705,3.33333333333333,4.5,0.736996177591181,1,NA,"GO:0048008"
"1824","enu",9,"polyamine biosynthetic process",0.15114843260142,0.166666666666667,0.333333333333333,0.955002772020777,1,NA,"GO:0006596"
"1825","enu",9,"polyamine metabolic process",0.15114843260142,0.166666666666667,0.333333333333333,0.955934566969886,1,NA,"GO:0006595"
"1826","enu",9,"polyol metabolic process",-0.197788881521478,3.66666666666667,4.16666666666667,0.685511964665715,1,NA,"GO:0019751"
"1827","enu",9,"positive regulation by host of viral process",-0.555570622287533,0.333333333333333,1,0.713549462757455,1,NA,"GO:0044794"
"1828","enu",9,"positive regulation of GTPase activity",-0.460466789143039,8.83333333333333,13.3333333333333,0.0311381602898707,0.255959835189506,NA,"GO:0043547"
"1829","enu",9,"positive regulation of amide metabolic process",-0.733896467963643,4.16666666666667,8.33333333333333,0.00284873831172991,0.107019251944107,NA,"GO:0034250"
"1830","enu",9,"positive regulation of axonogenesis",0.427376931976287,4.33333333333333,4.5,0.999458237640683,1,NA,"GO:0050772"
"1831","enu",9,"positive regulation of cell projection organization",0.0402914469267453,15,18.1666666666667,0.666902919239017,1,NA,"GO:0031346"
"1832","enu",9,"positive regulation of cellular component biogenesis",-0.158205841264661,20.5,25.1666666666667,0.0862883738586427,0.362545206187446,NA,"GO:0044089"
"1833","enu",9,"positive regulation of epithelial to mesenchymal transition",-0.568975097388067,2.66666666666667,4.16666666666667,0.0875591061172494,0.362545206187446,NA,"GO:0010718"
"1834","enu",9,"positive regulation of establishment of protein localization",-0.344694884981423,10.1666666666667,14.5,0.0195774767012244,0.215513703383725,NA,"GO:1904951"
"1835","enu",9,"positive regulation of kinase activity",-0.196050730544658,17.1666666666667,21.1666666666667,0.0616230450450335,0.336816369492718,NA,"GO:0033674"
"1836","enu",9,"positive regulation of microtubule polymerization",0.414863160338559,1.5,1.5,0.836467672006461,1,NA,"GO:0031116"
"1837","enu",9,"positive regulation of nervous system development",0.0978162549722738,12.3333333333333,13.6666666666667,0.203613096919125,0.59300456693964,NA,"GO:0051962"
"1838","enu",9,"positive regulation of neurogenesis",0.0709382105383135,10.3333333333333,12,0.402358381741581,0.806127218858569,NA,"GO:0050769"
"1839","enu",9,"positive regulation of neuron migration",-0.141332817759158,0.666666666666667,0.833333333333333,0.999979412240484,1,NA,"GO:2001224"
"1840","enu",9,"positive regulation of protein localization",-0.304139158685165,15.5,22,0.00145747894326381,0.0726917622952824,NA,"GO:1903829"
"1841","enu",9,"positive regulation of stem cell population maintenance",-0.0425924067854944,2.33333333333333,2.16666666666667,0.793394474513941,1,NA,"GO:1902459"
"1842","enu",9,"positive regulation of viral process",0.0508313407730323,2.83333333333333,3,0.97156727140436,1,NA,"GO:0048524"
"1843","enu",9,"postsynapse organization",-0.235914954437107,6.83333333333333,9.5,0.250090383490478,0.644574360784946,NA,"GO:0099173"
"1844","enu",9,"proteasome-mediated ubiquitin-dependent protein catabolic process",-0.379085843825424,12.8333333333333,19,0.000711378775416287,0.0473066885651831,"*","GO:0043161"
"1845","enu",9,"protein autophosphorylation",-0.32938395093331,8.83333333333333,12,0.0570406516776291,0.333515598744577,NA,"GO:0046777"
"1846","enu",9,"protein folding",-0.314539502552402,5.83333333333333,8,0.16104116771727,0.522401836741387,NA,"GO:0006457"
"1847","enu",9,"protein glycosylation",-0.123022727860754,6,9.66666666666667,0.0103751934741214,0.179987052007584,NA,"GO:0006486"
"1848","enu",9,"protein lipidation",-0.038195158994585,2.5,3.5,0.816704670143532,1,NA,"GO:0006497"
"1849","enu",9,"protein localization to nucleus",-0.427040329599745,11,14.8333333333333,0.05734409715673,0.333515598744577,NA,"GO:0034504"
"1850","enu",9,"protein neddylation",-0.337722785871901,1.33333333333333,1.5,0.7472852994141,1,NA,"GO:0045116"
"1851","enu",9,"protein polyubiquitination",-0.329507606101144,6.83333333333333,10,0.0231620421566241,0.215513703383725,NA,"GO:0000209"
"1852","enu",9,"protein targeting",-0.415119478786319,9,14.3333333333333,0.00871794879656538,0.165641027134742,NA,"GO:0006605"
"1853","enu",9,"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",0.528320833573719,0.666666666666667,0.333333333333333,0.975860566457495,1,NA,"GO:0043328"
"1854","enu",9,"protein-DNA complex subunit organization",-0.0994574238130379,8.83333333333333,8.66666666666667,0.284936991324461,0.672721062357751,NA,"GO:0071824"
"1855","enu",9,"protein-containing complex localization",-0.0566466487195345,5.66666666666667,7.66666666666667,0.244326406831553,0.644574360784946,NA,"GO:0031503"
"1856","enu",9,"proton motive force-driven ATP synthesis",-0.00324396537702952,2.33333333333333,2,0.551788846638161,0.969362454741448,NA,"GO:0015986"
"1857","enu",9,"proton transmembrane transport",-0.16988614442273,3,4.5,0.504867169403209,0.905545042191164,NA,"GO:1902600"
"1858","enu",9,"pteridine-containing compound metabolic process",-0.104267414203084,0.666666666666667,1.16666666666667,0.762918447313716,1,NA,"GO:0042558"
"1859","enu",9,"quinone biosynthetic process",0.361654166907052,0.333333333333333,0.5,0.999917269137241,1,NA,"GO:1901663"
"1860","enu",9,"rRNA metabolic process",0.0394720867642032,10,10.6666666666667,0.981236178937169,1,NA,"GO:0016072"
"1861","enu",9,"receptor metabolic process",0.0695496231431205,3.83333333333333,3.16666666666667,0.434730382321291,0.821221778690453,NA,"GO:0043112"
"1862","enu",9,"regulation of ATP metabolic process",-0.415740142963605,2.33333333333333,3.33333333333333,0.245837234531979,0.644574360784946,NA,"GO:1903578"
"1863","enu",9,"regulation of ATP-dependent activity",0.082331473445611,2.16666666666667,2.5,0.81017037632747,1,NA,"GO:0043462"
"1864","enu",9,"regulation of DNA repair",-0.337906911766568,9.66666666666667,10.5,0.00451492500289028,0.107019251944107,NA,"GO:0006282"
"1865","enu",9,"regulation of DNA replication",-0.166236534125441,4.66666666666667,6.83333333333333,0.341129948410845,0.747512748146766,NA,"GO:0006275"
"1866","enu",9,"regulation of G0 to G1 transition",0.125814583693911,2,2,0.835179954244607,1,NA,"GO:0070316"
"1867","enu",9,"regulation of GTPase activity",-0.297684894489356,13,18,0.0235056484626211,0.215513703383725,NA,"GO:0043087"
"1868","enu",9,"regulation of Golgi organization",0.0283208335737187,0.666666666666667,0.5,0.98121340492477,1,NA,"GO:1903358"
"1869","enu",9,"regulation of actin filament organization",-0.0924047578073945,12,15,0.0625347743644652,0.337180742857049,NA,"GO:0110053"
"1870","enu",9,"regulation of actin filament-based process",-0.162561114699173,16.5,21,0.0199902196372651,0.215513703383725,NA,"GO:0032970"
"1871","enu",9,"regulation of anatomical structure size",-0.0319932025556409,19.5,24.3333333333333,0.00655199157793248,0.137591823136582,NA,"GO:0090066"
"1872","enu",9,"regulation of apoptotic signaling pathway",-0.082330984713375,13.8333333333333,18.3333333333333,0.110366319055659,0.423424627915462,NA,"GO:2001233"
"1873","enu",9,"regulation of autophagosome maturation",-0.159267646773591,0.166666666666667,0.666666666666667,0.971949216957824,1,NA,"GO:1901096"
"1874","enu",9,"regulation of autophagy",-0.24369413010424,11.3333333333333,16.5,0.0135497672585096,0.198123176406987,NA,"GO:0010506"
"1875","enu",9,"regulation of binding",-0.27281981773402,13.5,18.3333333333333,0.0292087366498882,0.247963530283093,NA,"GO:0051098"
"1876","enu",9,"regulation of carbohydrate metabolic process",-0.19796311820169,6.16666666666667,8.16666666666667,0.360334516672969,0.764752511449546,NA,"GO:0006109"
"1877","enu",9,"regulation of cell cycle phase transition",-0.0227397111513992,17.8333333333333,20.5,0.235985891336544,0.634002819593815,NA,"GO:1901987"
"1878","enu",9,"regulation of cell division",-0.18663075040302,7.66666666666667,8,0.328361340911504,0.723846270849117,NA,"GO:0051302"
"1879","enu",9,"regulation of cell growth",-0.131610222520538,18.3333333333333,22.5,0.112031175181774,0.424356779457484,NA,"GO:0001558"
"1880","enu",9,"regulation of cell morphogenesis",-0.10913481670696,12,14.8333333333333,0.159364479026005,0.521200222388327,NA,"GO:0022604"
"1881","enu",9,"regulation of cell-substrate adhesion",-0.0980000072151627,13.3333333333333,14.8333333333333,0.349896576842124,0.75160678345714,NA,"GO:0010810"
"1882","enu",9,"regulation of cell-substrate junction assembly",-0.0731018458421151,4.5,5.33333333333333,0.211570096023973,0.604084610035401,NA,"GO:0090109"
"1883","enu",9,"regulation of cell-substrate junction organization",-0.0461312764484847,5,5.66666666666667,0.312739577467843,0.713046236626683,NA,"GO:0150116"
"1884","enu",9,"regulation of cellular component size",0.00596211335357616,14.6666666666667,18.6666666666667,0.0917236745159497,0.368184708396851,NA,"GO:0032535"
"1885","enu",9,"regulation of chromosome organization",-0.339778119234408,7.33333333333333,12.1666666666667,0.0125104839766749,0.198123176406987,NA,"GO:0033044"
"1886","enu",9,"regulation of chromosome segregation",-0.0543844225663223,4.66666666666667,5.83333333333333,0.189084705515231,0.571551496216495,NA,"GO:0051983"
"1887","enu",9,"regulation of circadian rhythm",-0.566814288222965,3.83333333333333,4.66666666666667,0.0822607933175891,0.362545206187446,NA,"GO:0042752"
"1888","enu",9,"regulation of cysteine-type endopeptidase activity involved in apoptotic process",-0.151818196181181,7,9,0.01928585578249,0.215513703383725,NA,"GO:0043281"
"1889","enu",9,"regulation of cytokinesis",-0.235104978518421,3.66666666666667,4,0.295676722339179,0.689912352124751,NA,"GO:0032465"
"1890","enu",9,"regulation of embryonic development",-0.334183478615477,3,4.16666666666667,0.437118764307521,0.821221778690453,NA,"GO:0045995"
"1891","enu",9,"regulation of establishment of cell polarity",0.181828943341248,2,1.33333333333333,0.897161290502652,1,NA,"GO:2000114"
"1892","enu",9,"regulation of extracellular matrix organization",0.115997914691557,5.5,4.33333333333333,0.679940306073965,1,NA,"GO:1903053"
"1893","enu",9,"regulation of fibroblast migration",-0.0967075657523984,2.33333333333333,2.66666666666667,0.227474036961434,0.621658498271316,NA,"GO:0010762"
"1894","enu",9,"regulation of fibroblast proliferation",0.100311455898724,5.33333333333333,6,0.5510194930963,0.969362454741448,NA,"GO:0048145"
"1895","enu",9,"regulation of focal adhesion assembly",-0.0731018458421151,4.5,5.33333333333333,0.211570096023973,0.604084610035401,NA,"GO:0051893"
"1896","enu",9,"regulation of generation of precursor metabolites and energy",-0.602956937844016,3.16666666666667,5.5,0.099395909638611,0.392663048968374,NA,"GO:0043467"
"1897","enu",9,"regulation of glucose metabolic process",-0.675846045399483,2.66666666666667,4.5,0.0441385366689415,0.283133089627558,NA,"GO:0010906"
"1898","enu",9,"regulation of interferon-beta production",-0.425756909929248,1.66666666666667,2.66666666666667,0.323904140044014,0.717987510430899,NA,"GO:0032648"
"1899","enu",9,"regulation of intracellular protein transport",-0.457418888248937,7.5,11.1666666666667,0.013381986623276,0.198123176406987,NA,"GO:0033157"
"1900","enu",9,"regulation of intracellular steroid hormone receptor signaling pathway",-0.366884259806845,2.5,3.5,0.499090381413089,0.901992812416848,NA,"GO:0033143"
"1901","enu",9,"regulation of intracellular transport",-0.373557370095408,11.8333333333333,15.8333333333333,0.0230853531159323,0.215513703383725,NA,"GO:0032386"
"1902","enu",9,"regulation of ketone biosynthetic process",0.0408520829727557,1.66666666666667,1,0.864056977503315,1,NA,"GO:0010566"
"1903","enu",9,"regulation of ligase activity",0.361654166907053,1,0.333333333333333,0.272538699133445,0.659494445864685,NA,"GO:0051340"
"1904","enu",9,"regulation of membrane permeability",-0.416654399477561,1.33333333333333,3.16666666666667,0.0237659221776538,0.215513703383725,NA,"GO:0090559"
"1905","enu",9,"regulation of microtubule cytoskeleton organization",-0.125354745644662,5.83333333333333,6.66666666666667,0.438665890831063,0.821221778690453,NA,"GO:0070507"
"1906","enu",9,"regulation of microtubule depolymerization",0.119040919611021,1,1.5,0.892610706695364,1,NA,"GO:0031114"
"1907","enu",9,"regulation of microtubule-based process",-0.239471673248254,8.5,10.1666666666667,0.374866926512911,0.769337788236074,NA,"GO:0032886"
"1908","enu",9,"regulation of mitochondrial fission",-0.0982282670406562,1.33333333333333,1.33333333333333,0.973964351997379,1,NA,"GO:0090140"
"1909","enu",9,"regulation of mitochondrial membrane permeability",-0.22473338437476,1.33333333333333,2.66666666666667,0.124515701192293,0.435804954173026,NA,"GO:0046902"
"1910","enu",9,"regulation of mitochondrial membrane potential",-0.347462053479862,2.16666666666667,2.66666666666667,0.43595006548617,0.821221778690453,NA,"GO:0051881"
"1911","enu",9,"regulation of ncRNA transcription",0.144295268047154,0.833333333333333,1.16666666666667,0.806920142611895,1,NA,"GO:0140747"
"1912","enu",9,"regulation of neuron apoptotic process",0.174714752551533,9.83333333333333,9.16666666666667,0.952817685009326,1,NA,"GO:0043523"
"1913","enu",9,"regulation of neuron death",0.0823826626127209,13.5,14,0.885345889036841,1,NA,"GO:1901214"
"1914","enu",9,"regulation of neuron projection development",0.0363833545618639,19,21.6666666666667,0.430068159244505,0.821221778690453,NA,"GO:0010975"
