"","condition","cycle","region","log2fc.norm.mean","obs.mut.mean","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id"
"559","control",9,"microtubule organizing center localization",0.150062321009538,0,0,1,1,NA,"GO:0061842"
"560","control",9,"microtubule polymerization",-0.10399427129812,0,0,1,1,NA,"GO:0046785"
"561","control",9,"mitochondrial calcium ion homeostasis",0.0642850588059351,0,0,1,1,NA,"GO:0051560"
"562","control",9,"mitochondrial calcium ion transmembrane transport",0.147169903546678,0,0,1,1,NA,"GO:0006851"
"563","control",9,"mitochondrial gene expression",-0.804902943984049,0,0,1,1,NA,"GO:0140053"
"564","control",9,"mitochondrial genome maintenance",0.0180293962177836,0,0,1,1,NA,"GO:0000002"
"565","control",9,"mitochondrial membrane organization",-0.279071980402536,0,0,1,1,NA,"GO:0007006"
"566","control",9,"mitochondrial outer membrane permeabilization",0.171209396987189,0,0,1,1,NA,"GO:0097345"
"567","control",9,"mitochondrial respiratory chain complex assembly",-0.27006039298743,0.166666666666667,0,0.976379089475826,1,NA,"GO:0033108"
"568","control",9,"mitochondrial transmembrane transport",-0.406085642491843,0,0,1,1,NA,"GO:1990542"
"569","control",9,"mitochondrial transport",-0.817400240065881,0,0,1,1,NA,"GO:0006839"
"570","control",9,"mitochondrion distribution",0.0253338489075083,0,0,1,1,NA,"GO:0048311"
"571","control",9,"mitochondrion localization",0.161473282616302,0,0,1,1,NA,"GO:0051646"
"572","control",9,"mitochondrion morphogenesis",0.182184900731914,0,0,1,1,NA,"GO:0070584"
"573","control",9,"mitotic cytokinesis",-0.450570205260468,0,0,1,1,NA,"GO:0000281"
"574","control",9,"monosaccharide biosynthetic process",-0.387037934126143,0,0,1,1,NA,"GO:0046364"
"575","control",9,"monosaccharide metabolic process",-0.671804088543655,0.5,0,0.946388837661461,1,NA,"GO:0005996"
"576","control",9,"morphogenesis of an epithelial sheet",0.0677371619730895,0,0,1,1,NA,"GO:0002011"
"577","control",9,"movement in host",-0.0767895953361981,0.333333333333333,0,0.951284682305757,1,NA,"GO:0044000"
"578","control",9,"multicellular organism growth",-0.654163166903407,0,0,1,1,NA,"GO:0035264"
"579","control",9,"myeloid cell homeostasis",-0.492554775011276,0.166666666666667,0,0.998715055002925,1,NA,"GO:0002262"
"580","control",9,"ncRNA processing",0.0454845237582829,0.5,0.666666666666667,0.987968143487332,1,NA,"GO:0034470"
"581","control",9,"negative regulation of GTPase activity",0.0852068724865782,0,0,1,1,NA,"GO:0034260"
"582","control",9,"negative regulation of catabolic process",-0.465490174211349,0.333333333333333,0.5,0.999907584414492,1,NA,"GO:0009895"
"583","control",9,"negative regulation of cell projection organization",-0.048892200044628,0.333333333333333,0,0.970812689165888,1,NA,"GO:0031345"
"584","control",9,"negative regulation of defense response to virus",0.343489838834284,0.166666666666667,0,0.925957277782043,1,NA,"GO:0050687"
"585","control",9,"negative regulation of growth",-0.918592391618905,0.5,0.333333333333333,0.962806037206221,1,NA,"GO:0045926"
"586","control",9,"negative regulation of mitotic nuclear division",0.370834194751448,0.166666666666667,0,0.98291095752817,1,NA,"GO:0045839"
"587","control",9,"negative regulation of phosphorus metabolic process",-0.437351423686243,0.333333333333333,1,0.886290682535071,1,NA,"GO:0010563"
"588","control",9,"negative regulation of protein phosphorylation",-1.10439248280705,0.333333333333333,1,0.923622410116563,1,NA,"GO:0001933"
"589","control",9,"negative regulation of transferase activity",-1.10756067396741,0.166666666666667,0.5,0.997130072011823,1,NA,"GO:0051348"
"590","control",9,"neural tube development",-0.890800248958821,0.166666666666667,0,0.999660081034395,1,NA,"GO:0021915"
"591","control",9,"neuron apoptotic process",-0.598157820099399,0,0,1,1,NA,"GO:0051402"
"592","control",9,"neuron death",-0.399003159838269,0,0.5,0.974652738250183,1,NA,"GO:0070997"
"593","control",9,"neuron projection organization",0.0930352218269603,0.333333333333333,0,0.886920869564009,1,NA,"GO:0106027"
"594","control",9,"neurotrophin signaling pathway",0.253978613366251,0,0,1,1,NA,"GO:0038179"
"595","control",9,"non-membrane-bounded organelle assembly",0.164880397043756,0.5,0.833333333333333,0.950484669341825,1,NA,"GO:0140694"
"596","control",9,"nonribosomal peptide biosynthetic process",0.0884191194497966,0,0,1,1,NA,"GO:0019184"
"597","control",9,"nuclear chromosome segregation",-0.419979750350285,0.166666666666667,0.333333333333333,0.999922912673514,1,NA,"GO:0098813"
"598","control",9,"nuclear envelope organization",0.0485566291756565,0,0,1,1,NA,"GO:0006998"
"599","control",9,"nuclear transport",-0.430252231959206,0.666666666666667,0.333333333333333,0.920638254833382,1,NA,"GO:0051169"
"600","control",9,"nuclear-transcribed mRNA catabolic process",-0.466143978562599,0.166666666666667,0,0.994822065477731,1,NA,"GO:0000956"
"601","control",9,"nucleic acid transport",-0.691805522416787,0,0,1,1,NA,"GO:0050657"
"602","control",9,"nucleocytoplasmic transport",0.134061511366326,0.666666666666667,0.333333333333333,0.920638254833382,1,NA,"GO:0006913"
"603","control",9,"nucleotide catabolic process",-0.63273205791252,0,0,1,1,NA,"GO:0009166"
"604","control",9,"nucleus organization",-0.250963632920434,0,0,1,1,NA,"GO:0006997"
"605","control",9,"oligosaccharide-lipid intermediate biosynthetic process",0.146639114939845,0,0,1,1,NA,"GO:0006490"
"606","control",9,"one-carbon metabolic process",0.0642850588059351,0,0,1,1,NA,"GO:0006730"
"607","control",9,"organelle fission",-0.923163796025132,0.333333333333333,1,0.747396798604106,1,NA,"GO:0048285"
"608","control",9,"organelle fusion",-0.130260688823271,0.333333333333333,0,0.94239596148,1,NA,"GO:0048284"
"609","control",9,"organelle inheritance",0.191694989264349,0,0,1,1,NA,"GO:0048308"
"610","control",9,"organelle localization by membrane tethering",0.12494531545772,0.333333333333333,0,0.842196796751155,1,NA,"GO:0140056"
"611","control",9,"organophosphate catabolic process",-0.328304355782429,0.333333333333333,0,0.924243549089448,1,NA,"GO:0046434"
"612","control",9,"organophosphate ester transport",-0.385053273037017,0.166666666666667,0,0.996731025859198,1,NA,"GO:0015748"
"613","control",9,"ossification",-1.04389102878423,0.166666666666667,1,0.766886224722843,1,NA,"GO:0001503"
"614","control",9,"osteoblast differentiation",-1.36472819104013,0,0.5,0.980214525612909,1,NA,"GO:0001649"
"615","control",9,"oxidative phosphorylation",-0.240670300287418,0.166666666666667,0,0.988885967726697,1,NA,"GO:0006119"
"616","control",9,"pentose-phosphate shunt",0.223116484176043,0,0,1,1,NA,"GO:0006098"
"617","control",9,"peptidyl-lysine modification",-0.333026876361718,0.166666666666667,0.5,0.994560816982451,1,NA,"GO:0018205"
"618","control",9,"pericardium development",0.274775726379591,0.166666666666667,0,0.925097978187358,1,NA,"GO:0060039"
"619","control",9,"peroxisome organization",0.207518749639422,0,0,1,1,NA,"GO:0007031"
"620","control",9,"phospholipid biosynthetic process",-0.746121330772231,0.166666666666667,0,0.999826464999215,1,NA,"GO:0008654"
"621","control",9,"pigment accumulation",0.0506676978150167,0,0,1,1,NA,"GO:0043476"
"622","control",9,"pigmentation",-0.51625275098571,0,0,1,1,NA,"GO:0043473"
"623","control",9,"pinocytosis",0.195787194990856,0,0,1,1,NA,"GO:0006907"
"624","control",9,"placenta development",-0.457767361085793,0.166666666666667,0,0.999353001207728,1,NA,"GO:0001890"
"625","control",9,"plasma membrane tubulation",0.14321862410151,0,0,1,1,NA,"GO:0097320"
"626","control",9,"platelet-derived growth factor receptor signaling pathway",0.150959771019766,0,0,1,1,NA,"GO:0048008"
"627","control",9,"polyamine biosynthetic process",0.105692464763738,0,0,1,1,NA,"GO:0006596"
"628","control",9,"polyamine metabolic process",0.149531532402704,0,0,1,1,NA,"GO:0006595"
"629","control",9,"polyol metabolic process",-0.659766670209365,0.333333333333333,0,0.882448801872038,1,NA,"GO:0019751"
"630","control",9,"positive regulation by host of viral process",0.260642643513815,0.166666666666667,0,0.914674570639262,1,NA,"GO:0044794"
"631","control",9,"positive regulation of GTPase activity",-0.666773356048858,0.666666666666667,0.333333333333333,0.948940770963116,1,NA,"GO:0043547"
"632","control",9,"positive regulation of amide metabolic process",-0.210759938202548,0.333333333333333,0,0.965741766879117,1,NA,"GO:0034250"
"633","control",9,"positive regulation of axonogenesis",-0.482086232143897,0,0,1,1,NA,"GO:0050772"
"634","control",9,"positive regulation of cell projection organization",-0.891800982096028,0.166666666666667,1,0.844205512519513,1,NA,"GO:0031346"
"635","control",9,"positive regulation of cellular component biogenesis",-0.974479321956059,0.166666666666667,1,0.737280616719082,1,NA,"GO:0044089"
"636","control",9,"positive regulation of epithelial to mesenchymal transition",-0.0881938571527886,0,0,1,1,NA,"GO:0010718"
"637","control",9,"positive regulation of establishment of protein localization",0.0292997780882233,0.833333333333333,0.333333333333333,0.356086056271378,1,NA,"GO:1904951"
"638","control",9,"positive regulation of kinase activity",-0.485974059176732,0.666666666666667,1,0.993789279203489,1,NA,"GO:0033674"
"639","control",9,"positive regulation of microtubule polymerization",0.295276385388728,0,0,1,1,NA,"GO:0031116"
"640","control",9,"positive regulation of nervous system development",-1.08767544495258,0.166666666666667,0.5,0.924050678449707,1,NA,"GO:0051962"
"641","control",9,"positive regulation of neurogenesis",-0.675552635755409,0.166666666666667,0.166666666666667,0.993917792889015,1,NA,"GO:0050769"
"642","control",9,"positive regulation of neuron migration",0.0735849517733392,0,0,1,1,NA,"GO:2001224"
"643","control",9,"positive regulation of protein localization",-0.0257896957042197,1,1,0.958789506441924,1,NA,"GO:1903829"
"644","control",9,"positive regulation of stem cell population maintenance",0.205172187515373,0,0,1,1,NA,"GO:1902459"
"645","control",9,"positive regulation of viral process",0.138330766360972,0.166666666666667,0,0.974959646636394,1,NA,"GO:0048524"
"646","control",9,"postsynapse organization",-0.141530636917565,0.333333333333333,0,0.98615461969458,1,NA,"GO:0099173"
"647","control",9,"proteasome-mediated ubiquitin-dependent protein catabolic process",-0.466023766514829,0.333333333333333,1,0.933813100307174,1,NA,"GO:0043161"
"648","control",9,"protein autophosphorylation",-0.348006672452181,0.166666666666667,0,0.999576585978846,1,NA,"GO:0046777"
"649","control",9,"protein folding",-0.64738758712904,0,0,1,1,NA,"GO:0006457"
"650","control",9,"protein glycosylation",-0.384689763270482,0.166666666666667,0,0.998882602731416,1,NA,"GO:0006486"
"651","control",9,"protein lipidation",-0.13525991850414,0.166666666666667,0,0.983950944672966,1,NA,"GO:0006497"
"652","control",9,"protein localization to nucleus",-0.224269814081148,0.666666666666667,0.5,0.97107534786188,1,NA,"GO:0034504"
"653","control",9,"protein neddylation",0.247025282522897,0,0,1,1,NA,"GO:0045116"
"654","control",9,"protein polyubiquitination",-1.19244994675164,0.333333333333333,0,0.988849520374348,1,NA,"GO:0000209"
"655","control",9,"protein targeting",-0.712093572058493,0.166666666666667,0.5,0.997375797983996,1,NA,"GO:0006605"
"656","control",9,"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",0.128609718722061,0,0,1,1,NA,"GO:0043328"
"657","control",9,"protein-DNA complex subunit organization",-0.3284712463375,0.166666666666667,0,0.999259152208578,1,NA,"GO:0071824"
"658","control",9,"protein-containing complex localization",-1.2490021304664,0,0,1,1,NA,"GO:0031503"
"659","control",9,"proton motive force-driven ATP synthesis",-0.313073003353181,0.166666666666667,0,0.95831499076522,1,NA,"GO:0015986"
"660","control",9,"proton transmembrane transport",-0.644178403318982,0.166666666666667,0,0.995733901889155,1,NA,"GO:1902600"
"661","control",9,"pteridine-containing compound metabolic process",0.142227079712979,0,0,1,1,NA,"GO:0042558"
"662","control",9,"quinone biosynthetic process",0.0735849517733392,0,0,1,1,NA,"GO:1901663"
"663","control",9,"rRNA metabolic process",-0.21177255397547,0.166666666666667,0,0.99964107888015,1,NA,"GO:0016072"
"664","control",9,"receptor metabolic process",0.110583231264664,0.166666666666667,0,0.983238977108742,1,NA,"GO:0043112"
"665","control",9,"regulation of ATP metabolic process",-0.299348467430936,0,0,1,1,NA,"GO:1903578"
"666","control",9,"regulation of ATP-dependent activity",-0.092481850531828,0,0,1,1,NA,"GO:0043462"
"667","control",9,"regulation of DNA repair",-0.431325892939084,0.333333333333333,0,0.985653560072442,1,NA,"GO:0006282"
"668","control",9,"regulation of DNA replication",-0.522534551006419,0,0,1,1,NA,"GO:0006275"
"669","control",9,"regulation of G0 to G1 transition",0.19840799107872,0,0,1,1,NA,"GO:0070316"
"670","control",9,"regulation of GTPase activity",-0.738476656737177,0.833333333333333,1,0.917035618333153,1,NA,"GO:0043087"
"671","control",9,"regulation of Golgi organization",0.105692464763738,0,0,1,1,NA,"GO:1903358"
"672","control",9,"regulation of actin filament organization",-1.16828392226179,0.5,0.5,0.917982058652937,1,NA,"GO:0110053"
"673","control",9,"regulation of actin filament-based process",-0.864369777227857,0.666666666666667,1,0.99396954661132,1,NA,"GO:0032970"
"674","control",9,"regulation of anatomical structure size",-0.374611858969857,0.666666666666667,1,0.921865934024165,1,NA,"GO:0090066"
"675","control",9,"regulation of apoptotic signaling pathway",-0.495015834255671,0.333333333333333,0.833333333333333,0.978772440043884,1,NA,"GO:2001233"
"676","control",9,"regulation of autophagosome maturation",0.272889920037239,0.333333333333333,0,0.385262542898975,1,NA,"GO:1901096"
"677","control",9,"regulation of autophagy",-0.496982572996512,0.5,0.666666666666667,0.978128897860323,1,NA,"GO:0010506"
"678","control",9,"regulation of binding",-0.39503399493541,0.666666666666667,1,0.997559302929439,1,NA,"GO:0051098"
"679","control",9,"regulation of carbohydrate metabolic process",0.282618000445438,0.5,0,0.889086347558985,1,NA,"GO:0006109"
"680","control",9,"regulation of cell cycle phase transition",-0.523980450704091,0.5,1,0.970579879510205,1,NA,"GO:1901987"
"681","control",9,"regulation of cell division",-0.592188562253553,0,0,1,1,NA,"GO:0051302"
"682","control",9,"regulation of cell growth",-0.974122216310942,0.166666666666667,1,0.767113706448024,1,NA,"GO:0001558"
"683","control",9,"regulation of cell morphogenesis",-1.11895089222575,0.333333333333333,0.5,0.977761553878804,1,NA,"GO:0022604"
"684","control",9,"regulation of cell-substrate adhesion",-0.158131759358834,0.666666666666667,0.333333333333333,0.845815127142801,1,NA,"GO:0010810"
"685","control",9,"regulation of cell-substrate junction assembly",0.203862765316399,0.166666666666667,0,0.994578889364222,1,NA,"GO:0090109"
"686","control",9,"regulation of cell-substrate junction organization",0.233219259950325,0.166666666666667,0,0.995327943408217,1,NA,"GO:0150116"
"687","control",9,"regulation of cellular component size",-1.46309501455386,0.5,1,0.862426246518915,1,NA,"GO:0032535"
"688","control",9,"regulation of chromosome organization",-0.0570660376118169,0.333333333333333,0,0.99120021949724,1,NA,"GO:0033044"
"689","control",9,"regulation of chromosome segregation",-0.709453459480312,0.166666666666667,0,0.998035525711956,1,NA,"GO:0051983"
"690","control",9,"regulation of circadian rhythm",-0.44399105177683,0,0,1,1,NA,"GO:0042752"
"691","control",9,"regulation of cysteine-type endopeptidase activity involved in apoptotic process",-0.432997992740086,0,0,1,1,NA,"GO:0043281"
"692","control",9,"regulation of cytokinesis",-0.406221842311259,0,0,1,1,NA,"GO:0032465"
"693","control",9,"regulation of embryonic development",-0.578692182106498,0,0,1,1,NA,"GO:0045995"
"694","control",9,"regulation of establishment of cell polarity",0.171194330255213,0,0,1,1,NA,"GO:2000114"
"695","control",9,"regulation of extracellular matrix organization",0.224864079468416,0,0,1,1,NA,"GO:1903053"
"696","control",9,"regulation of fibroblast migration",0.258186447454439,0,0,1,1,NA,"GO:0010762"
