"","condition","cycle","region","log2fc.mean.norm","obs.mut.mean","sim.mut.mean","combined_pvalue","combined_pvalue_adjusted","go.id"
"1209","enu",6,"NADPH regeneration",-0.554440106545083,0.4,0.533333333333333,0.999241666590183,0.999999999999971,"GO:0006740"
"1210","enu",6,"RNA localization",-0.123119229555983,5.70555555555556,6.43333333333333,0.530372038898557,0.999999999999971,"GO:0006403"
"1211","enu",6,"RNA transport",-0.0110735719109997,3.92222222222222,4.87222222222222,0.722993756402823,0.999999999999971,"GO:0050658"
"1212","enu",6,"Schwann cell differentiation",0.716943730891071,1.40555555555556,1.02777777777778,0.686094503809596,0.999999999999971,"GO:0014037"
"1213","enu",6,"U2-type prespliceosome assembly",0.193444631068698,1.12222222222222,0.833333333333333,0.922535779563055,0.999999999999971,"GO:1903241"
"1214","enu",6,"UV-damage excision repair",1.10907476541901,0.4,0,0.963382809150063,0.999999999999971,"GO:0070914"
"1215","enu",6,"Wnt signaling pathway",-0.434547218416748,9.53888888888889,13.3666666666667,0.00858839586544069,0.19903700281773,"GO:0016055"
"1216","enu",6,"actin filament organization",-0.386538833447679,9.06111111111111,12.6611111111111,0.000633961327150086,0.0715387362070927,"GO:0007015"
"1217","enu",6,"alcohol biosynthetic process",-0.176960595049945,3.19444444444444,4.05555555555556,0.4800333149618,0.999999999999971,"GO:0046165"
"1218","enu",6,"amino sugar biosynthetic process",0.214168861656959,0.2,0.0555555555555556,0.980902195058131,0.999999999999971,"GO:0046349"
"1219","enu",6,"aminoglycan biosynthetic process",0.211231908518081,1.86111111111111,1.88888888888889,0.968995385670149,0.999999999999971,"GO:0006023"
"1220","enu",6,"apoptotic mitochondrial changes",0.372534562914584,3.58333333333333,3.05555555555556,0.630047758155029,0.999999999999971,"GO:0008637"
"1221","enu",6,"appendage development",0.243837097750204,4.63888888888889,4.95555555555556,0.754976921624729,0.999999999999971,"GO:0048736"
"1222","enu",6,"aromatic compound catabolic process",-0.0274994711020276,12.3944444444444,14.2555555555556,0.684349124436009,0.999999999999971,"GO:0019439"
"1223","enu",6,"autophagosome maturation",-0.510941144702434,1.07222222222222,1.73888888888889,0.985879910633233,0.999999999999971,"GO:0097352"
"1224","enu",6,"autophagy of mitochondrion",0.0463380863876886,2.98333333333333,3.15,0.983430201907818,0.999999999999971,"GO:0000422"
"1225","enu",6,"axon extension",-0.260174739936319,2.77777777777778,3.15,0.593764240113331,0.999999999999971,"GO:0048675"
"1226","enu",6,"basement membrane organization",-0.208412964863636,0.922222222222222,0.972222222222222,0.983670757851892,0.999999999999971,"GO:0071711"
"1227","enu",6,"biological process involved in interaction with host",0.171510901087532,5.58333333333333,5.50555555555556,0.643846620293799,0.999999999999971,"GO:0051701"
"1228","enu",6,"body morphogenesis",-0.0938613958460999,1.15555555555556,1.16666666666667,0.728736894951745,0.999999999999971,"GO:0010171"
"1229","enu",6,"bone development",-0.451261603757313,5.02222222222222,6.33888888888889,0.57652365244886,0.999999999999971,"GO:0060348"
"1230","enu",6,"branched-chain amino acid metabolic process",-0.427406390414766,0.572222222222222,0.833333333333333,0.791843132923819,0.999999999999971,"GO:0009081"
"1231","enu",6,"carbohydrate derivative catabolic process",-0.217737737700277,3.55555555555556,4.81666666666667,0.373094104836239,0.999999999999971,"GO:1901136"
"1232","enu",6,"carbohydrate derivative transport",0.0633578040918693,1.72222222222222,2.05555555555556,0.970889333568024,0.999999999999971,"GO:1901264"
"1233","enu",6,"cell cycle G1/S phase transition",-0.0764801786347817,6.82777777777778,8.06666666666667,0.695391395146941,0.999999999999971,"GO:0044843"
"1234","enu",6,"cell cycle G2/M phase transition",-0.183310700821042,4.22222222222222,5.23333333333333,0.532629584899399,0.999999999999971,"GO:0044839"
"1235","enu",6,"cell cycle checkpoint signaling",-0.0556543337181104,5.37222222222222,6.6,0.283980112045909,0.999999999999971,"GO:0000075"
"1236","enu",6,"cell growth",-0.331661266803273,10.2055555555556,13.9277777777778,0.0224355382095435,0.393695154123141,"GO:0016049"
"1237","enu",6,"cell migration involved in heart development",0.559177075868294,0.744444444444444,0.288888888888889,0.970970825486005,0.999999999999971,"GO:0060973"
"1238","enu",6,"cell redox homeostasis",-0.702458345584641,0.783333333333333,1.28888888888889,0.958586433928312,0.999999999999971,"GO:0045454"
"1239","enu",6,"cell-cell signaling by wnt",-0.133365725519755,11.0277777777778,13.1722222222222,0.365306169352244,0.999999999999971,"GO:0198738"
"1240","enu",6,"cell-substrate adhesion",0.0546836306247905,8.62777777777778,9.33888888888889,0.593936536659925,0.999999999999971,"GO:0031589"
"1241","enu",6,"cell-substrate junction assembly",-0.288045277476117,2.48888888888889,2.94444444444444,0.981100191286651,0.999999999999971,"GO:0007044"
"1242","enu",6,"cell-substrate junction organization",-0.321900565004743,2.76111111111111,3.06666666666667,0.538351298860407,0.999999999999971,"GO:0150115"
"1243","enu",6,"cellular carbohydrate metabolic process",-0.147715858138621,7.1,8.09444444444444,0.653478972093168,0.999999999999971,"GO:0044262"
"1244","enu",6,"cellular component disassembly",-0.305893848158013,10.9833333333333,14.9666666666667,0.0026280692649175,0.0953272397001892,"GO:0022411"
"1245","enu",6,"cellular lipid catabolic process",0.00496346782558779,5.26666666666667,6.01111111111111,0.83713971843553,0.999999999999971,"GO:0044242"
"1246","enu",6,"cellular metabolic compound salvage",-0.327818178149956,0.411111111111111,0.833333333333333,0.998482489381032,0.999999999999971,"GO:0043094"
"1247","enu",6,"cellular nitrogen compound catabolic process",-0.453253750016657,9.68333333333333,14.0388888888889,0.00553889430440048,0.166151349159362,"GO:0044270"
"1248","enu",6,"cellular pigment accumulation",1.03065027610396,0.627777777777778,0,0.794527004752296,0.999999999999971,"GO:0043482"
"1249","enu",6,"cellular pigmentation",-0.462013881168481,1.53333333333333,1.95555555555556,0.981658545252968,0.999999999999971,"GO:0033059"
"1250","enu",6,"cellular respiration",0.0423697594695736,7.17777777777778,7.97777777777778,0.485671379021186,0.999999999999971,"GO:0045333"
"1251","enu",6,"cellular response to UV",0.117843549440858,2.88888888888889,3.06666666666667,0.973715572013295,0.999999999999971,"GO:0034644"
"1252","enu",6,"cellular response to acid chemical",-0.378228424254181,1.75555555555556,2.63888888888889,0.497552266840947,0.999999999999971,"GO:0071229"
"1253","enu",6,"cellular response to arsenic-containing substance",0.127235167930745,0.461111111111111,0.411111111111111,0.884789628773172,0.999999999999971,"GO:0071243"
"1254","enu",6,"cellular response to chemical stress",-0.358242341557031,7.25,9.98333333333333,0.0336262628212696,0.458303057360046,"GO:0062197"
"1255","enu",6,"cellular response to dsRNA",-0.443985615693842,0.505555555555556,0.6,0.955102764452485,0.999999999999971,"GO:0071359"
"1256","enu",6,"cellular response to external stimulus",-0.0344317953055543,8.36666666666667,9.81666666666667,0.383577611487959,0.999999999999971,"GO:0071496"
"1257","enu",6,"cellular response to extracellular stimulus",-0.330448258027758,5.87777777777778,7.52777777777778,0.121903890776573,0.810660873664208,"GO:0031668"
"1258","enu",6,"cellular response to fluid shear stress",0.36481033511765,0.794444444444445,0.411111111111111,0.991970287447465,0.999999999999971,"GO:0071498"
"1259","enu",6,"cellular response to heat",-0.0164600306571537,1.78888888888889,1.94444444444444,0.872990632501816,0.999999999999971,"GO:0034605"
"1260","enu",6,"cellular response to insulin stimulus",-0.313996292548909,4.29444444444444,5.91666666666667,0.203662564601937,0.999999999999971,"GO:0032869"
"1261","enu",6,"cellular response to ketone",-0.256392633000146,2.58888888888889,3.01111111111111,0.792917327130443,0.999999999999971,"GO:1901655"
"1262","enu",6,"cellular response to oxygen levels",-0.528445338270331,3.23888888888889,4.83333333333333,0.36958591468569,0.999999999999971,"GO:0071453"
"1263","enu",6,"cellular response to sterol depletion",0.516102666683093,0.361111111111111,0.222222222222222,0.999777275957203,0.999999999999971,"GO:0071501"
"1264","enu",6,"cellular response to topologically incorrect protein",-0.223345299630586,3.23333333333333,3.85,0.471512681283026,0.999999999999971,"GO:0035967"
"1265","enu",6,"cellular response to transforming growth factor beta stimulus",0.0408312572315362,6.59444444444444,7.57222222222222,0.752380316748991,0.999999999999971,"GO:0071560"
"1266","enu",6,"cellular senescence",0.0353527780057506,2.75555555555556,2.87777777777778,0.734892903629718,0.999999999999971,"GO:0090398"
"1267","enu",6,"centromere complex assembly",0.0285289603133739,1.05555555555556,1.05555555555556,0.94395322218048,0.999999999999971,"GO:0034508"
"1268","enu",6,"centrosome localization",-0.745385939207705,0.605555555555556,1,0.974784267808904,0.999999999999971,"GO:0051642"
"1269","enu",6,"chaperone-mediated autophagy",0.576866468077951,0.483333333333333,0.222222222222222,0.873521426933869,0.999999999999971,"GO:0061684"
"1270","enu",6,"chondrocyte differentiation",-0.623117483703535,2.38888888888889,3.68333333333333,0.425696074643046,0.999999999999971,"GO:0002062"
"1271","enu",6,"chromatin remodeling",-0.200087352673028,8.85555555555556,11.3666666666667,0.126509255377219,0.822601139096883,"GO:0006338"
"1272","enu",6,"chromosome localization",-0.367096908361373,2.17777777777778,2.88888888888889,0.428174160322718,0.999999999999971,"GO:0050000"
"1273","enu",6,"chromosome segregation",-0.0214053829689171,11.7222222222222,13.7222222222222,0.287727777453463,0.999999999999971,"GO:0007059"
"1274","enu",6,"cilium assembly",-0.335567566815848,7.86666666666667,10.1611111111111,0.0324261833264298,0.458303057360046,"GO:0060271"
"1275","enu",6,"cilium organization",-0.542143793177926,7.37777777777778,10.8555555555556,0.000717180312853059,0.0715387362070927,"GO:0044782"
"1276","enu",6,"circadian regulation of gene expression",-0.143198011635879,1.75,2.17777777777778,0.836988252702275,0.999999999999971,"GO:0032922"
"1277","enu",6,"clathrin-dependent endocytosis",0.094087495905543,1.01666666666667,1.17777777777778,0.937428754398026,0.999999999999971,"GO:0072583"
"1278","enu",6,"collagen fibril organization",0.307303633920456,2.05555555555556,1.91666666666667,0.99711216403958,0.999999999999971,"GO:0030199"
"1279","enu",6,"connective tissue development",-0.108387140531789,7,7.80555555555556,0.955969293001336,0.999999999999971,"GO:0061448"
"1280","enu",6,"cortical cytoskeleton organization",-0.699971212476793,0.783333333333333,1.47777777777778,0.540213510865932,0.999999999999971,"GO:0030865"
"1281","enu",6,"cytoplasmic translation",-0.120701537995969,5.1,5.46666666666667,0.794091684693707,0.999999999999971,"GO:0002181"
"1282","enu",6,"defense response to virus",-0.024687650334271,6.97777777777778,8.52777777777778,0.947878527881044,0.999999999999971,"GO:0051607"
"1283","enu",6,"dephosphorylation",0.180571258858519,9.92777777777778,9.69444444444444,0.53447922422173,0.999999999999971,"GO:0016311"
"1284","enu",6,"developmental growth involved in morphogenesis",-0.0204158937804485,4.47222222222222,5.85,0.426107684552728,0.999999999999971,"GO:0060560"
"1285","enu",6,"dicarboxylic acid metabolic process",-0.324852743744605,2.05,2.57222222222222,0.937950100878475,0.999999999999971,"GO:0043648"
"1286","enu",6,"double-strand break repair",-0.293757536447016,8.38333333333333,10.1333333333333,0.685656114843037,0.999999999999971,"GO:0006302"
"1287","enu",6,"embryonic body morphogenesis",0.501900382120596,0.327777777777778,0.166666666666667,0.9995360020568,0.999999999999971,"GO:0010172"
"1288","enu",6,"embryonic organ development",-0.436993550149655,9.12222222222222,11.6944444444444,0.0235369306676227,0.393695154123141,"GO:0048568"
"1289","enu",6,"epigenetic regulation of gene expression",0.0725377733117902,5.39444444444444,5.56111111111111,0.446094339082532,0.999999999999971,"GO:0040029"
"1290","enu",6,"erythrocyte differentiation",-0.161504914838926,3.43333333333333,3.91666666666667,0.775614996015093,0.999999999999971,"GO:0030218"
"1291","enu",6,"establishment of mitotic spindle localization",0.0359897322633964,1.56666666666667,1.3,0.964964739552838,0.999999999999971,"GO:0040001"
"1292","enu",6,"establishment of organelle localization",-0.0861320140485966,11.6666666666667,13.8555555555556,0.0379239464815202,0.458303057360046,"GO:0051656"
"1293","enu",6,"establishment of protein localization to membrane",-0.164619639279843,7.55555555555556,8.99444444444445,0.00789502409909948,0.196882163471293,"GO:0090150"
"1294","enu",6,"establishment of protein localization to organelle",-0.0538254393323766,12.5833333333333,14.7777777777778,0.745331893437771,0.999999999999971,"GO:0072594"
"1295","enu",6,"establishment or maintenance of cell polarity",-0.573928882243614,4.61666666666667,6.80555555555556,0.131980380140811,0.835875740891803,"GO:0007163"
"1296","enu",6,"establishment or maintenance of epithelial cell apical/basal polarity",-0.146286026833799,1.42777777777778,1.41111111111111,0.99370749710654,0.999999999999971,"GO:0045197"
"1297","enu",6,"ether lipid biosynthetic process",0.369993742845248,0.288888888888889,0.0555555555555556,0.961622015768752,0.999999999999971,"GO:0008611"
"1298","enu",6,"exit from host cell",-0.44251582852165,0.755555555555556,0.75,0.904382643469311,0.999999999999971,"GO:0035891"
"1299","enu",6,"exosomal secretion",0.459215066740442,0.444444444444444,0.233333333333333,0.96767032058973,0.999999999999971,"GO:1990182"
"1300","enu",6,"extracellular matrix assembly",0.130599889602553,1.17777777777778,1.05555555555556,0.987438120431484,0.999999999999971,"GO:0085029"
"1301","enu",6,"extracellular vesicle biogenesis",0.470690740820849,0.888888888888889,0.683333333333333,0.999995476840292,0.999999999999971,"GO:0140112"
"1302","enu",6,"face development",-0.0793388709682957,1.42222222222222,1.53333333333333,0.733366328428779,0.999999999999971,"GO:0060324"
"1303","enu",6,"fat cell differentiation",-0.256214622471821,5.54444444444444,6.72222222222222,0.876491059492267,0.999999999999971,"GO:0045444"
"1304","enu",6,"fatty acid beta-oxidation",0.0364964967600552,2.21111111111111,2.50555555555556,0.695227686130096,0.999999999999971,"GO:0006635"
"1305","enu",6,"fibroblast migration",0.310474559524056,2.06111111111111,1.71111111111111,0.65153986237023,0.999999999999971,"GO:0010761"
"1306","enu",6,"fibroblast proliferation",-0.404589463869054,2.73333333333333,3.32777777777778,0.127822733393501,0.822601139096883,"GO:0048144"
"1307","enu",6,"folic acid metabolic process",1.00143671229618,0.605555555555556,0.288888888888889,0.981901202392936,0.999999999999971,"GO:0046655"
"1308","enu",6,"glial cell apoptotic process",-0.0997057969301978,0.383333333333333,0.355555555555556,0.999982142902365,0.999999999999971,"GO:0034349"
"1309","enu",6,"glycerol ether biosynthetic process",0.490099642499846,0.244444444444444,0,0.99994493803229,0.999999999999971,"GO:0046504"
"1310","enu",6,"glycosyl compound biosynthetic process",0.258364123125144,0.738888888888889,0.477777777777778,0.926032187106022,0.999999999999971,"GO:1901659"
"1311","enu",6,"glycosyl compound metabolic process",-0.230073460113908,1.98333333333333,2.16666666666667,0.96872656975709,0.999999999999971,"GO:1901657"
"1312","enu",6,"glycosylation",-0.203849881923401,5.80555555555556,7.38333333333333,0.269982134784871,0.999999999999971,"GO:0070085"
"1313","enu",6,"heart valve development",-0.284535154424733,1.62222222222222,2.23333333333333,0.3079010952389,0.999999999999971,"GO:0003170"
"1314","enu",6,"heme metabolic process",-0.19977132200644,0.983333333333333,1.11111111111111,0.982090361163426,0.999999999999971,"GO:0042168"
"1315","enu",6,"heterochromatin formation",0.172517334779504,2.86111111111111,2.7,0.980047764489511,0.999999999999971,"GO:0031507"
"1316","enu",6,"heterocycle catabolic process",-0.20368045540064,11.6222222222222,14.1833333333333,0.0636273487226836,0.551785409591351,"GO:0046700"
"1317","enu",6,"histone modification",-0.521877050821289,11.1833333333333,15.3611111111111,0.0022939308073505,0.0915278392132848,"GO:0016570"
"1318","enu",6,"immune system development",0.026911194161209,4.76111111111111,5.63888888888889,0.687403467394918,0.999999999999971,"GO:0002520"
