"","condition","cycle","region","log2fc.mean","log2fc.sd","obs.mut.sum","obs.mut.mean","obs.mut.sd","obs.mut.cv","sim.mut.sum","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id","observed.variant.required","observed.variant.requirement.met"
"1149","enu","3","response to sterol depletion",0.287218055635684,0.267162291360244,1,0.333333333333333,0.333333333333333,1,0,0,0.858929961883159,1,NA,"GO:0006991",57,"FALSE"
"1150","enu","3","response to topologically incorrect protein",-0.43490694813084,0.469891427259889,5.33333333333333,1.77777777777778,1.07151675122144,0.60272817256206,7,2.33333333333333,0.764108815484802,1,NA,"GO:0035966",33,"FALSE"
"1151","enu","3","response to transforming growth factor beta",-0.201938624209783,0.339766649030973,10,3.33333333333333,0.881917103688197,0.264575131106459,10.6666666666667,3.55555555555556,0.700532610696716,1,NA,"GO:0071559",85,"FALSE"
"1152","enu","3","response to virus",-0.181076671345458,0.301148059654858,13.25,4.41666666666667,0.845740963757685,0.19148852009608,14.3333333333333,4.77777777777778,0.836375652875239,1,NA,"GO:0009615",99,"FALSE"
"1153","enu","3","rhythmic process",-0.182511499577886,0.12416217226814,9.66666666666667,3.22222222222222,0.38490017945975,0.119451779832336,10.9166666666667,3.63888888888889,0.886139003467429,1,NA,"GO:0048511",99,"FALSE"
"1154","enu","3","ribonucleoprotein complex assembly",-0.312809308444489,0.443459918484018,7.33333333333333,2.44444444444444,0.962250448649376,0.393647910811109,8.83333333333333,2.94444444444444,0.697968333371887,1,NA,"GO:0022618",49,"FALSE"
"1155","enu","3","ribonucleoprotein complex subunit organization",-0.0896441830510908,0.322970361814229,9,3,0.666666666666667,0.222222222222222,9.33333333333333,3.11111111111111,0.989070301797735,1,NA,"GO:0071826",220,"FALSE"
"1156","enu","3","ribonucleotide metabolic process",-0.106502974726457,0.303568813031865,16.5,5.5,1.58989866902824,0.289072485277862,17,5.66666666666667,0.888123162713852,1,NA,"GO:0009259",180,"FALSE"
"1157","enu","3","ribose phosphate metabolic process",-0.498700081875522,0.405429730723102,12.5833333333333,4.19444444444444,0.834721066739818,0.199006347037307,17.6666666666667,5.88888888888889,0.246136479124828,1,NA,"GO:0019693",27,"FALSE"
"1158","enu","3","ribosomal subunit export from nucleus",0.194444444444444,0.173472166622178,0.583333333333333,0.194444444444444,0.173472166622178,0.892142571199771,0,0,0.997795959723398,1,NA,"GO:0000054",93,"FALSE"
"1159","enu","3","ribosome assembly",-0.111111111111111,0.509175077217316,3.33333333333333,1.11111111111111,0.838870492807861,0.754983443527075,2.75,0.916666666666667,0.882886691038275,1,NA,"GO:0042255",163,"FALSE"
"1160","enu","3","ribosome biogenesis",0.0552319293652831,0.581540459314105,15.75,5.25,1.72199819331432,0.327999655869394,13.6666666666667,4.55555555555556,0.469240290893777,1,NA,"GO:0042254",306,"FALSE"
"1161","enu","3","ribosome localization",0.305555555555556,0.0481125224324688,0.916666666666667,0.305555555555556,0.0481125224324688,0.157459164324443,0,0,0.970772009697749,1,NA,"GO:0033750",54,"FALSE"
"1162","enu","3","roof of mouth development",-0.16403506930422,0.311090356447301,2.75,0.916666666666667,0.363241578628389,0.396263540321879,3,1,0.997821916370564,1,NA,"GO:0060021",112,"FALSE"
"1163","enu","3","semaphorin-plexin signaling pathway involved in neuron projection guidance",0,0,0,0,0,NA,0,0,1,1,NA,"GO:1902285",747,"FALSE"
"1164","enu","3","seminiferous tubule development",0.194444444444444,0.173472166622178,0.583333333333333,0.194444444444444,0.173472166622178,0.892142571199771,0,0,0.997635393247006,1,NA,"GO:0072520",93,"FALSE"
"1165","enu","3","signal peptide processing",0.194444444444444,0.173472166622178,0.583333333333333,0.194444444444444,0.173472166622178,0.892142571199771,0,0,0.993584425996804,1,NA,"GO:0006465",93,"FALSE"
"1166","enu","3","signal transduction in response to DNA damage",-0.0508354166266024,0.441157611726613,7.58333333333333,2.52777777777778,0.647287788762836,0.256069894455627,7.66666666666667,2.55555555555556,0.991104934848954,1,NA,"GO:0042770",306,"FALSE"
"1167","enu","3","sister chromatid segregation",-0.0405217131855723,0.513277800226311,12,4,1.66666666666667,0.416666666666667,11.5,3.83333333333333,0.852231046193721,1,NA,"GO:0000819",347,"FALSE"
"1168","enu","3","small molecule catabolic process",-0.650430889574672,0.318020915751137,8.08333333333333,2.69444444444444,0.958635218152078,0.355782142819328,13.6666666666667,4.55555555555556,0.212960892072304,1,NA,"GO:0044282",20,"FALSE"
"1169","enu","3","smoothened signaling pathway involved in dorsal/ventral neural tube patterning",0.194444444444444,0.173472166622178,0.583333333333333,0.194444444444444,0.173472166622178,0.892142571199771,0,0,0.996994296105263,1,NA,"GO:0060831",93,"FALSE"
"1170","enu","3","sphingomyelin biosynthetic process",0.222222222222222,0.384900179459751,0.666666666666667,0.222222222222222,0.384900179459751,1.73205080756888,0,0,0.931828695992444,1,NA,"GO:0006686",81,"FALSE"
"1171","enu","3","spindle localization",-0.351670833253205,0.111971474645761,1.33333333333333,0.444444444444444,0.384900179459751,0.866025403784439,2.25,0.75,0.993782233272526,1,NA,"GO:0051653",42,"FALSE"
"1172","enu","3","stem cell differentiation",-0.446797923278236,0.652646463201161,7.41666666666667,2.47222222222222,1.32375028416043,0.535449553143544,8.75,2.91666666666667,0.193085186563291,1,NA,"GO:0048863",32,"FALSE"
"1173","enu","3","stem cell population maintenance",-0.174826396021293,0.375733595787538,6.66666666666667,2.22222222222222,0.693888666488711,0.31224989991992,6.33333333333333,2.11111111111111,0.444647469130565,1,NA,"GO:0019827",105,"FALSE"
"1174","enu","3","sterol biosynthetic process",0.0304093751402251,0.795002227013524,2.58333333333333,0.861111111111111,0.473853391923111,0.550281358362322,2.25,0.75,0.910668210527583,1,NA,"GO:0016126",385,"FALSE"
"1175","enu","3","stress granule assembly",0.194444444444444,0.173472166622178,0.583333333333333,0.194444444444444,0.173472166622178,0.892142571199771,0,0,0.999843586810297,1,NA,"GO:0034063",93,"FALSE"
"1176","enu","3","substantia nigra development",-0.129448611030982,0.284042609187032,1,0.333333333333333,0.333333333333333,1,1.25,0.416666666666667,0.867672835003663,1,NA,"GO:0021762",156,"FALSE"
"1177","enu","3","substrate adhesion-dependent cell spreading",0,0,3.58333333333333,1.19444444444444,0.173472166622178,0.14523251159066,3,1,0.993086773023358,1,NA,"GO:0034446",747,"FALSE"
"1178","enu","3","sulfur compound metabolic process",-0.776704847447266,0.156589432655801,5.58333333333333,1.86111111111111,0.55486067653995,0.298134094857286,10.6666666666667,3.55555555555556,0.161421211259897,1,NA,"GO:0006790",13,"FALSE"
"1179","enu","3","suppression of viral release by host",0.111111111111111,0.192450089729875,0.333333333333333,0.111111111111111,0.192450089729875,1.73205080756888,0,0,0.998355510981062,1,NA,"GO:0044790",163,"FALSE"
"1180","enu","3","synaptic vesicle lumen acidification",0.243191319504541,0.21294563919848,0.833333333333333,0.277777777777778,0.254587538608658,0.916515138991168,0,0,0.928391556979617,1,NA,"GO:0097401",71,"FALSE"
"1181","enu","3","telomerase RNA localization to Cajal body",0.111111111111111,0.192450089729875,0.333333333333333,0.111111111111111,0.192450089729875,1.73205080756888,0,0,0.999560206888601,1,NA,"GO:0090671",163,"FALSE"
"1182","enu","3","telomere maintenance",0.0233592201782158,0.564903974261124,7.83333333333333,2.61111111111111,1.27293769304329,0.487508052654877,6,2,0.524918083411927,1,NA,"GO:0000723",451,"FALSE"
"1183","enu","3","telomere organization",-0.147191061717453,0.170046097697628,7,2.33333333333333,0.333333333333333,0.142857142857143,7.66666666666667,2.55555555555556,0.986244440158179,1,NA,"GO:0032200",129,"FALSE"
"1184","enu","3","toxin transport",0.333333333333333,0.333333333333333,1.33333333333333,0.444444444444444,0.384900179459751,0.866025403784439,0.333333333333333,0.111111111111111,0.994756831173215,1,NA,"GO:1901998",47,"FALSE"
"1185","enu","3","trabecula morphogenesis",0.194444444444444,0.502309481111809,0.916666666666667,0.305555555555556,0.336787657027282,1.1022141502711,0.333333333333333,0.111111111111111,0.997018153720788,1,NA,"GO:0061383",93,"FALSE"
"1186","enu","3","tube closure",0.0513784724225433,0.50439540229619,3.83333333333333,1.27777777777778,0.53575837561072,0.419289163521433,3.33333333333333,1.11111111111111,0.998127589240123,1,NA,"GO:0060606",306,"FALSE"
"1187","enu","3","ubiquinone biosynthetic process",0.194444444444444,0.173472166622178,0.583333333333333,0.194444444444444,0.173472166622178,0.892142571199771,0,0,0.998869055602831,1,NA,"GO:0006744",93,"FALSE"
"1188","enu","3","ubiquinone metabolic process",0.416666666666667,0.520416499866533,1.58333333333333,0.527777777777778,0.708741712342948,1.34287903391296,0,0,0.508865035145845,1,NA,"GO:0006743",34,"FALSE"
"1189","enu","3","vacuolar acidification",0.305555555555556,0.0481125224324688,0.916666666666667,0.305555555555556,0.0481125224324688,0.157459164324443,0,0,0.999145016121115,1,NA,"GO:0007035",54,"FALSE"
"1190","enu","3","vacuolar transport",-0.335964930695781,0.169308525363357,5.08333333333333,1.69444444444444,0.0481125224324688,0.028394275533916,6.66666666666667,2.22222222222222,0.924980387851261,1,NA,"GO:0007034",47,"FALSE"
"1191","enu","3","vacuole organization",-0.154594791446313,0.563805339565595,8.58333333333333,2.86111111111111,1.37521042160962,0.480656069688799,9.08333333333333,3.02777777777778,0.870245559188876,1,NA,"GO:0007033",122,"FALSE"
"1192","enu","3","vasculogenesis",-0.472222222222222,0.411073571859687,1.58333333333333,0.527777777777778,0.411073571859687,0.778876241418355,3,1,0.980823459803824,1,NA,"GO:0001570",28,"FALSE"
"1193","enu","3","vesicle localization",-0.378808336779343,0.133337328524709,6.75,2.25,0.661437827766148,0.293972367896066,7.91666666666667,2.63888888888889,0.279303325168794,1,NA,"GO:0051648",39,"FALSE"
"1194","enu","3","vesicle organization",-0.198749669266186,0.309355538838347,14,4.66666666666667,1.52752523165195,0.327326835353989,14.9166666666667,4.97222222222222,0.49532442030457,1,NA,"GO:0016050",93,"FALSE"
"1195","enu","3","viral process",-0.18983630805979,0.335548238278922,15.1666666666667,5.05555555555556,1.7821127702606,0.352505822688911,16.6666666666667,5.55555555555556,0.893431417592021,1,NA,"GO:0016032",99,"FALSE"
"1196","enu","3","viral release from host cell",0.437635763948986,0.180657109179237,1.41666666666667,0.472222222222222,0.240562612162344,0.509426708108493,0,0,0.900350936222389,1,NA,"GO:0019076",33,"FALSE"
"1197","enu","3","water-soluble vitamin metabolic process",-0.351670833253205,0.603946603751931,1.83333333333333,0.611111111111111,0.673575314054563,1.1022141502711,2.75,0.916666666666667,0.972401079516895,1,NA,"GO:0006767",42,"FALSE"
"1198","enu","6","ATP metabolic process",-0.618988747838944,0.0827072407761632,11.9833333333333,3.99444444444444,1.09928427894059,0.275203296535891,19.4333333333333,6.47777777777778,0.0135864032215789,0.258141661209999,NA,"GO:0046034",21,"FALSE"
"1199","enu","6","COPII vesicle coating",-0.105446944396367,0.239590378181812,2.48333333333333,0.827777777777778,0.575020128472168,0.694655188758323,2.5,0.833333333333333,0.999077537960231,0.999999999999971,NA,"GO:0048208",180,"FALSE"
"1200","enu","6","DNA conformation change",-0.0789546990739851,0.240291736355454,8.36666666666667,2.78888888888889,0.774835705404939,0.277829535802568,8.63333333333333,2.87777777777778,0.879192006976328,0.999999999999971,NA,"GO:0071103",241,"FALSE"
"1201","enu","6","DNA replication",-0.371906789519809,0.0878868886356333,22.0833333333333,7.36111111111111,2.35751359919097,0.32026599838066,29,9.66666666666667,0.192996672317233,0.987252208392001,NA,"GO:0006260",39,"FALSE"
"1202","enu","6","DNA-templated transcription elongation",-0.383202704668462,0.0689465042026132,9.75,3.25,1.14564392373896,0.352505822688911,13.0666666666667,4.35555555555556,0.51367881647044,0.999999999999971,NA,"GO:0006354",38,"FALSE"
"1203","enu","6","G0 to G1 transition",0.142665000032051,0.0978518359293257,3.98333333333333,1.32777777777778,0.54526582032511,0.410660450454057,3.28333333333333,1.09444444444444,0.996326569243514,0.999999999999971,NA,"GO:0045023",129,"FALSE"
"1204","enu","6","GPI anchor biosynthetic process",-0.311002499951923,0.240750732208327,1.5,0.5,0.5,1,2.5,0.833333333333333,0.999711489298643,0.999999999999971,NA,"GO:0006506",49,"FALSE"
"1205","enu","6","Golgi organization",-0.304875927979179,0.0730233066071374,11.0166666666667,3.67222222222222,0.960372227219642,0.261523450680084,14.25,4.75,0.797237535900242,0.999999999999971,NA,"GO:0007030",54,"FALSE"
"1206","enu","6","Golgi to plasma membrane protein transport",-0.445931528026176,0.502624146133101,2.88333333333333,0.961111111111111,0.782860377315374,0.814536808767442,4.4,1.46666666666667,0.920679919444932,0.999999999999971,NA,"GO:0043001",32,"FALSE"
"1207","enu","6","Golgi vesicle transport",-0.31786671283405,0.197348593486,25.2833333333333,8.42777777777778,2.98730337955178,0.354459201265208,32.1666666666667,10.7222222222222,0.187626162897569,0.987252208392001,NA,"GO:0048193",49,"FALSE"
"1208","enu","6","NADP metabolic process",-0.144970763916934,0.482920162029472,3.68333333333333,1.22777777777778,0.960372227219642,0.782203623979799,3.81666666666667,1.27222222222222,0.92403250685853,0.999999999999971,NA,"GO:0006739",129,"FALSE"
"1209","enu","6","NADPH regeneration",-0.161946527737714,0.201067547294346,1.2,0.4,0.529150262212918,1.3228756555323,1.6,0.533333333333333,0.999241666590183,0.999999999999971,NA,"GO:0006740",112,"FALSE"
"1210","enu","6","RNA localization",-0.143368620832929,0.301739866622977,17.1166666666667,5.70555555555556,0.832721997983677,0.145949327786818,19.3,6.43333333333333,0.530372038898557,0.999999999999971,NA,"GO:0006403",129,"FALSE"
"1211","enu","6","RNA transport",-0.226810486895349,0.229514095361068,11.7666666666667,3.92222222222222,0.827535385838464,0.210986358995642,14.6166666666667,4.87222222222222,0.722993756402823,0.999999999999971,NA,"GO:0050658",81,"FALSE"
"1212","enu","6","Schwann cell differentiation",0.149456873088645,0.172264357351462,4.21666666666667,1.40555555555556,0.571628602555242,0.406692286402939,3.08333333333333,1.02777777777778,0.686094503809596,0.999999999999971,NA,"GO:0014037",129,"FALSE"
"1213","enu","6","U2-type prespliceosome assembly",0.0902673613114326,0.246457876995078,3.36666666666667,1.12222222222222,0.107151675122144,0.0954816907029006,2.5,0.833333333333333,0.922535779563055,0.999999999999971,NA,"GO:1903241",193,"FALSE"
"1214","enu","6","UV-damage excision repair",0.426942361151176,0.489991034815908,1.2,0.4,0.529150262212918,1.3228756555323,0,0,0.963382809150063,0.999999999999971,NA,"GO:0070914",33,"FALSE"
"1215","enu","6","Wnt signaling pathway",-0.465344654317036,0.0570880798639719,28.6166666666667,9.53888888888889,3.01322701385691,0.315888679379292,40.1,13.3666666666667,0.00858839586544069,0.19903700281773,NA,"GO:0016055",28,"TRUE"
"1216","enu","6","actin filament organization",-0.468500141491949,0.266346412293135,27.1833333333333,9.06111111111111,3.29436949511896,0.363572353845134,37.9833333333333,12.6611111111111,0.000633961327150086,0.0715387362070927,NA,"GO:0007015",28,"FALSE"
"1217","enu","6","alcohol biosynthetic process",-0.37742339907675,0.330525424817085,9.58333333333333,3.19444444444444,1.46802336241376,0.45955513953822,12.1666666666667,4.05555555555556,0.4800333149618,0.999999999999971,NA,"GO:0046165",39,"FALSE"
"1218","enu","6","amino sugar biosynthetic process",0.166775277825855,0.356475543655694,0.6,0.2,0.346410161513775,1.73205080756888,0.166666666666667,0.0555555555555556,0.980902195058131,0.999999999999971,NA,"GO:0046349",112,"FALSE"
"1219","enu","6","aminoglycan biosynthetic process",-0.172273855991835,0.469972748403488,5.58333333333333,1.86111111111111,1.54635173996853,0.830875561774136,5.66666666666667,1.88888888888889,0.968995385670149,0.999999999999971,NA,"GO:0006023",105,"FALSE"
"1220","enu","6","apoptotic mitochondrial changes",0.0486274977415716,0.499437950127927,10.75,3.58333333333333,1.37689263682153,0.384249107950193,9.16666666666667,3.05555555555556,0.630047758155029,0.999999999999971,NA,"GO:0008637",347,"FALSE"
"1221","enu","6","appendage development",-0.195970516037638,0.407797009371706,13.9166666666667,4.63888888888889,2.07554098258029,0.447422008220902,14.8666666666667,4.95555555555556,0.754976921624729,0.999999999999971,NA,"GO:0048736",93,"FALSE"
"1222","enu","6","aromatic compound catabolic process",-0.185611834675931,0.107972431009958,37.1833333333333,12.3944444444444,4.54515411465067,0.366708982804626,42.7666666666667,14.2555555555556,0.684349124436009,0.999999999999971,NA,"GO:0019439",99,"FALSE"
