"","region","sample","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj","sim.distr.norm.pvalue.adj"
"Glycosphingolipid biosynthesis - globo and isoglobo series","Glycosphingolipid biosynthesis - globo and isoglobo series","C1_05_24",0,0,0,1,1,2.40418161647271e-51
"Galactose metabolism","Galactose metabolism","C1_05_24",0,0,0,1,1,4.21572961567353e-50
"Arginine biosynthesis","Arginine biosynthesis","C1_05_24",0,0,0,1,1,2.53477179197881e-51
"Toll-like receptor signaling pathway","Toll-like receptor signaling pathway","C1_05_24",0,0,0,1,1,3.85334615685825e-45
"Thiamine metabolism","Thiamine metabolism","C1_05_24",0,0,0,1,1,1.36977050779093e-50
"Circadian entrainment","Circadian entrainment","C1_05_24",0,0,0,1,1,2.58712102188869e-42
"Morphine addiction","Morphine addiction","C1_05_24",0,0,0,1,1,2.90732774065069e-44
"Ether lipid metabolism","Ether lipid metabolism","C1_05_24",0,0,0,1,1,7.33902609850844e-49
"Ribosome biogenesis in eukaryotes","Ribosome biogenesis in eukaryotes","C1_05_24",0,0,0,1,1,5.25754845379234e-46
"Synaptic vesicle cycle","Synaptic vesicle cycle","C1_05_24",2,0,1.58496250072116,0.0280373831775701,1,3.43436416276907e-45
"Tryptophan metabolism","Tryptophan metabolism","C1_05_24",0,0,0,1,1,1.07142636251691e-49
"Proximal tubule bicarbonate reclamation","Proximal tubule bicarbonate reclamation","C1_05_24",0,0,0,1,1,5.60385741136168e-51
"Chemical carcinogenesis - receptor activation","Chemical carcinogenesis - receptor activation","C1_05_24",2,0,1.58496250072116,0.142523364485981,1,1.1794787169769e-39
"Leishmaniasis","Leishmaniasis","C1_05_24",0,0,0,1,1,6.17724950242112e-50
"Glycosphingolipid biosynthesis - lacto and neolacto series","Glycosphingolipid biosynthesis - lacto and neolacto series","C1_05_24",0,0,0,1,1,1.02698980658126e-50
"Amphetamine addiction","Amphetamine addiction","C1_05_24",0,0,0,1,1,1.60383243982603e-45
"Thyroid hormone synthesis","Thyroid hormone synthesis","C1_05_24",0,0,0,1,1,2.90732774065069e-44
"Butanoate metabolism","Butanoate metabolism","C1_05_24",0,0,0,1,1,6.42087538524188e-51
"ABC transporters","ABC transporters","C1_05_24",2,0,1.58496250072116,0.0186915887850467,1,7.22505555929712e-48
"Antigen processing and presentation","Antigen processing and presentation","C1_05_24",0,0,0,1,1,1.29890877351887e-50
"Ovarian steroidogenesis","Ovarian steroidogenesis","C1_05_24",0,0,0,1,1,3.54941038147103e-46
"Rheumatoid arthritis","Rheumatoid arthritis","C1_05_24",1,0,1,0.170560747663551,1,4.6752471433288e-48
"IL-17 signaling pathway","IL-17 signaling pathway","C1_05_24",0,0,0,1,1,1.72405093535963e-43
"Renin-angiotensin system","Renin-angiotensin system","C1_05_24",0,0,0,1,1,9.90198909397528e-51
"Nitrogen metabolism","Nitrogen metabolism","C1_05_24",0,0,0,1,1,4.78990424366066e-51
"Tuberculosis","Tuberculosis","C1_05_24",0,0,0,1,1,3.43835059725703e-45
"Drug metabolism - other enzymes","Drug metabolism - other enzymes","C1_05_24",0,0,0,1,1,5.55714260547265e-48
"Glycolysis / Gluconeogenesis","Glycolysis / Gluconeogenesis","C1_05_24",0,0,0,1,1,6.01591923660113e-47
"Gastric acid secretion","Gastric acid secretion","C1_05_24",0,0,0,1,1,1.28736218985148e-44
"Cholesterol metabolism","Cholesterol metabolism","C1_05_24",1,0,1,0.123831775700935,1,1.3011008624886e-46
"African trypanosomiasis","African trypanosomiasis","C1_05_24",0,0,0,1,1,5.55714260547265e-48
"GABAergic synapse","GABAergic synapse","C1_05_24",0,0,0,1,1,1.27398320857703e-44
"Chemokine signaling pathway","Chemokine signaling pathway","C1_05_24",0,0,0,1,1,3.52458065510966e-40
"Insulin secretion","Insulin secretion","C1_05_24",0,0,0,1,1,1.50586843307568e-42
"Cocaine addiction","Cocaine addiction","C1_05_24",0,0,0,1,1,4.32866379383949e-47
"Mineral absorption","Mineral absorption","C1_05_24",0,0,0,1,1,1.87772835451534e-47
"Histidine metabolism","Histidine metabolism","C1_05_24",0,0,0,1,1,6.82701839161394e-51
"Vitamin digestion and absorption","Vitamin digestion and absorption","C1_05_24",0,0,0,1,1,1.70983083493412e-50
"Systemic lupus erythematosus","Systemic lupus erythematosus","C1_05_24",0,0,0,1,1,3.72623439363942e-50
"Phenylalanine metabolism","Phenylalanine metabolism","C1_05_24",0,0,0,1,1,1.7995738144155e-51
"Taurine and hypotaurine metabolism","Taurine and hypotaurine metabolism","C1_05_24",0,0,0,1,1,1.7995738144155e-51
"Starch and sucrose metabolism","Starch and sucrose metabolism","C1_05_24",0,0,0,1,1,5.94389002888091e-50
"cAMP signaling pathway","cAMP signaling pathway","C1_05_24",0,0,0,1,1,1.24571197085801e-38
"Protein digestion and absorption","Protein digestion and absorption","C1_05_24",0,0,0,1,1,1.81216153320833e-42
"Primary bile acid biosynthesis","Primary bile acid biosynthesis","C1_05_24",0,0,0,1,1,3.72623439363942e-50
"Calcium signaling pathway","Calcium signaling pathway","C1_05_24",2,0,1.58496250072116,0.197429906542056,1,1.38058197239369e-34
"Porphyrin metabolism","Porphyrin metabolism","C1_05_24",0,0,0,1,1,1.17974458201703e-49
"Malaria","Malaria","C1_05_24",0,0,0,1,1,1.02439823147855e-45
"alpha-Linolenic acid metabolism","alpha-Linolenic acid metabolism","C1_05_24",0,0,0,1,1,7.95480149497443e-51
"Cell adhesion molecules","Cell adhesion molecules","C1_05_24",0,0,0,1,1,2.78468696111927e-45
"Carbohydrate digestion and absorption","Carbohydrate digestion and absorption","C1_05_24",0,0,0,1,1,6.01783644229325e-49
"Serotonergic synapse","Serotonergic synapse","C1_05_24",0,0,0,1,1,5.70869507552396e-45
"JAK-STAT signaling pathway","JAK-STAT signaling pathway","C1_05_24",0,0,0,1,1,3.36234833950355e-41
"Type I diabetes mellitus","Type I diabetes mellitus","C1_05_24",0,0,0,1,1,1.7995738144155e-51
"Arachidonic acid metabolism","Arachidonic acid metabolism","C1_05_24",0,0,0,1,1,1.50155749874578e-49
"Salivary secretion","Salivary secretion","C1_05_24",0,0,0,1,1,7.3418191718641e-44
"Inflammatory bowel disease","Inflammatory bowel disease","C1_05_24",0,0,0,1,1,2.76789381834062e-48
"Natural killer cell mediated cytotoxicity","Natural killer cell mediated cytotoxicity","C1_05_24",0,0,0,1,1,5.41460984762129e-46
"Tyrosine metabolism","Tyrosine metabolism","C1_05_24",0,0,0,1,1,8.57962442475756e-51
"Allograft rejection","Allograft rejection","C1_05_24",0,0,0,1,1,8.68282961909399e-52
"Phototransduction","Phototransduction","C1_05_24",0,0,0,1,1,1.70983083493412e-50
"Primary immunodeficiency","Primary immunodeficiency","C1_05_24",0,0,0,1,1,2.50142659908836e-50
"Linoleic acid metabolism","Linoleic acid metabolism","C1_05_24",0,0,0,1,1,2.53477179197881e-51
"Pentose and glucuronate interconversions","Pentose and glucuronate interconversions","C1_05_24",0,0,0,1,1,4.81581114072824e-51
"Graft-versus-host disease","Graft-versus-host disease","C1_05_24",0,0,0,1,1,1.7995738144155e-51
"Intestinal immune network for IgA production","Intestinal immune network for IgA production","C1_05_24",0,0,0,1,1,4.3428425595093e-51
"Pancreatic secretion","Pancreatic secretion","C1_05_24",0,0,0,1,1,2.90732774065069e-44
"Complement and coagulation cascades","Complement and coagulation cascades","C1_05_24",0,0,0,1,1,1.91132498593176e-45
"Fat digestion and absorption","Fat digestion and absorption","C1_05_24",0,0,0,1,1,6.42087538524188e-51
"Ascorbate and aldarate metabolism","Ascorbate and aldarate metabolism","C1_05_24",0,0,0,1,1,3.43404685299687e-51
"MicroRNAs in cancer","MicroRNAs in cancer","C1_05_24",2,0,1.58496250072116,0.212616822429907,1,4.41235236973164e-35
"Asthma","Asthma","C1_05_24",0,0,0,1,1,8.68282961909399e-52
"Maturity onset diabetes of the young","Maturity onset diabetes of the young","C1_05_24",0,0,0,1,1,8.68282961909399e-52
"Chemical carcinogenesis - DNA adducts","Chemical carcinogenesis - DNA adducts","C1_05_24",0,0,0,1,1,6.44817421834822e-51
"Bile secretion","Bile secretion","C1_05_24",0,0,0,1,1,2.19167438468523e-45
"Metabolism of xenobiotics by cytochrome P450","Metabolism of xenobiotics by cytochrome P450","C1_05_24",0,0,0,1,1,8.01599001804223e-50
"Nicotine addiction","Nicotine addiction","C1_05_24",0,0,0,1,1,2.53477179197881e-51
"Hematopoietic cell lineage","Hematopoietic cell lineage","C1_05_24",1,0,1,0.204439252336449,1,1.60928789155184e-46
"Taste transduction","Taste transduction","C1_05_24",0,0,0,1,1,5.03031446992669e-47
"Drug metabolism - cytochrome P450","Drug metabolism - cytochrome P450","C1_05_24",0,0,0,1,1,1.15039162089486e-50
"Autoimmune thyroid disease","Autoimmune thyroid disease","C1_05_24",0,0,0,1,1,8.68282961909399e-52
"Steroid hormone biosynthesis","Steroid hormone biosynthesis","C1_05_24",0,0,0,1,1,6.77387003625917e-51
"Retinol metabolism","Retinol metabolism","C1_05_24",0,0,0,1,1,6.86911998897268e-51
"Viral protein interaction with cytokine and cytokine receptor","Viral protein interaction with cytokine and cytokine receptor","C1_05_24",1,0,1,0.143691588785047,1,5.41460984762129e-46
"Staphylococcus aureus infection","Staphylococcus aureus infection","C1_05_24",0,0,0,1,1,6.86911998897268e-51
"Cytokine-cytokine receptor interaction","Cytokine-cytokine receptor interaction","C1_05_24",1,0,1,0.378504672897196,1,7.7551779762789e-38
"Neuroactive ligand-receptor interaction","Neuroactive ligand-receptor interaction","C1_05_24",0,0,0,1,1,7.20588543513693e-40
"Olfactory transduction","Olfactory transduction","C1_05_24",0,0,0,1,1,5.36494244637121e-50
"Herpes simplex virus 1 infection1","Herpes simplex virus 1 infection","C2_05_24",0,1,-1,0.549591598599767,1,1.70100510896137e-32
"Cell cycle1","Cell cycle","C2_05_24",0,0,0,1,1,5.58562253835537e-42
"Endocytosis1","Endocytosis","C2_05_24",3,0,2,0.0665110851808635,0.849734214961753,2.44154923487391e-36
"Ribosome1","Ribosome","C2_05_24",0,0,0,1,1,4.8685849387424e-45
"Autophagy - animal1","Autophagy - animal","C2_05_24",0,0,0,1,1,7.24068187324763e-41
"Protein processing in endoplasmic reticulum1","Protein processing in endoplasmic reticulum","C2_05_24",0,0,0,1,1,2.58401629176793e-42
"Huntington disease1","Huntington disease","C2_05_24",2,0,1.58496250072116,0.157526254375729,1,8.13138757615609e-36
"Ubiquitin mediated proteolysis1","Ubiquitin mediated proteolysis","C2_05_24",0,0,0,1,1,1.37753657822475e-43
"Shigellosis1","Shigellosis","C2_05_24",0,0,0,1,1,2.26332320708842e-36
"Thermogenesis1","Thermogenesis","C2_05_24",0,0,0,1,1,5.63056836976152e-39
"Mitophagy - animal1","Mitophagy - animal","C2_05_24",0,0,0,1,1,2.79790861395475e-44
"Parkinson disease1","Parkinson disease","C2_05_24",0,0,0,1,1,2.30229491319097e-38
"Amyotrophic lateral sclerosis1","Amyotrophic lateral sclerosis","C2_05_24",0,0,0,1,1,3.19578273827742e-34
"Cellular senescence1","Cellular senescence","C2_05_24",0,0,0,1,1,1.69928021109787e-39
"Chemical carcinogenesis - reactive oxygen species1","Chemical carcinogenesis - reactive oxygen species","C2_05_24",0,0,0,1,1,8.48538207693465e-41
"Colorectal cancer1","Colorectal cancer","C2_05_24",0,0,0,1,1,3.57568286116542e-44
"Salmonella infection1","Salmonella infection","C2_05_24",0,0,0,1,1,6.62344211176463e-37
"ATP-dependent chromatin remodeling1","ATP-dependent chromatin remodeling","C2_05_24",1,0,1,0.228704784130688,1,1.39538418305267e-42
"Diabetic cardiomyopathy1","Diabetic cardiomyopathy","C2_05_24",0,0,0,1,1,6.8736673144293e-40
"Spliceosome1","Spliceosome","C2_05_24",0,0,0,1,1,6.65046809661895e-43
"Viral carcinogenesis1","Viral carcinogenesis","C2_05_24",0,0,0,1,1,1.09364549080052e-41
"Pathways of neurodegeneration - multiple diseases1","Pathways of neurodegeneration - multiple diseases","C2_05_24",0,1,-1,0.53558926487748,1,2.70352696098167e-30
"Pancreatic cancer1","Pancreatic cancer","C2_05_24",0,0,0,1,1,3.93091863832276e-44
"Chronic myeloid leukemia1","Chronic myeloid leukemia","C2_05_24",0,0,0,1,1,1.00506154115738e-46
"Polycomb repressive complex1","Polycomb repressive complex","C2_05_24",1,0,1,0.108518086347725,1,4.67768329644472e-47
"Alzheimer disease1","Alzheimer disease","C2_05_24",0,1,-1,0.586931155192532,1,7.95761478293677e-34
"Non-alcoholic fatty liver disease1","Non-alcoholic fatty liver disease","C2_05_24",0,0,0,1,1,1.60056651508514e-41
"Nucleocytoplasmic transport1","Nucleocytoplasmic transport","C2_05_24",0,0,0,1,1,1.0213991816307e-45
"Human T-cell leukemia virus 1 infection1","Human T-cell leukemia virus 1 infection","C2_05_24",0,0,0,1,1,1.45105981436959e-38
"Nucleotide excision repair1","Nucleotide excision repair","C2_05_24",0,0,0,1,1,5.31520568108405e-47
"Oxidative phosphorylation1","Oxidative phosphorylation","C2_05_24",0,0,0,1,1,1.58335739994284e-45
"Renal cell carcinoma1","Renal cell carcinoma","C2_05_24",0,0,0,1,1,9.5025458923432e-43
"Axon guidance1","Axon guidance","C2_05_24",0,0,0,1,1,4.95474280178208e-37
"Endometrial cancer1","Endometrial cancer","C2_05_24",0,0,0,1,1,7.9885938498501e-46
"mRNA surveillance pathway1","mRNA surveillance pathway","C2_05_24",0,0,0,1,1,1.49529996146333e-45
"Focal adhesion1","Focal adhesion","C2_05_24",4,0,2.32192809488736,0.0420070011668611,0.63634518796611,9.26716745463454e-34
"Adherens junction1","Adherens junction","C2_05_24",0,0,0,1,1,4.59994250265468e-41
"Prion disease1","Prion disease","C2_05_24",0,0,0,1,1,1.85221977958175e-36
"Lysosome1","Lysosome","C2_05_24",0,0,0,1,1,1.87854738328327e-41
"MAPK signaling pathway1","MAPK signaling pathway","C2_05_24",2,1,0.584962500721156,0.719953325554259,1,5.74462829802751e-34
"Sphingolipid signaling pathway1","Sphingolipid signaling pathway","C2_05_24",3,0,2,0.0186697782963827,0.480330055009168,6.34852025400047e-42
"Fanconi anemia pathway1","Fanconi anemia pathway","C2_05_24",0,0,0,1,1,1.13282248149477e-48
"Neurotrophin signaling pathway1","Neurotrophin signaling pathway","C2_05_24",0,0,0,1,1,5.27100736057035e-43
"Phosphatidylinositol signaling system1","Phosphatidylinositol signaling system","C2_05_24",0,0,0,1,1,4.88119747623959e-43
"Prostate cancer1","Prostate cancer","C2_05_24",0,0,0,1,1,9.4903297327971e-43
"Aminoacyl-tRNA biosynthesis1","Aminoacyl-tRNA biosynthesis","C2_05_24",0,0,0,1,1,1.26099514975303e-48
"Base excision repair1","Base excision repair","C2_05_24",0,0,0,1,1,8.41509344386894e-49
"p53 signaling pathway1","p53 signaling pathway","C2_05_24",0,0,0,1,1,2.18013025941811e-43
"EGFR tyrosine kinase inhibitor resistance1","EGFR tyrosine kinase inhibitor resistance","C2_05_24",0,0,0,1,1,2.8291474164805e-44
"Small cell lung cancer1","Small cell lung cancer","C2_05_24",1,0,1,0.240373395565928,1,1.63272708935328e-42
"RNA degradation1","RNA degradation","C2_05_24",0,0,0,1,1,2.84485135609965e-47
"mTOR signaling pathway1","mTOR signaling pathway","C2_05_24",0,0,0,1,1,3.17543116605924e-41
"Endocrine resistance1","Endocrine resistance","C2_05_24",0,0,0,1,1,2.77557233801373e-43
"Lysine degradation1","Lysine degradation","C2_05_24",0,0,0,1,1,3.11795576264641e-44
"Viral life cycle - HIV-11","Viral life cycle - HIV-1","C2_05_24",0,0,0,1,1,1.14212311835341e-44
"Longevity regulating pathway1","Longevity regulating pathway","C2_05_24",0,0,0,1,1,5.27100736057035e-43
"Insulin resistance1","Insulin resistance","C2_05_24",0,0,0,1,1,2.51391966055067e-42
"Inositol phosphate metabolism1","Inositol phosphate metabolism","C2_05_24",0,0,0,1,1,5.32423807998693e-45
"Platinum drug resistance1","Platinum drug resistance","C2_05_24",0,0,0,1,1,2.47101321536921e-46
"Bacterial invasion of epithelial cells1","Bacterial invasion of epithelial cells","C2_05_24",0,0,0,1,1,2.83252861882736e-43
"Hepatocellular carcinoma1","Hepatocellular carcinoma","C2_05_24",1,0,1,0.367561260210035,1,7.65804007813006e-39
"Insulin signaling pathway1","Insulin signaling pathway","C2_05_24",0,0,0,1,1,8.23603110946674e-42
"Human cytomegalovirus infection1","Human cytomegalovirus infection","C2_05_24",0,0,0,1,1,9.41199567445499e-37
"Human papillomavirus infection1","Human papillomavirus infection","C2_05_24",3,1,1,0.570595099183197,1,2.25897792493553e-32
"Proteoglycans in cancer1","Proteoglycans in cancer","C2_05_24",0,0,0,1,1,1.19069119263047e-36
"TGF-beta signaling pathway1","TGF-beta signaling pathway","C2_05_24",3,0,2,0.0198366394399067,0.480330055009168,4.79151700221528e-41
"RNA polymerase1","RNA polymerase","C2_05_24",0,0,0,1,1,2.00084630119005e-49
"FoxO signaling pathway1","FoxO signaling pathway","C2_05_24",0,0,0,1,1,2.51324298319142e-42
"AGE-RAGE signaling pathway in diabetic complications1","AGE-RAGE signaling pathway in diabetic complications","C2_05_24",0,0,0,1,1,1.97790587843164e-43
"Hepatitis B1","Hepatitis B","C2_05_24",0,0,0,1,1,5.49604083742152e-43
"Longevity regulating pathway - multiple species1","Longevity regulating pathway - multiple species","C2_05_24",0,0,0,1,1,1.6037637891648e-45
"Yersinia infection1","Yersinia infection","C2_05_24",0,0,0,1,1,1.2280653991603e-41
"N-Glycan biosynthesis1","N-Glycan biosynthesis","C2_05_24",0,0,0,1,1,5.60578713288736e-49
"Non-small cell lung cancer1","Non-small cell lung cancer","C2_05_24",0,0,0,1,1,6.21843073455981e-45
"Rap1 signaling pathway1","Rap1 signaling pathway","C2_05_24",1,0,1,0.465577596266044,1,1.30478114849452e-35
"Choline metabolism in cancer1","Choline metabolism in cancer","C2_05_24",0,0,0,1,1,1.45723011862236e-43
"TNF signaling pathway1","TNF signaling pathway","C2_05_24",0,0,0,1,1,7.12972034121954e-42
"Glioma1","Glioma","C2_05_24",0,0,0,1,1,1.74212199265125e-44
"Human immunodeficiency virus 1 infection1","Human immunodeficiency virus 1 infection","C2_05_24",0,0,0,1,1,7.10166470194947e-39
"Apoptosis1","Apoptosis","C2_05_24",0,0,0,1,1,2.46301480864416e-41
"AMPK signaling pathway1","AMPK signaling pathway","C2_05_24",0,0,0,1,1,5.17177122386737e-42
"Fatty acid metabolism1","Fatty acid metabolism","C2_05_24",0,0,0,1,1,9.40682747068591e-47
"DNA replication1","DNA replication","C2_05_24",0,0,0,1,1,1.10907193504848e-48
"Pathogenic Escherichia coli infection1","Pathogenic Escherichia coli infection","C2_05_24",0,0,0,1,1,6.12038058556937e-38
"PD-L1 expression and PD-1 checkpoint pathway in cancer1","PD-L1 expression and PD-1 checkpoint pathway in cancer","C2_05_24",0,0,0,1,1,4.21465868787842e-45
"Hippo signaling pathway1","Hippo signaling pathway","C2_05_24",3,0,2,0.0420070011668611,0.63634518796611,2.55217367674122e-39
"Valine, leucine and isoleucine degradation1","Valine, leucine and isoleucine degradation","C2_05_24",0,0,0,1,1,4.13751592715672e-47
"Peroxisome1","Peroxisome","C2_05_24",0,0,0,1,1,8.73566832084671e-47
"Homologous recombination1","Homologous recombination","C2_05_24",0,0,0,1,1,4.13128241039399e-50
"Bladder cancer1","Bladder cancer","C2_05_24",0,0,0,1,1,2.83969655392616e-47
"Fluid shear stress and atherosclerosis1","Fluid shear stress and atherosclerosis","C2_05_24",3,0,2,0.0350058343057176,0.593348891481914,4.70605681258701e-42
"SNARE interactions in vesicular transport1","SNARE interactions in vesicular transport","C2_05_24",0,0,0,1,1,1.07268060791225e-49
"Autophagy - other1","Autophagy - other","C2_05_24",0,0,0,1,1,9.69055726756845e-50
"Proteasome1","Proteasome","C2_05_24",0,0,0,1,1,3.54805213943775e-48
"Protein export1","Protein export","C2_05_24",0,0,0,1,1,6.92864476710266e-50
"Thyroid hormone signaling pathway1","Thyroid hormone signaling pathway","C2_05_24",3,0,2,0.0163360560093349,0.480330055009168,4.67333214675278e-41
"Amino sugar and nucleotide sugar metabolism1","Amino sugar and nucleotide sugar metabolism","C2_05_24",0,0,0,1,1,1.13282248149477e-48
