"","region","sample","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj","sim.distr.norm.pvalue.adj"
"protein neddylation11","protein neddylation","MMEA9_C3",0,0,0,1,1,5.72716260926142e-51
"nucleosome assembly11","nucleosome assembly","MMEA9_C3",0,0,0,1,1,7.29758568604117e-50
"platelet-derived growth factor receptor signaling pathway11","platelet-derived growth factor receptor signaling pathway","MMEA9_C3",0,0,0,1,1,2.48830754356544e-46
"connective tissue development11","connective tissue development","MMEA9_C3",0,1,-1,0.513,1,5.28240442970551e-32
"circadian regulation of gene expression11","circadian regulation of gene expression","MMEA9_C3",1,0,1,0.197,1,1.8209507131218e-46
"organophosphate catabolic process11","organophosphate catabolic process","MMEA9_C3",0,0,0,1,1,3.93515370515106e-43
"positive regulation by host of viral process11","positive regulation by host of viral process","MMEA9_C3",2,0,1.58496250072116,0.008,1,4.15596173352188e-53
"pore complex assembly11","pore complex assembly","MMEA9_C3",0,0,0,1,1,9.05139448631115e-53
"cellular response to arsenic-containing substance11","cellular response to arsenic-containing substance","MMEA9_C3",0,0,0,1,1,4.19007526887801e-53
"glycosyl compound biosynthetic process11","glycosyl compound biosynthetic process","MMEA9_C3",0,0,0,1,1,4.15596173352188e-53
"multicellular organism growth11","multicellular organism growth","MMEA9_C3",0,0,0,1,1,3.72739462914959e-40
"COPII vesicle coating11","COPII vesicle coating","MMEA9_C3",0,0,0,1,1,1.92235339507318e-52
"ossification11","ossification","MMEA9_C3",0,1,-1,0.519,1,1.20852730779904e-29
"cardiac chamber development11","cardiac chamber development","MMEA9_C3",0,0,0,1,1,3.18131101192996e-39
"myeloid cell homeostasis11","myeloid cell homeostasis","MMEA9_C3",0,0,0,1,1,1.12870112680766e-39
"positive regulation of growth11","positive regulation of growth","MMEA9_C3",2,1,0.584962500721156,0.713,1,1.18061933595651e-35
"ubiquinone metabolic process11","ubiquinone metabolic process","MMEA9_C3",0,0,0,1,1,2.07490138514771e-52
"inositol phosphate catabolic process11","inositol phosphate catabolic process","MMEA9_C3",0,0,0,1,1,1.20115291380528e-52
"telomerase RNA localization to Cajal body11","telomerase RNA localization to Cajal body","MMEA9_C3",0,0,0,1,1,4.15596173352188e-53
"endoplasmic reticulum calcium ion homeostasis11","endoplasmic reticulum calcium ion homeostasis","MMEA9_C3",0,0,0,1,1,1.1837912489473e-50
"centrosome localization11","centrosome localization","MMEA9_C3",0,0,0,1,1,3.84015843724681e-49
"microtubule organizing center localization11","microtubule organizing center localization","MMEA9_C3",0,0,0,1,1,3.84015843724681e-49
"cellular carbohydrate metabolic process11","cellular carbohydrate metabolic process","MMEA9_C3",2,1,0.584962500721156,0.72,1,1.04316473652175e-36
"muscle cell differentiation11","muscle cell differentiation","MMEA9_C3",3,1,1,0.496,1,1.52227240242258e-30
"regulation of dephosphorylation11","regulation of dephosphorylation","MMEA9_C3",0,0,0,1,1,6.15393063627183e-44
"glycosaminoglycan biosynthetic process11","glycosaminoglycan biosynthetic process","MMEA9_C3",0,0,0,1,1,1.42561823875255e-43
"osteoblast differentiation11","osteoblast differentiation","MMEA9_C3",0,1,-1,0.562,1,3.01552196428744e-35
"regulation of gene silencing by RNA11","regulation of gene silencing by RNA","MMEA9_C3",0,0,0,1,1,1.08309312586943e-49
"lamellipodium morphogenesis11","lamellipodium morphogenesis","MMEA9_C3",0,0,0,1,1,2.74170331212165e-51
"positive regulation of neuron migration11","positive regulation of neuron migration","MMEA9_C3",0,0,0,1,1,2.07490138514771e-52
"GPI anchor biosynthetic process11","GPI anchor biosynthetic process","MMEA9_C3",0,0,0,1,1,1.15052067022383e-52
"pigmentation11","pigmentation","MMEA9_C3",0,0,0,1,1,7.51185720463464e-45
"establishment or maintenance of epithelial cell apical/basal polarity11","establishment or maintenance of epithelial cell apical/basal polarity","MMEA9_C3",0,0,0,1,1,2.85178741328534e-47
"neuron projection organization11","neuron projection organization","MMEA9_C3",1,0,1,0.181,1,8.78439398734372e-47
"cerebellum development11","cerebellum development","MMEA9_C3",0,0,0,1,1,3.58908052133946e-45
"appendage development11","appendage development","MMEA9_C3",0,0,0,1,1,7.73332988779437e-37
"limb development11","limb development","MMEA9_C3",0,0,0,1,1,7.73332988779437e-37
"hematopoietic progenitor cell differentiation11","hematopoietic progenitor cell differentiation","MMEA9_C3",2,0,1.58496250072116,0.087,1,2.33929948396216e-44
"positive regulation of epithelial cell migration11","positive regulation of epithelial cell migration","MMEA9_C3",0,0,0,1,1,6.52378635687513e-37
"regulation of neuron apoptotic process11","regulation of neuron apoptotic process","MMEA9_C3",0,0,0,1,1,1.54334830805311e-36
"regulation of endocytosis11","regulation of endocytosis","MMEA9_C3",1,0,1,0.443,1,2.14540421307509e-37
"face development11","face development","MMEA9_C3",0,0,0,1,1,4.20350074899539e-48
"monosaccharide metabolic process11","monosaccharide metabolic process","MMEA9_C3",2,0,1.58496250072116,0.173,1,3.23204283929868e-39
"cellular metabolic compound salvage11","cellular metabolic compound salvage","MMEA9_C3",0,0,0,1,1,3.92981523679215e-52
"nuclear migration11","nuclear migration","MMEA9_C3",0,0,0,1,1,2.78261578271303e-50
"platelet dense granule organization11","platelet dense granule organization","MMEA9_C3",0,0,0,1,1,9.92836557893532e-52
"cell communication by electrical coupling involved in cardiac conduction11","cell communication by electrical coupling involved in cardiac conduction","MMEA9_C3",0,0,0,1,1,4.08079526742689e-50
"regulation of ncRNA transcription11","regulation of ncRNA transcription","MMEA9_C3",0,0,0,1,1,8.65380779065985e-52
"fat cell differentiation11","fat cell differentiation","MMEA9_C3",0,1,-1,0.575,1,8.7769737809302e-36
"sulfur amino acid biosynthetic process11","sulfur amino acid biosynthetic process","MMEA9_C3",0,0,0,1,1,3.37842171799103e-52
"regulation of translational fidelity11","regulation of translational fidelity","MMEA9_C3",0,0,0,1,1,9.05139448631115e-53
"ubiquinone biosynthetic process11","ubiquinone biosynthetic process","MMEA9_C3",0,0,0,1,1,9.05139448631115e-53
"establishment of epithelial cell apical/basal polarity11","establishment of epithelial cell apical/basal polarity","MMEA9_C3",0,0,0,1,1,9.5401487752542e-51
"quinone biosynthetic process11","quinone biosynthetic process","MMEA9_C3",0,0,0,1,1,9.05139448631115e-53
"regulation of Golgi organization11","regulation of Golgi organization","MMEA9_C3",0,0,0,1,1,5.6410350678675e-53
"mucopolysaccharide metabolic process11","mucopolysaccharide metabolic process","MMEA9_C3",0,0,0,1,1,8.59348904297808e-43
"regulation of protein dephosphorylation11","regulation of protein dephosphorylation","MMEA9_C3",0,0,0,1,1,2.48830754356544e-46
"regulation of cytokinesis11","regulation of cytokinesis","MMEA9_C3",0,0,0,1,1,1.58860874880376e-48
"regulation of response to oxidative stress11","regulation of response to oxidative stress","MMEA9_C3",0,0,0,1,1,1.391593027003e-45
"microtubule depolymerization11","microtubule depolymerization","MMEA9_C3",0,0,0,1,1,1.44541390263522e-49
"cerebral cortex development11","cerebral cortex development","MMEA9_C3",0,0,0,1,1,8.59348904297808e-43
"ruffle organization11","ruffle organization","MMEA9_C3",0,0,0,1,1,9.5371505087612e-48
"microvillus assembly11","microvillus assembly","MMEA9_C3",0,0,0,1,1,9.05139448631115e-53
"suppression of viral release by host11","suppression of viral release by host","MMEA9_C3",0,0,0,1,1,9.05139448631115e-53
"chaperone-mediated autophagy11","chaperone-mediated autophagy","MMEA9_C3",0,0,0,1,1,1.48764506441443e-52
"anoikis11","anoikis","MMEA9_C3",0,0,0,1,1,1.19838568969311e-48
"proton transmembrane transport11","proton transmembrane transport","MMEA9_C3",1,0,1,0.236,1,7.37487827141315e-45
"establishment of mitotic spindle localization11","establishment of mitotic spindle localization","MMEA9_C3",0,0,0,1,1,5.43716585637757e-51
"cellular response to acid chemical11","cellular response to acid chemical","MMEA9_C3",0,0,0,1,1,2.37724553194641e-44
"response to leukemia inhibitory factor11","response to leukemia inhibitory factor","MMEA9_C3",0,0,0,1,1,1.69579693749079e-45
"viral release from host cell11","viral release from host cell","MMEA9_C3",2,0,1.58496250072116,0.011,1,3.92981523679215e-52
"exit from host cell11","exit from host cell","MMEA9_C3",2,0,1.58496250072116,0.011,1,3.92981523679215e-52
"neurotransmitter secretion11","neurotransmitter secretion","MMEA9_C3",1,0,1,0.237,1,1.09391616913334e-44
"signal release from synapse11","signal release from synapse","MMEA9_C3",1,0,1,0.237,1,1.09391616913334e-44
"antigen processing and presentation of endogenous peptide antigen via MHC class I11","antigen processing and presentation of endogenous peptide antigen via MHC class I","MMEA9_C3",0,0,0,1,1,3.47388449737596e-53
"cellular response to dsRNA11","cellular response to dsRNA","MMEA9_C3",0,0,0,1,1,1.29359708223996e-51
"cellular response to heat11","cellular response to heat","MMEA9_C3",0,0,0,1,1,6.6691973557679e-48
"body morphogenesis11","body morphogenesis","MMEA9_C3",0,0,0,1,1,4.76113814919003e-48
"sulfur amino acid metabolic process11","sulfur amino acid metabolic process","MMEA9_C3",1,0,1,0.08,1,6.93223225354125e-51
"response to fluid shear stress11","response to fluid shear stress","MMEA9_C3",0,0,0,1,1,8.49593369352695e-50
"cellular response to leukemia inhibitory factor11","cellular response to leukemia inhibitory factor","MMEA9_C3",0,0,0,1,1,3.01681247068806e-46
"regulation of type I interferon-mediated signaling pathway11","regulation of type I interferon-mediated signaling pathway","MMEA9_C3",0,0,0,1,1,1.85920913850903e-49
"ribosomal subunit export from nucleus11","ribosomal subunit export from nucleus","MMEA9_C3",0,0,0,1,1,2.22823297955854e-53
"ribosome localization11","ribosome localization","MMEA9_C3",0,0,0,1,1,2.22823297955854e-53
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway11","protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","MMEA9_C3",0,0,0,1,1,2.08355391535536e-52
"actin filament severing11","actin filament severing","MMEA9_C3",0,0,0,1,1,1.27782629383171e-51
"seminiferous tubule development11","seminiferous tubule development","MMEA9_C3",0,0,0,1,1,5.15439675494265e-53
"lamellipodium assembly11","lamellipodium assembly","MMEA9_C3",0,0,0,1,1,6.9802068748295e-47
"positive regulation of protein autophosphorylation11","positive regulation of protein autophosphorylation","MMEA9_C3",0,0,0,1,1,1.29359708223996e-51
"RIG-I signaling pathway11","RIG-I signaling pathway","MMEA9_C3",0,0,0,1,1,3.37580865919478e-51
"cellular modified amino acid biosynthetic process11","cellular modified amino acid biosynthetic process","MMEA9_C3",0,0,0,1,1,3.37580865919478e-51
"spindle localization11","spindle localization","MMEA9_C3",0,0,0,1,1,2.26095446640291e-48
"trabecula morphogenesis11","trabecula morphogenesis","MMEA9_C3",0,0,0,1,1,1.90208182306367e-48
"branched-chain amino acid catabolic process11","branched-chain amino acid catabolic process","MMEA9_C3",0,0,0,1,1,1.22817397309459e-52
"diol biosynthetic process11","diol biosynthetic process","MMEA9_C3",0,0,0,1,1,2.54269017559597e-51
"morphogenesis of a branching structure11","morphogenesis of a branching structure","MMEA9_C3",0,1,-1,0.587,1,1.8487167798124e-35
"ruffle assembly11","ruffle assembly","MMEA9_C3",0,0,0,1,1,1.1834345707417e-48
"roof of mouth development11","roof of mouth development","MMEA9_C3",0,0,0,1,1,5.23356937864269e-43
"Schwann cell differentiation11","Schwann cell differentiation","MMEA9_C3",0,0,0,1,1,1.70891966802836e-49
"regulation of cellular response to oxidative stress11","regulation of cellular response to oxidative stress","MMEA9_C3",0,0,0,1,1,1.57548738041621e-46
"regulation of oxidative stress-induced cell death11","regulation of oxidative stress-induced cell death","MMEA9_C3",0,0,0,1,1,8.59181499704893e-48
"glycogen metabolic process11","glycogen metabolic process","MMEA9_C3",1,0,1,0.131,1,6.51887196383218e-49
"organelle inheritance11","organelle inheritance","MMEA9_C3",0,0,0,1,1,4.15596173352188e-53
"Golgi localization11","Golgi localization","MMEA9_C3",0,0,0,1,1,1.15052067022383e-52
"mammary gland epithelial cell proliferation11","mammary gland epithelial cell proliferation","MMEA9_C3",0,0,0,1,1,7.11982823652954e-50
"dicarboxylic acid metabolic process11","dicarboxylic acid metabolic process","MMEA9_C3",0,0,0,1,1,9.85572375623607e-46
"regulation of defense response to virus11","regulation of defense response to virus","MMEA9_C3",0,0,0,1,1,6.85180957820421e-47
"positive regulation of cartilage development11","positive regulation of cartilage development","MMEA9_C3",0,0,0,1,1,6.23700373761932e-49
"neurotrophin signaling pathway11","neurotrophin signaling pathway","MMEA9_C3",0,0,0,1,1,7.29758568604117e-50
"ceramide biosynthetic process11","ceramide biosynthetic process","MMEA9_C3",0,0,0,1,1,1.27424814015142e-46
"plasma membrane tubulation11","plasma membrane tubulation","MMEA9_C3",0,0,0,1,1,5.4394555033348e-52
"membrane protein proteolysis11","membrane protein proteolysis","MMEA9_C3",0,0,0,1,1,7.46558865023582e-48
"regulation of ATP metabolic process11","regulation of ATP metabolic process","MMEA9_C3",0,0,0,1,1,1.91757755130472e-45
"regulation of carbohydrate metabolic process11","regulation of carbohydrate metabolic process","MMEA9_C3",2,0,1.58496250072116,0.144,1,1.32247077153114e-40
"positive regulation of kinase activity11","positive regulation of kinase activity","MMEA9_C3",1,1,0,1,1,4.28349084564691e-31
"biological process involved in interaction with host11","biological process involved in interaction with host","MMEA9_C3",3,0,2,0.047,1,1.08601869641369e-38
"cellular response to ketone11","cellular response to ketone","MMEA9_C3",0,0,0,1,1,1.28515905488765e-43
"cell redox homeostasis11","cell redox homeostasis","MMEA9_C3",0,0,0,1,1,3.0335076381611e-51
"melanosome localization11","melanosome localization","MMEA9_C3",0,0,0,1,1,2.48862361424216e-52
"fibroblast apoptotic process11","fibroblast apoptotic process","MMEA9_C3",0,0,0,1,1,2.07490138514771e-52
"antigen processing and presentation of peptide antigen via MHC class I11","antigen processing and presentation of peptide antigen via MHC class I","MMEA9_C3",0,0,0,1,1,9.05139448631115e-53
"ubiquitin recycling11","ubiquitin recycling","MMEA9_C3",0,0,0,1,1,4.15596173352188e-53
"adherens junction assembly11","adherens junction assembly","MMEA9_C3",0,0,0,1,1,1.87119772045647e-52
"regulation of sulfur metabolic process11","regulation of sulfur metabolic process","MMEA9_C3",0,0,0,1,1,3.31766724167857e-53
"UV-damage excision repair11","UV-damage excision repair","MMEA9_C3",0,0,0,1,1,4.15596173352188e-53
"mitochondrion localization11","mitochondrion localization","MMEA9_C3",0,0,0,1,1,7.41205216072065e-50
"execution phase of apoptosis11","execution phase of apoptosis","MMEA9_C3",0,0,0,1,1,1.44025121216586e-47
"negative regulation of cysteine-type endopeptidase activity involved in apoptotic process11","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","MMEA9_C3",0,0,0,1,1,2.53871609207984e-47
"pentose-phosphate shunt11","pentose-phosphate shunt","MMEA9_C3",0,0,0,1,1,2.01416691326718e-51
"hepatocyte apoptotic process11","hepatocyte apoptotic process","MMEA9_C3",0,0,0,1,1,9.88437344944805e-52
"lysosomal protein catabolic process11","lysosomal protein catabolic process","MMEA9_C3",0,0,0,1,1,1.22817397309459e-52
"pyruvate metabolic process11","pyruvate metabolic process","MMEA9_C3",0,0,0,1,1,1.17674248784866e-43
"substantia nigra development11","substantia nigra development","MMEA9_C3",0,0,0,1,1,1.86477090856735e-48
"response to amino acid11","response to amino acid","MMEA9_C3",0,0,0,1,1,8.32663064707052e-43
"movement in host11","movement in host","MMEA9_C3",3,0,2,0.038,1,3.49208190957256e-39
"carbohydrate derivative catabolic process11","carbohydrate derivative catabolic process","MMEA9_C3",0,0,0,1,1,1.63213056463946e-43
