"","region","sample","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj","sim.distr.norm.pvalue.adj"
"Cytosolic DNA-sensing pathway","Cytosolic DNA-sensing pathway","C1_05_24",1,0,1,0.139018691588785,1,1.23434197541525e-45
"Glycosphingolipid biosynthesis - globo and isoglobo series","Glycosphingolipid biosynthesis - globo and isoglobo series","C1_05_24",0,0,0,1,1,9.9323581776129e-51
"Galactose metabolism","Galactose metabolism","C1_05_24",0,0,0,1,1,8.26050475664334e-50
"Arginine biosynthesis","Arginine biosynthesis","C1_05_24",0,0,0,1,1,5.11656358646747e-49
"Toll-like receptor signaling pathway","Toll-like receptor signaling pathway","C1_05_24",0,0,0,1,1,8.89201430381966e-46
"Thiamine metabolism","Thiamine metabolism","C1_05_24",1,0,1,0.0151869158878505,1,4.77055593670606e-51
"Circadian entrainment","Circadian entrainment","C1_05_24",0,0,0,1,1,3.16179166715435e-46
"Morphine addiction","Morphine addiction","C1_05_24",0,0,0,1,1,1.26306136162706e-45
"Ether lipid metabolism","Ether lipid metabolism","C1_05_24",0,0,0,1,1,4.84231880192281e-47
"Ribosome biogenesis in eukaryotes","Ribosome biogenesis in eukaryotes","C1_05_24",1,0,1,0.224299065420561,1,1.04417294979617e-42
"Synaptic vesicle cycle","Synaptic vesicle cycle","C1_05_24",0,0,0,1,1,8.16214711114141e-48
"Tryptophan metabolism","Tryptophan metabolism","C1_05_24",0,0,0,1,1,1.72888834330077e-48
"Proximal tubule bicarbonate reclamation","Proximal tubule bicarbonate reclamation","C1_05_24",0,0,0,1,1,3.34757970176362e-49
"Chemical carcinogenesis - receptor activation","Chemical carcinogenesis - receptor activation","C1_05_24",0,0,0,1,1,2.47504337598402e-39
"Leishmaniasis","Leishmaniasis","C1_05_24",0,0,0,1,1,2.60582394992361e-45
"Glycosphingolipid biosynthesis - lacto and neolacto series","Glycosphingolipid biosynthesis - lacto and neolacto series","C1_05_24",0,0,0,1,1,3.2604592139065e-49
"Amphetamine addiction","Amphetamine addiction","C1_05_24",0,0,0,1,1,2.80953648259275e-46
"Thyroid hormone synthesis","Thyroid hormone synthesis","C1_05_24",0,0,0,1,1,1.20501198790001e-47
"Butanoate metabolism","Butanoate metabolism","C1_05_24",0,0,0,1,1,1.19274818579121e-49
"ABC transporters","ABC transporters","C1_05_24",0,0,0,1,1,4.37740131951815e-48
"Antigen processing and presentation","Antigen processing and presentation","C1_05_24",2,0,1.58496250072116,0.0245327102803738,1,1.33855011325308e-46
"Ovarian steroidogenesis","Ovarian steroidogenesis","C1_05_24",0,0,0,1,1,8.74378661840118e-46
"Rheumatoid arthritis","Rheumatoid arthritis","C1_05_24",0,0,0,1,1,2.68946913545508e-46
"IL-17 signaling pathway","IL-17 signaling pathway","C1_05_24",1,0,1,0.162383177570093,1,3.28604108278945e-45
"Renin-angiotensin system","Renin-angiotensin system","C1_05_24",0,0,0,1,1,9.9323581776129e-51
"Nitrogen metabolism","Nitrogen metabolism","C1_05_24",0,0,0,1,1,7.06177346783113e-51
"Tuberculosis","Tuberculosis","C1_05_24",0,0,0,1,1,5.24888566192958e-41
"Drug metabolism - other enzymes","Drug metabolism - other enzymes","C1_05_24",1,0,1,0.113317757009346,1,4.31790330882255e-47
"Glycolysis / Gluconeogenesis","Glycolysis / Gluconeogenesis","C1_05_24",0,0,0,1,1,7.26439443155739e-47
"Gastric acid secretion","Gastric acid secretion","C1_05_24",1,0,1,0.139018691588785,1,5.59210949030115e-46
"Cholesterol metabolism","Cholesterol metabolism","C1_05_24",0,0,0,1,1,2.54481767555527e-47
"African trypanosomiasis","African trypanosomiasis","C1_05_24",0,0,0,1,1,1.84958089979929e-49
"GABAergic synapse","GABAergic synapse","C1_05_24",0,0,0,1,1,4.97523994314439e-45
"Chemokine signaling pathway","Chemokine signaling pathway","C1_05_24",0,0,0,1,1,4.95361484872233e-41
"Insulin secretion","Insulin secretion","C1_05_24",0,0,0,1,1,3.36815674940974e-45
"Cocaine addiction","Cocaine addiction","C1_05_24",0,0,0,1,1,3.28040131926188e-48
"Mineral absorption","Mineral absorption","C1_05_24",0,0,0,1,1,5.61012672835918e-47
"Histidine metabolism","Histidine metabolism","C1_05_24",0,0,0,1,1,9.9323581776129e-51
"Vitamin digestion and absorption","Vitamin digestion and absorption","C1_05_24",0,0,0,1,1,6.13426491880078e-50
"Systemic lupus erythematosus","Systemic lupus erythematosus","C1_05_24",1,0,1,0.135514018691589,1,6.23964717340183e-46
"Phenylalanine metabolism","Phenylalanine metabolism","C1_05_24",0,0,0,1,1,4.77055593670606e-51
"Taurine and hypotaurine metabolism","Taurine and hypotaurine metabolism","C1_05_24",0,0,0,1,1,1.96461670625989e-50
"Starch and sucrose metabolism","Starch and sucrose metabolism","C1_05_24",0,0,0,1,1,9.43380148345403e-50
"cAMP signaling pathway","cAMP signaling pathway","C1_05_24",0,0,0,1,1,2.17933020713211e-39
"Protein digestion and absorption","Protein digestion and absorption","C1_05_24",0,0,0,1,1,2.92058236584261e-45
"Primary bile acid biosynthesis","Primary bile acid biosynthesis","C1_05_24",0,0,0,1,1,4.77055593670606e-51
"Calcium signaling pathway","Calcium signaling pathway","C1_05_24",0,0,0,1,1,4.84563946705081e-40
"Porphyrin metabolism","Porphyrin metabolism","C1_05_24",0,0,0,1,1,1.05287350718144e-49
"Malaria","Malaria","C1_05_24",0,0,0,1,1,5.11656358646747e-49
"alpha-Linolenic acid metabolism","alpha-Linolenic acid metabolism","C1_05_24",0,0,0,1,1,4.77055593670606e-51
"Cell adhesion molecules","Cell adhesion molecules","C1_05_24",0,0,0,1,1,1.9183434668257e-41
"Carbohydrate digestion and absorption","Carbohydrate digestion and absorption","C1_05_24",0,0,0,1,1,2.79083517906958e-48
"Serotonergic synapse","Serotonergic synapse","C1_05_24",0,0,0,1,1,4.81081743202664e-46
"JAK-STAT signaling pathway","JAK-STAT signaling pathway","C1_05_24",0,0,0,1,1,2.07319402308457e-42
"Type I diabetes mellitus","Type I diabetes mellitus","C1_05_24",0,0,0,1,1,5.84471293149694e-50
"Arachidonic acid metabolism","Arachidonic acid metabolism","C1_05_24",0,0,0,1,1,5.58898224137741e-49
"Salivary secretion","Salivary secretion","C1_05_24",0,0,0,1,1,5.54250762082839e-46
"Inflammatory bowel disease","Inflammatory bowel disease","C1_05_24",0,0,0,1,1,1.24103076771735e-48
"Natural killer cell mediated cytotoxicity","Natural killer cell mediated cytotoxicity","C1_05_24",0,0,0,1,1,6.53784249278749e-47
"Tyrosine metabolism","Tyrosine metabolism","C1_05_24",0,0,0,1,1,2.82323202647602e-50
"Allograft rejection","Allograft rejection","C1_05_24",0,0,0,1,1,5.68748067557493e-50
"Phototransduction","Phototransduction","C1_05_24",0,0,0,1,1,9.76884700640793e-51
"Primary immunodeficiency","Primary immunodeficiency","C1_05_24",2,0,1.58496250072116,0.00467289719626168,1,9.9323581776129e-51
"Linoleic acid metabolism","Linoleic acid metabolism","C1_05_24",0,0,0,1,1,2.82323202647602e-50
"Pentose and glucuronate interconversions","Pentose and glucuronate interconversions","C1_05_24",0,0,0,1,1,1.84958089979929e-49
"Graft-versus-host disease","Graft-versus-host disease","C1_05_24",0,0,0,1,1,1.26329365926789e-49
"Intestinal immune network for IgA production","Intestinal immune network for IgA production","C1_05_24",0,0,0,1,1,1.98675949262962e-48
"Pancreatic secretion","Pancreatic secretion","C1_05_24",0,0,0,1,1,5.45337672619687e-47
"Complement and coagulation cascades","Complement and coagulation cascades","C1_05_24",0,0,0,1,1,3.36697819177305e-45
"Fat digestion and absorption","Fat digestion and absorption","C1_05_24",0,0,0,1,1,2.82323202647602e-50
"Ascorbate and aldarate metabolism","Ascorbate and aldarate metabolism","C1_05_24",0,0,0,1,1,4.77055593670606e-51
"MicroRNAs in cancer","MicroRNAs in cancer","C1_05_24",0,0,0,1,1,7.38649547220815e-38
"Asthma","Asthma","C1_05_24",0,0,0,1,1,4.77055593670606e-51
"Maturity onset diabetes of the young","Maturity onset diabetes of the young","C1_05_24",0,0,0,1,1,4.77055593670606e-51
"Chemical carcinogenesis - DNA adducts","Chemical carcinogenesis - DNA adducts","C1_05_24",0,0,0,1,1,4.27168835340705e-49
"Bile secretion","Bile secretion","C1_05_24",1,0,1,0.0922897196261682,1,5.18349693012067e-48
"Metabolism of xenobiotics by cytochrome P450","Metabolism of xenobiotics by cytochrome P450","C1_05_24",0,0,0,1,1,9.35668598128577e-48
"Nicotine addiction","Nicotine addiction","C1_05_24",0,0,0,1,1,9.9323581776129e-51
"Hematopoietic cell lineage","Hematopoietic cell lineage","C1_05_24",0,0,0,1,1,7.75851122967025e-47
"Taste transduction","Taste transduction","C1_05_24",0,0,0,1,1,2.66070485821115e-48
"Drug metabolism - cytochrome P450","Drug metabolism - cytochrome P450","C1_05_24",0,0,0,1,1,1.12257659257856e-48
"Autoimmune thyroid disease","Autoimmune thyroid disease","C1_05_24",0,0,0,1,1,9.76744311038793e-50
"Steroid hormone biosynthesis","Steroid hormone biosynthesis","C1_05_24",0,0,0,1,1,1.39543314462081e-49
"Retinol metabolism","Retinol metabolism","C1_05_24",0,0,0,1,1,1.43870784826925e-49
"Viral protein interaction with cytokine and cytokine receptor","Viral protein interaction with cytokine and cytokine receptor","C1_05_24",0,0,0,1,1,3.97201888966849e-48
"Staphylococcus aureus infection","Staphylococcus aureus infection","C1_05_24",0,0,0,1,1,7.07698132652561e-49
"Cytokine-cytokine receptor interaction","Cytokine-cytokine receptor interaction","C1_05_24",0,0,0,1,1,7.28341215346846e-43
"Neuroactive ligand-receptor interaction","Neuroactive ligand-receptor interaction","C1_05_24",0,0,0,1,1,8.32783848233905e-39
"Olfactory transduction","Olfactory transduction","C1_05_24",0,0,0,1,1,1.84958089979929e-49
"Herpes simplex virus 1 infection1","Herpes simplex virus 1 infection","C2_05_24",2,1,0.584962500721156,0.70828471411902,1,3.60204184952494e-30
"Cell cycle1","Cell cycle","C2_05_24",0,0,0,1,1,3.36050303159355e-39
"Endocytosis1","Endocytosis","C2_05_24",2,0,1.58496250072116,0.158693115519253,1,1.31156654152799e-37
"Ribosome1","Ribosome","C2_05_24",0,0,0,1,1,1.64941148822456e-39
"Autophagy - animal1","Autophagy - animal","C2_05_24",0,0,0,1,1,6.21522640978707e-40
"Protein processing in endoplasmic reticulum1","Protein processing in endoplasmic reticulum","C2_05_24",0,0,0,1,1,2.63833340697178e-39
"Huntington disease1","Huntington disease","C2_05_24",0,0,0,1,1,4.57282788268038e-35
"Ubiquitin mediated proteolysis1","Ubiquitin mediated proteolysis","C2_05_24",0,0,0,1,1,1.64343107638067e-43
"Shigellosis1","Shigellosis","C2_05_24",0,0,0,1,1,7.5044630370483e-37
"Thermogenesis1","Thermogenesis","C2_05_24",0,0,0,1,1,3.5226766230343e-38
"Mitophagy - animal1","Mitophagy - animal","C2_05_24",0,0,0,1,1,2.29506066237113e-41
"Parkinson disease1","Parkinson disease","C2_05_24",4,0,2.32192809488736,0.014002333722287,0.431526466532301,1.49044751482716e-37
"Amyotrophic lateral sclerosis1","Amyotrophic lateral sclerosis","C2_05_24",0,1,-1,0.577596266044341,1,9.89137275953278e-34
"Cellular senescence1","Cellular senescence","C2_05_24",0,0,0,1,1,1.85318245761377e-40
"Chemical carcinogenesis - reactive oxygen species1","Chemical carcinogenesis - reactive oxygen species","C2_05_24",0,0,0,1,1,6.89545231664111e-39
"Colorectal cancer1","Colorectal cancer","C2_05_24",0,0,0,1,1,7.17289018361731e-46
"Salmonella infection1","Salmonella infection","C2_05_24",0,0,0,1,1,1.05759599907881e-36
"ATP-dependent chromatin remodeling1","ATP-dependent chromatin remodeling","C2_05_24",0,0,0,1,1,3.2465966619152e-43
"Diabetic cardiomyopathy1","Diabetic cardiomyopathy","C2_05_24",1,0,1,0.346557759626604,1,1.76748769757458e-38
"Spliceosome1","Spliceosome","C2_05_24",0,0,0,1,1,5.21038633901559e-40
"Viral carcinogenesis1","Viral carcinogenesis","C2_05_24",3,0,2,0.0303383897316219,0.64279463243874,1.09805165233427e-37
"Pathways of neurodegeneration - multiple diseases1","Pathways of neurodegeneration - multiple diseases","C2_05_24",2,1,0.584962500721156,0.676779463243874,1,8.75932590167151e-31
"Pancreatic cancer1","Pancreatic cancer","C2_05_24",0,0,0,1,1,4.20435681626915e-44
"Chronic myeloid leukemia1","Chronic myeloid leukemia","C2_05_24",3,0,2,0.014002333722287,0.431526466532301,8.74753446391906e-44
"Polycomb repressive complex1","Polycomb repressive complex","C2_05_24",0,0,0,1,1,9.1166342820782e-44
"Alzheimer disease1","Alzheimer disease","C2_05_24",0,1,-1,0.506417736289382,1,1.16648979129593e-30
"Non-alcoholic fatty liver disease1","Non-alcoholic fatty liver disease","C2_05_24",0,0,0,1,1,6.99361124837806e-40
"Nucleocytoplasmic transport1","Nucleocytoplasmic transport","C2_05_24",3,0,2,0.0128354725787631,0.431526466532301,4.84515697376978e-43
"Human T-cell leukemia virus 1 infection1","Human T-cell leukemia virus 1 infection","C2_05_24",0,0,0,1,1,2.21047458939246e-38
"Nucleotide excision repair1","Nucleotide excision repair","C2_05_24",0,0,0,1,1,3.28970562233454e-46
"Oxidative phosphorylation1","Oxidative phosphorylation","C2_05_24",6,0,2.8073549220576,0.00116686114352392,0.131855309218203,1.89583660956866e-43
"Renal cell carcinoma1","Renal cell carcinoma","C2_05_24",0,0,0,1,1,4.77370901809184e-47
"Axon guidance1","Axon guidance","C2_05_24",0,0,0,1,1,6.36561067612649e-39
"Endometrial cancer1","Endometrial cancer","C2_05_24",0,0,0,1,1,4.46246794643168e-46
"mRNA surveillance pathway1","mRNA surveillance pathway","C2_05_24",0,0,0,1,1,7.34881393314231e-43
"Focal adhesion1","Focal adhesion","C2_05_24",0,0,0,1,1,6.05506115745419e-38
"Adherens junction1","Adherens junction","C2_05_24",0,0,0,1,1,5.10240190805205e-45
"Prion disease1","Prion disease","C2_05_24",3,0,2,0.0793465577596266,0.949358226371062,2.25205486642451e-35
"Lysosome1","Lysosome","C2_05_24",0,0,0,1,1,1.83109635631039e-41
"MAPK signaling pathway1","MAPK signaling pathway","C2_05_24",0,0,0,1,1,3.92306695738636e-35
"Sphingolipid signaling pathway1","Sphingolipid signaling pathway","C2_05_24",0,0,0,1,1,9.23006162190346e-43
"Fanconi anemia pathway1","Fanconi anemia pathway","C2_05_24",0,0,0,1,1,3.13791023008785e-47
"Neurotrophin signaling pathway1","Neurotrophin signaling pathway","C2_05_24",0,0,0,1,1,2.00544105265794e-43
"Phosphatidylinositol signaling system1","Phosphatidylinositol signaling system","C2_05_24",0,0,0,1,1,1.56770024229368e-43
"Prostate cancer1","Prostate cancer","C2_05_24",0,0,0,1,1,2.00875393400279e-45
"Aminoacyl-tRNA biosynthesis1","Aminoacyl-tRNA biosynthesis","C2_05_24",0,0,0,1,1,3.98277223013585e-48
"Base excision repair1","Base excision repair","C2_05_24",0,0,0,1,1,3.56629944166549e-48
"p53 signaling pathway1","p53 signaling pathway","C2_05_24",0,0,0,1,1,7.55297986913713e-45
"EGFR tyrosine kinase inhibitor resistance1","EGFR tyrosine kinase inhibitor resistance","C2_05_24",0,0,0,1,1,3.64440157932994e-43
"Small cell lung cancer1","Small cell lung cancer","C2_05_24",0,0,0,1,1,2.71310082651379e-44
"RNA degradation1","RNA degradation","C2_05_24",2,0,1.58496250072116,0.0466744457409568,0.830688448074679,1.59233471329931e-45
"mTOR signaling pathway1","mTOR signaling pathway","C2_05_24",2,0,1.58496250072116,0.102683780630105,1,3.60687278537085e-40
"Endocrine resistance1","Endocrine resistance","C2_05_24",0,0,0,1,1,8.56668289566495e-45
"Lysine degradation1","Lysine degradation","C2_05_24",0,0,0,1,1,4.15755188429634e-47
"Viral life cycle - HIV-11","Viral life cycle - HIV-1","C2_05_24",0,0,0,1,1,4.73611591405018e-47
"Longevity regulating pathway1","Longevity regulating pathway","C2_05_24",1,0,1,0.175029171528588,1,1.72984016023787e-44
"Insulin resistance1","Insulin resistance","C2_05_24",0,0,0,1,1,6.181171169091e-43
"Inositol phosphate metabolism1","Inositol phosphate metabolism","C2_05_24",0,0,0,1,1,3.58439535283371e-46
"Platinum drug resistance1","Platinum drug resistance","C2_05_24",1,0,1,0.170361726954492,1,1.28237291685357e-44
"Bacterial invasion of epithelial cells1","Bacterial invasion of epithelial cells","C2_05_24",0,0,0,1,1,7.17548983364432e-45
"Hepatocellular carcinoma1","Hepatocellular carcinoma","C2_05_24",0,0,0,1,1,4.5762138783829e-39
"Insulin signaling pathway1","Insulin signaling pathway","C2_05_24",3,0,2,0.0163360560093349,0.461493582263711,3.72908600352577e-42
"Human cytomegalovirus infection1","Human cytomegalovirus infection","C2_05_24",0,0,0,1,1,2.04269492073137e-38
"Human papillomavirus infection1","Human papillomavirus infection","C2_05_24",0,1,-1,0.568261376896149,1,2.52767074962592e-33
"Proteoglycans in cancer1","Proteoglycans in cancer","C2_05_24",3,0,2,0.029171528588098,0.64279463243874,4.5762138783829e-39
"TGF-beta signaling pathway1","TGF-beta signaling pathway","C2_05_24",0,0,0,1,1,1.04723789554464e-43
"RNA polymerase1","RNA polymerase","C2_05_24",0,0,0,1,1,3.97733954727412e-50
"FoxO signaling pathway1","FoxO signaling pathway","C2_05_24",0,0,0,1,1,4.5322002020693e-43
"AGE-RAGE signaling pathway in diabetic complications1","AGE-RAGE signaling pathway in diabetic complications","C2_05_24",0,0,0,1,1,1.43640050856244e-43
"Hepatitis B1","Hepatitis B","C2_05_24",0,0,0,1,1,1.98270178258879e-41
"Longevity regulating pathway - multiple species1","Longevity regulating pathway - multiple species","C2_05_24",0,0,0,1,1,1.28589489042608e-45
"Yersinia infection1","Yersinia infection","C2_05_24",0,0,0,1,1,2.5766985294152e-42
"N-Glycan biosynthesis1","N-Glycan biosynthesis","C2_05_24",0,0,0,1,1,1.2692712364799e-46
"Non-small cell lung cancer1","Non-small cell lung cancer","C2_05_24",0,0,0,1,1,3.46929193716723e-47
"Rap1 signaling pathway1","Rap1 signaling pathway","C2_05_24",1,0,1,0.317386231038506,1,4.59338953446881e-41
"Choline metabolism in cancer1","Choline metabolism in cancer","C2_05_24",0,0,0,1,1,1.58980541416165e-43
"TNF signaling pathway1","TNF signaling pathway","C2_05_24",0,0,0,1,1,6.20495211150223e-45
"Glioma1","Glioma","C2_05_24",0,0,0,1,1,1.74355354180014e-46
"Human immunodeficiency virus 1 infection1","Human immunodeficiency virus 1 infection","C2_05_24",1,0,1,0.407234539089848,1,5.81796468965257e-37
"Apoptosis1","Apoptosis","C2_05_24",0,0,0,1,1,2.20379682791102e-44
"AMPK signaling pathway1","AMPK signaling pathway","C2_05_24",0,0,0,1,1,1.75427937767132e-42
"Fatty acid metabolism1","Fatty acid metabolism","C2_05_24",0,0,0,1,1,7.02243264937268e-46
"DNA replication1","DNA replication","C2_05_24",0,0,0,1,1,6.31961238971253e-49
"Pathogenic Escherichia coli infection1","Pathogenic Escherichia coli infection","C2_05_24",0,0,0,1,1,1.40647537168845e-38
"PD-L1 expression and PD-1 checkpoint pathway in cancer1","PD-L1 expression and PD-1 checkpoint pathway in cancer","C2_05_24",0,0,0,1,1,9.2128319990702e-44
"Hippo signaling pathway1","Hippo signaling pathway","C2_05_24",0,0,0,1,1,1.14593930572913e-41
"Valine, leucine and isoleucine degradation1","Valine, leucine and isoleucine degradation","C2_05_24",0,0,0,1,1,1.31452442829491e-47
"Peroxisome1","Peroxisome","C2_05_24",0,0,0,1,1,1.47983064075351e-44
"Homologous recombination1","Homologous recombination","C2_05_24",0,0,0,1,1,1.16887281336183e-48
"Bladder cancer1","Bladder cancer","C2_05_24",0,0,0,1,1,9.07530949965149e-48
"Fluid shear stress and atherosclerosis1","Fluid shear stress and atherosclerosis","C2_05_24",2,0,1.58496250072116,0.073512252042007,0.949358226371062,2.16701743336308e-42
"SNARE interactions in vesicular transport1","SNARE interactions in vesicular transport","C2_05_24",0,0,0,1,1,1.94564380401819e-48
"Autophagy - other1","Autophagy - other","C2_05_24",0,0,0,1,1,1.5900676320158e-48
"Proteasome1","Proteasome","C2_05_24",0,0,0,1,1,7.95405557737119e-47
"Protein export1","Protein export","C2_05_24",0,0,0,1,1,1.18408453967927e-49
