"","region","sample","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj","sim.distr.norm.pvalue.adj"
"Viral life cycle - HIV-118","Viral life cycle - HIV-1","MMEB9_E1",11,5,1,0.165,0.642931034482759,1.77156797099747e-15
"Longevity regulating pathway18","Longevity regulating pathway","MMEB9_E1",5,7,-0.415037499278844,0.406,0.760408839779006,2.72353115544713e-11
"Insulin resistance18","Insulin resistance","MMEB9_E1",10,9,0.137503523749935,0.773,0.919463157894737,2.35583949998839e-08
"Inositol phosphate metabolism18","Inositol phosphate metabolism","MMEB9_E1",7,5,0.415037499278844,0.572,0.839428571428571,4.96553113449604e-14
"Platinum drug resistance18","Platinum drug resistance","MMEB9_E1",4,7,-0.678071905112638,0.303,0.760408839779006,1.26751994672489e-14
"Bacterial invasion of epithelial cells18","Bacterial invasion of epithelial cells","MMEB9_E1",4,8,-0.84799690655495,0.152,0.613428571428571,5.42528318624919e-10
"Hepatocellular carcinoma18","Hepatocellular carcinoma","MMEB9_E1",5,14,-1.32192809488736,0.01,0.230035714285714,5.53572889806377e-07
"Insulin signaling pathway18","Insulin signaling pathway","MMEB9_E1",11,12,-0.115477217419936,0.695,0.885302158273381,1.29539283709663e-10
"Human cytomegalovirus infection18","Human cytomegalovirus infection","MMEB9_E1",7,18,-1.24792751344359,0.005,0.230035714285714,2.48498196850419e-09
"Human papillomavirus infection18","Human papillomavirus infection","MMEB9_E1",19,27,-0.485426827170242,0.118,0.561904109589041,1.04453488378357e-05
"Proteoglycans in cancer18","Proteoglycans in cancer","MMEB9_E1",20,18,0.144389909335175,0.705,0.885302158273381,1.65313347246321e-07
"TGF-beta signaling pathway18","TGF-beta signaling pathway","MMEB9_E1",6,10,-0.652076696579693,0.23,0.728222222222222,8.06933006580054e-12
"RNA polymerase18","RNA polymerase","MMEB9_E1",2,3,-0.415037499278844,0.456,0.797953846153846,1.06195211274565e-18
"FoxO signaling pathway18","FoxO signaling pathway","MMEB9_E1",7,11,-0.584962500721156,0.212,0.704076923076923,1.01908269698404e-10
"AGE-RAGE signaling pathway in diabetic complications18","AGE-RAGE signaling pathway in diabetic complications","MMEB9_E1",6,8,-0.362570079384708,0.559,0.839428571428571,8.35798948553467e-14
"Hepatitis B18","Hepatitis B","MMEB9_E1",10,14,-0.447458976971221,0.285,0.760408839779006,3.28880038356446e-08
"Longevity regulating pathway - multiple species18","Longevity regulating pathway - multiple species","MMEB9_E1",2,6,-1.22239242133645,0.112,0.561904109589041,4.98346490221201e-14
"Yersinia infection18","Yersinia infection","MMEB9_E1",7,13,-0.807354922057604,0.074,0.447964285714286,7.75914660787292e-08
"N-Glycan biosynthesis18","N-Glycan biosynthesis","MMEB9_E1",1,5,-1.58496250072116,0.009,0.230035714285714,2.78366653745616e-16
"Non-small cell lung cancer18","Non-small cell lung cancer","MMEB9_E1",3,6,-0.807354922057604,0.127,0.57404,8.93846406769898e-15
"Rap1 signaling pathway18","Rap1 signaling pathway","MMEB9_E1",4,16,-1.76553474636298,0.001,0.08475,4.51235304721354e-07
"Choline metabolism in cancer18","Choline metabolism in cancer","MMEB9_E1",4,8,-0.84799690655495,0.127,0.57404,2.61899970488631e-12
"TNF signaling pathway18","TNF signaling pathway","MMEB9_E1",5,8,-0.584962500721156,0.235,0.730871559633027,9.41076596813636e-15
"Glioma18","Glioma","MMEB9_E1",4,5,-0.263034405833794,0.721,0.885302158273381,2.79707214929195e-13
"Human immunodeficiency virus 1 infection18","Human immunodeficiency virus 1 infection","MMEB9_E1",11,21,-0.874469117916141,0.012,0.230035714285714,1.62068461606009e-07
"Apoptosis18","Apoptosis","MMEB9_E1",9,11,-0.263034405833794,0.62,0.879414225941423,1.80058171503454e-11
"AMPK signaling pathway18","AMPK signaling pathway","MMEB9_E1",6,11,-0.777607578663552,0.13,0.57674025974026,2.49252166612746e-09
"Fatty acid metabolism18","Fatty acid metabolism","MMEB9_E1",3,6,-0.807354922057604,0.121,0.561904109589041,1.24154464072172e-12
"DNA replication18","DNA replication","MMEB9_E1",2,2,0,1,1,3.52793215368397e-22
"Pathogenic Escherichia coli infection18","Pathogenic Escherichia coli infection","MMEB9_E1",13,18,-0.440572591385981,0.299,0.760408839779006,5.7677172495179e-08
"PD-L1 expression and PD-1 checkpoint pathway in cancer18","PD-L1 expression and PD-1 checkpoint pathway in cancer","MMEB9_E1",7,8,-0.169925001442312,0.663,0.885302158273381,2.12773456704816e-09
"Hippo signaling pathway18","Hippo signaling pathway","MMEB9_E1",9,15,-0.678071905112638,0.131,0.57674025974026,7.06695648643083e-08
"Valine, leucine and isoleucine degradation18","Valine, leucine and isoleucine degradation","MMEB9_E1",3,4,-0.321928094887362,0.679,0.885302158273381,1.75903775290801e-15
"Peroxisome18","Peroxisome","MMEB9_E1",6,8,-0.362570079384708,0.572,0.839428571428571,4.97297714174474e-13
"Homologous recombination18","Homologous recombination","MMEB9_E1",3,3,0,1,1,6.08686922933439e-20
"Bladder cancer18","Bladder cancer","MMEB9_E1",3,3,0,1,1,1.48341225178669e-17
"Fluid shear stress and atherosclerosis18","Fluid shear stress and atherosclerosis","MMEB9_E1",7,11,-0.584962500721156,0.198,0.68817,3.26801506277434e-11
"SNARE interactions in vesicular transport18","SNARE interactions in vesicular transport","MMEB9_E1",3,4,-0.321928094887362,0.695,0.885302158273381,1.12942357791562e-17
"Autophagy - other18","Autophagy - other","MMEB9_E1",4,4,0,1,1,2.27628812254645e-17
"Proteasome18","Proteasome","MMEB9_E1",6,4,0.485426827170242,0.535,0.839428571428571,4.3992487438414e-15
"Protein export18","Protein export","MMEB9_E1",4,2,0.736965594166206,0.345,0.760408839779006,1.50837461403288e-22
"Thyroid hormone signaling pathway18","Thyroid hormone signaling pathway","MMEB9_E1",8,11,-0.415037499278844,0.332,0.760408839779006,3.92405225549535e-08
"Amino sugar and nucleotide sugar metabolism18","Amino sugar and nucleotide sugar metabolism","MMEB9_E1",1,4,-1.32192809488736,0.107,0.558046153846154,2.02810194070669e-15
"Nucleotide metabolism18","Nucleotide metabolism","MMEB9_E1",5,6,-0.222392421336448,0.738,0.890327402135231,1.8073571609705e-13
"ErbB signaling pathway18","ErbB signaling pathway","MMEB9_E1",5,7,-0.415037499278844,0.366,0.760408839779006,3.33369927792991e-12
"Thyroid cancer18","Thyroid cancer","MMEB9_E1",2,3,-0.415037499278844,0.455,0.797953846153846,1.46486681430308e-19
"Various types of N-glycan biosynthesis18","Various types of N-glycan biosynthesis","MMEB9_E1",4,5,-0.263034405833794,0.719,0.885302158273381,5.43087322369332e-13
"Spinocerebellar ataxia18","Spinocerebellar ataxia","MMEB9_E1",9,11,-0.263034405833794,0.599,0.867782051282051,2.10941055506143e-07
"Basal transcription factors18","Basal transcription factors","MMEB9_E1",4,4,0,1,1,2.46807209212493e-17
"Regulation of actin cytoskeleton18","Regulation of actin cytoskeleton","MMEB9_E1",15,17,-0.169925001442312,0.617,0.879414225941423,2.82787842771774e-07
"Melanoma18","Melanoma","MMEB9_E1",1,6,-1.8073549220576,0.025,0.249264705882353,8.64926235627120e-13
"Tight junction18","Tight junction","MMEB9_E1",7,13,-0.807354922057604,0.062,0.42036,2.01376783610812e-06
"Apoptosis - multiple species18","Apoptosis - multiple species","MMEB9_E1",0,3,-2,0.048,0.369133333333333,1.55627211788132e-19
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis18","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","MMEB9_E1",5,2,1,0.275,0.760408839779006,4.27615411344121e-20
"Biosynthesis of nucleotide sugars18","Biosynthesis of nucleotide sugars","MMEB9_E1",2,3,-0.415037499278844,0.439,0.791601063829787,2.18782695980175e-17
"Epithelial cell signaling in Helicobacter pylori infection18","Epithelial cell signaling in Helicobacter pylori infection","MMEB9_E1",6,5,0.222392421336448,0.853,0.985867346938776,3.64384245704992e-14
"Epstein-Barr virus infection18","Epstein-Barr virus infection","MMEB9_E1",12,15,-0.299560281858908,0.492,0.825391304347826,3.00973549433952e-08
"Selenocompound metabolism18","Selenocompound metabolism","MMEB9_E1",0,1,-1,0.445,0.793973684210526,5.99098302289361e-28
"Other types of O-glycan biosynthesis18","Other types of O-glycan biosynthesis","MMEB9_E1",3,4,-0.321928094887362,0.725,0.885302158273381,1.37570210323276e-16
"Notch signaling pathway18","Notch signaling pathway","MMEB9_E1",5,5,0,1,1,6.37663126976682e-15
"Fc gamma R-mediated phagocytosis18","Fc gamma R-mediated phagocytosis","MMEB9_E1",3,8,-1.16992500144231,0.043,0.339,8.16993066031075e-11
"Citrate cycle (TCA cycle)18","Citrate cycle (TCA cycle)","MMEB9_E1",3,3,0,1,1,2.17538337213619e-19
"Apelin signaling pathway18","Apelin signaling pathway","MMEB9_E1",13,11,0.222392421336448,0.722,0.885302158273381,2.59873251277533e-11
"Mismatch repair18","Mismatch repair","MMEB9_E1",0,2,-1.58496250072116,0.018,0.230035714285714,3.7944130590071e-24
"Carbon metabolism18","Carbon metabolism","MMEB9_E1",6,10,-0.652076696579693,0.215,0.704076923076923,2.35583949998839e-08
"Hedgehog signaling pathway18","Hedgehog signaling pathway","MMEB9_E1",0,4,-2.32192809488736,0.038,0.32205,2.78366653745616e-16
"Chagas disease18","Chagas disease","MMEB9_E1",9,7,0.321928094887362,0.516,0.828490654205607,2.03729867636649e-12
"Growth hormone synthesis, secretion and action18","Growth hormone synthesis, secretion and action","MMEB9_E1",6,9,-0.514573172829758,0.274,0.760408839779006,1.83107348417815e-11
"Kaposi sarcoma-associated herpesvirus infection18","Kaposi sarcoma-associated herpesvirus infection","MMEB9_E1",9,16,-0.765534746362977,0.073,0.447964285714286,2.90213283781571e-07
"Hippo signaling pathway - multiple species18","Hippo signaling pathway - multiple species","MMEB9_E1",3,2,0.415037499278844,0.805,0.944273356401384,4.82247064976358e-21
"VEGF signaling pathway18","VEGF signaling pathway","MMEB9_E1",5,5,0,1,1,1.49238109221469e-14
"Gap junction18","Gap junction","MMEB9_E1",3,6,-0.807354922057604,0.121,0.561904109589041,9.76849552194486e-15
"Vasopressin-regulated water reabsorption18","Vasopressin-regulated water reabsorption","MMEB9_E1",4,4,0,1,1,2.66668280539612e-17
"Progesterone-mediated oocyte maturation18","Progesterone-mediated oocyte maturation","MMEB9_E1",9,7,0.321928094887362,0.521,0.828490654205607,2.63647462810228e-11
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate18","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","MMEB9_E1",1,2,-0.584962500721156,0.324,0.760408839779006,8.10701368509608e-25
"T cell receptor signaling pathway18","T cell receptor signaling pathway","MMEB9_E1",7,10,-0.459431618637297,0.385,0.760408839779006,9.57961394811558e-12
"Oocyte meiosis18","Oocyte meiosis","MMEB9_E1",9,11,-0.263034405833794,0.626,0.884225,6.21440445189454e-08
"Phospholipase D signaling pathway18","Phospholipase D signaling pathway","MMEB9_E1",9,11,-0.263034405833794,0.608,0.87335593220339,5.37845353446125e-10
"Acute myeloid leukemia18","Acute myeloid leukemia","MMEB9_E1",4,6,-0.485426827170242,0.4,0.760408839779006,1.69265850426889e-14
"One carbon pool by folate18","One carbon pool by folate","MMEB9_E1",1,1,0,1,1,1.63287184689727e-26
"Propanoate metabolism18","Propanoate metabolism","MMEB9_E1",1,3,-1,0.267,0.760408839779006,6.050693549018e-18
"Wnt signaling pathway18","Wnt signaling pathway","MMEB9_E1",12,13,-0.106915203916512,0.709,0.885302158273381,3.7546240891159e-07
"Breast cancer18","Breast cancer","MMEB9_E1",8,11,-0.415037499278844,0.396,0.760408839779006,1.45867654268938e-10
"Adipocytokine signaling pathway18","Adipocytokine signaling pathway","MMEB9_E1",5,5,0,1,1,2.62209076627564e-13
"Central carbon metabolism in cancer18","Central carbon metabolism in cancer","MMEB9_E1",2,4,-0.736965594166206,0.315,0.760408839779006,8.93846406769898e-15
"Glyoxylate and dicarboxylate metabolism18","Glyoxylate and dicarboxylate metabolism","MMEB9_E1",3,2,0.415037499278844,0.76,0.910388692579505,2.02306775820284e-21
"Relaxin signaling pathway18","Relaxin signaling pathway","MMEB9_E1",4,11,-1.26303440583379,0.031,0.276552631578947,2.17727549120377e-09
"Ferroptosis18","Ferroptosis","MMEB9_E1",1,3,-1,0.264,0.760408839779006,2.10792022860734e-19
"Sphingolipid metabolism18","Sphingolipid metabolism","MMEB9_E1",9,4,1,0.167,0.643329545454545,6.23570957261973e-16
"Toxoplasmosis18","Toxoplasmosis","MMEB9_E1",6,9,-0.514573172829758,0.25,0.760408839779006,2.60189147871878e-11
"Ras signaling pathway18","Ras signaling pathway","MMEB9_E1",8,17,-1,0.017,0.230035714285714,1.27224787306719e-07
"Pyrimidine metabolism18","Pyrimidine metabolism","MMEB9_E1",1,5,-1.58496250072116,0.017,0.230035714285714,9.24134599687202e-14
"GnRH signaling pathway18","GnRH signaling pathway","MMEB9_E1",11,8,0.415037499278844,0.437,0.791601063829787,1.32925129677963e-13
"Coronavirus disease - COVID-1918","Coronavirus disease - COVID-19","MMEB9_E1",13,20,-0.584962500721156,0.099,0.5296875,4.10925732683816e-06
"Mannose type O-glycan biosynthesis18","Mannose type O-glycan biosynthesis","MMEB9_E1",1,1,0,1,1,1.72679680213003e-28
"Terpenoid backbone biosynthesis18","Terpenoid backbone biosynthesis","MMEB9_E1",1,2,-0.584962500721156,0.353,0.760408839779006,6.35358283112021e-27
"Cysteine and methionine metabolism18","Cysteine and methionine metabolism","MMEB9_E1",2,5,-1,0.224,0.7232,1.78130770695291e-15
"Circadian rhythm18","Circadian rhythm","MMEB9_E1",2,3,-0.415037499278844,0.456,0.797953846153846,1.0361677806275e-18
"Fatty acid elongation18","Fatty acid elongation","MMEB9_E1",3,3,0,1,1,3.72191529860011e-19
"Biosynthesis of unsaturated fatty acids18","Biosynthesis of unsaturated fatty acids","MMEB9_E1",0,1,-1,0.436,0.791601063829787,5.64463939645957e-27
"Inflammatory mediator regulation of TRP channels18","Inflammatory mediator regulation of TRP channels","MMEB9_E1",2,8,-1.58496250072116,0.007,0.230035714285714,5.34010405621135e-13
"Parathyroid hormone synthesis, secretion and action18","Parathyroid hormone synthesis, secretion and action","MMEB9_E1",5,9,-0.736965594166206,0.201,0.68817,1.96538913355317e-12
"Sulfur metabolism18","Sulfur metabolism","MMEB9_E1",1,1,0,1,1,1.4586728139586e-32
"Vibrio cholerae infection18","Vibrio cholerae infection","MMEB9_E1",1,4,-1.32192809488736,0.149,0.608566265060241,3.88428865973946e-16
"Signaling pathways regulating pluripotency of stem cells18","Signaling pathways regulating pluripotency of stem cells","MMEB9_E1",7,11,-0.584962500721156,0.203,0.68817,1.38402468754691e-09
"HIF-1 signaling pathway18","HIF-1 signaling pathway","MMEB9_E1",7,8,-0.169925001442312,0.675,0.885302158273381,1.27866878023642e-14
"Purine metabolism18","Purine metabolism","MMEB9_E1",7,10,-0.459431618637297,0.341,0.760408839779006,2.02000745120303e-08
"Fatty acid degradation18","Fatty acid degradation","MMEB9_E1",0,4,-2.32192809488736,0.034,0.295538461538462,2.65764370604904e-16
"Glutathione metabolism18","Glutathione metabolism","MMEB9_E1",3,5,-0.584962500721156,0.338,0.760408839779006,1.13722426218742e-15
"Transcriptional misregulation in cancer18","Transcriptional misregulation in cancer","MMEB9_E1",10,13,-0.347923303420307,0.404,0.760408839779006,2.83613966209397e-09
"2-Oxocarboxylic acid metabolism18","2-Oxocarboxylic acid metabolism","MMEB9_E1",2,3,-0.415037499278844,0.484,0.82038,3.78550536642601e-20
"Adrenergic signaling in cardiomyocytes18","Adrenergic signaling in cardiomyocytes","MMEB9_E1",7,12,-0.700439718141092,0.139,0.587048780487805,1.23916417816637e-07
"Gastric cancer18","Gastric cancer","MMEB9_E1",8,11,-0.415037499278844,0.366,0.760408839779006,3.07514557467712e-09
"Long-term potentiation18","Long-term potentiation","MMEB9_E1",2,4,-0.736965594166206,0.36,0.760408839779006,5.89717255051044e-18
"Motor proteins18","Motor proteins","MMEB9_E1",6,15,-1.1926450779424,0.016,0.230035714285714,1.02783530400788e-06
"Biosynthesis of amino acids18","Biosynthesis of amino acids","MMEB9_E1",9,6,0.514573172829758,0.381,0.760408839779006,7.51321130776711e-14
"Other glycan degradation18","Other glycan degradation","MMEB9_E1",1,2,-0.584962500721156,0.341,0.760408839779006,1.64797728187287e-24
"Non-homologous end-joining18","Non-homologous end-joining","MMEB9_E1",1,1,0,1,1,7.60928232096681e-28
"Glycerophospholipid metabolism18","Glycerophospholipid metabolism","MMEB9_E1",10,8,0.289506617194985,0.565,0.839428571428571,1.17482711609085e-09
"C-type lectin receptor signaling pathway18","C-type lectin receptor signaling pathway","MMEB9_E1",3,7,-1,0.087,0.4972,2.39701101018272e-12
"Lipid and atherosclerosis18","Lipid and atherosclerosis","MMEB9_E1",11,15,-0.415037499278844,0.264,0.760408839779006,2.67339789944731e-08
"Hepatitis C18","Hepatitis C","MMEB9_E1",7,13,-0.807354922057604,0.064,0.425411764705882,8.97408813709965e-07
"PI3K-Akt signaling pathway18","PI3K-Akt signaling pathway","MMEB9_E1",14,27,-0.900464326449086,0.015,0.230035714285714,8.52101889174837e-05
"Long-term depression18","Long-term depression","MMEB9_E1",6,5,0.222392421336448,0.868,0.994094594594594,5.86901662433965e-17
"Arrhythmogenic right ventricular cardiomyopathy18","Arrhythmogenic right ventricular cardiomyopathy","MMEB9_E1",1,7,-2,0.016,0.230035714285714,9.88998400565752e-13
"Necroptosis18","Necroptosis","MMEB9_E1",8,12,-0.53051471669878,0.296,0.760408839779006,3.77029077672763e-07
"Retrograde endocannabinoid signaling18","Retrograde endocannabinoid signaling","MMEB9_E1",14,10,0.447458976971221,0.443,0.793973684210526,7.15468523139869e-11
"Pantothenate and CoA biosynthesis18","Pantothenate and CoA biosynthesis","MMEB9_E1",1,2,-0.584962500721156,0.356,0.760408839779006,4.98107966097459e-25
"Cushing syndrome18","Cushing syndrome","MMEB9_E1",11,12,-0.115477217419936,0.693,0.885302158273381,2.33076772924794e-09
"Fructose and mannose metabolism18","Fructose and mannose metabolism","MMEB9_E1",2,3,-0.415037499278844,0.478,0.814281407035176,2.04004529999284e-19
"Platelet activation18","Platelet activation","MMEB9_E1",7,9,-0.321928094887362,0.598,0.867782051282051,3.92405225549535e-08
"Efferocytosis18","Efferocytosis","MMEB9_E1",8,12,-0.53051471669878,0.305,0.760408839779006,2.79582117806752e-06
"Antifolate resistance18","Antifolate resistance","MMEB9_E1",2,2,0,1,1,4.12385371937391e-25
"Alcoholism18","Alcoholism","MMEB9_E1",3,10,-1.4594316186373,0.012,0.230035714285714,1.33008082813505e-10
"Melanogenesis18","Melanogenesis","MMEB9_E1",6,8,-0.362570079384708,0.57,0.839428571428571,1.49690170574842e-11
"Prolactin signaling pathway18","Prolactin signaling pathway","MMEB9_E1",2,6,-1.22239242133645,0.081,0.481736842105263,1.35298066702624e-14
"Glycerolipid metabolism18","Glycerolipid metabolism","MMEB9_E1",1,4,-1.32192809488736,0.117,0.561904109589041,3.01241167704459e-17
"Dopaminergic synapse18","Dopaminergic synapse","MMEB9_E1",6,10,-0.652076696579693,0.216,0.704076923076923,4.94981403327869e-12
"Glycosphingolipid biosynthesis - ganglio series18","Glycosphingolipid biosynthesis - ganglio series","MMEB9_E1",2,1,0.584962500721156,0.673,0.885302158273381,2.86194118234027e-29
"Mucin type O-glycan biosynthesis18","Mucin type O-glycan biosynthesis","MMEB9_E1",3,2,0.415037499278844,0.765,0.913151408450704,8.14794294058035e-23
"Lipoic acid metabolism18","Lipoic acid metabolism","MMEB9_E1",0,1,-1,0.517,0.828490654205607,8.43259476321658e-28
"NF-kappa B signaling pathway18","NF-kappa B signaling pathway","MMEB9_E1",11,7,0.584962500721156,0.352,0.760408839779006,1.26048980815398e-12
"Oxytocin signaling pathway18","Oxytocin signaling pathway","MMEB9_E1",9,10,-0.137503523749935,0.783,0.92165625,4.947352464211e-11
"Basal cell carcinoma18","Basal cell carcinoma","MMEB9_E1",3,5,-0.584962500721156,0.338,0.760408839779006,2.13687774854982e-15
"Legionellosis18","Legionellosis","MMEB9_E1",2,4,-0.736965594166206,0.334,0.760408839779006,1.06345072705823e-14
"Measles18","Measles","MMEB9_E1",9,12,-0.37851162325373,0.47,0.808781725888325,9.33507923829521e-09
"Biosynthesis of cofactors18","Biosynthesis of cofactors","MMEB9_E1",11,11,0,1,1,9.69709378680864e-08
