"","region","sample","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj","sim.distr.norm.pvalue.adj"
"cellular response to arsenic-containing substance","cellular response to arsenic-containing substance","C1_05_24",0,0,0,1,1,5.13664976699434e-50
"glycosyl compound biosynthetic process","glycosyl compound biosynthetic process","C1_05_24",0,0,0,1,1,9.14424746091612e-50
"multicellular organism growth","multicellular organism growth","C1_05_24",1,0,1,0.34696261682243,1,2.41323416658528e-40
"COPII vesicle coating","COPII vesicle coating","C1_05_24",0,0,0,1,1,4.39056600249622e-50
"ossification","ossification","C1_05_24",5,1,1.58496250072116,0.0759345794392523,1,8.5509972171493e-28
"cardiac chamber development","cardiac chamber development","C1_05_24",0,0,0,1,1,5.59330760951378e-37
"myeloid cell homeostasis","myeloid cell homeostasis","C1_05_24",1,0,1,0.363317757009346,1,8.91293735254654e-38
"positive regulation of growth","positive regulation of growth","C1_05_24",5,1,1.58496250072116,0.00817757009345794,1,4.02392650764928e-33
"ubiquinone metabolic process","ubiquinone metabolic process","C1_05_24",0,0,0,1,1,2.3819971912623e-50
"inositol phosphate catabolic process","inositol phosphate catabolic process","C1_05_24",0,0,0,1,1,1.11066474040406e-50
"telomerase RNA localization to Cajal body","telomerase RNA localization to Cajal body","C1_05_24",0,0,0,1,1,1.11066474040406e-50
"endoplasmic reticulum calcium ion homeostasis","endoplasmic reticulum calcium ion homeostasis","C1_05_24",0,0,0,1,1,1.96060633771157e-49
"centrosome localization","centrosome localization","C1_05_24",0,0,0,1,1,7.51858820736296e-48
"microtubule organizing center localization","microtubule organizing center localization","C1_05_24",0,0,0,1,1,7.51858820736296e-48
"cellular carbohydrate metabolic process","cellular carbohydrate metabolic process","C1_05_24",0,0,0,1,1,3.78818036681784e-36
"muscle cell differentiation","muscle cell differentiation","C1_05_24",0,1,-1,0.5,1,2.22662083166355e-26
"regulation of dephosphorylation","regulation of dephosphorylation","C1_05_24",1,0,1,0.297897196261682,1,5.27863754326531e-40
"glycosaminoglycan biosynthetic process","glycosaminoglycan biosynthetic process","C1_05_24",0,0,0,1,1,3.68707145232185e-43
"osteoblast differentiation","osteoblast differentiation","C1_05_24",3,1,1,0.56892523364486,1,2.85211585824817e-33
"regulation of gene silencing by RNA","regulation of gene silencing by RNA","C1_05_24",0,0,0,1,1,5.63063633281143e-46
"lamellipodium morphogenesis","lamellipodium morphogenesis","C1_05_24",0,0,0,1,1,4.52646535420372e-48
"positive regulation of neuron migration","positive regulation of neuron migration","C1_05_24",0,0,0,1,1,1.10896937375663e-49
"GPI anchor biosynthetic process","GPI anchor biosynthetic process","C1_05_24",0,0,0,1,1,1.04645860308724e-49
"pigmentation","pigmentation","C1_05_24",2,0,1.58496250072116,0.0817757009345794,1,4.76400128552953e-41
"establishment or maintenance of epithelial cell apical/basal polarity","establishment or maintenance of epithelial cell apical/basal polarity","C1_05_24",0,0,0,1,1,4.39996279765477e-46
"neuron projection organization","neuron projection organization","C1_05_24",0,0,0,1,1,6.47866905231473e-42
"cerebellum development","cerebellum development","C1_05_24",0,0,0,1,1,1.01927282498403e-43
"appendage development","appendage development","C1_05_24",0,0,0,1,1,3.61504246029846e-35
"limb development","limb development","C1_05_24",0,0,0,1,1,3.61504246029846e-35
"hematopoietic progenitor cell differentiation","hematopoietic progenitor cell differentiation","C1_05_24",0,0,0,1,1,1.71490343353691e-40
"positive regulation of epithelial cell migration","positive regulation of epithelial cell migration","C1_05_24",2,0,1.58496250072116,0.200934579439252,1,6.41848451634587e-35
"regulation of neuron apoptotic process","regulation of neuron apoptotic process","C1_05_24",1,0,1,0.421728971962617,1,1.32396269129944e-35
"regulation of endocytosis","regulation of endocytosis","C1_05_24",2,0,1.58496250072116,0.182242990654206,1,5.13747212567743e-36
"face development","face development","C1_05_24",0,0,0,1,1,3.95932005968248e-46
"monosaccharide metabolic process","monosaccharide metabolic process","C1_05_24",0,0,0,1,1,2.53939931294769e-36
"cellular metabolic compound salvage","cellular metabolic compound salvage","C1_05_24",0,0,0,1,1,2.35023766541324e-48
"nuclear migration","nuclear migration","C1_05_24",0,0,0,1,1,2.46997167998644e-48
"platelet dense granule organization","platelet dense granule organization","C1_05_24",0,0,0,1,1,2.40868365616978e-47
"cell communication by electrical coupling involved in cardiac conduction","cell communication by electrical coupling involved in cardiac conduction","C1_05_24",0,0,0,1,1,4.04765987504803e-48
"regulation of ncRNA transcription","regulation of ncRNA transcription","C1_05_24",0,0,0,1,1,2.47207043979581e-49
"fat cell differentiation","fat cell differentiation","C1_05_24",0,0,0,1,1,6.35368412067369e-36
"sulfur amino acid biosynthetic process","sulfur amino acid biosynthetic process","C1_05_24",0,0,0,1,1,6.452968683403e-50
"regulation of translational fidelity","regulation of translational fidelity","C1_05_24",0,0,0,1,1,1.11066474040406e-50
"ubiquinone biosynthetic process","ubiquinone biosynthetic process","C1_05_24",0,0,0,1,1,1.11066474040406e-50
"establishment of epithelial cell apical/basal polarity","establishment of epithelial cell apical/basal polarity","C1_05_24",0,0,0,1,1,6.452968683403e-50
"quinone biosynthetic process","quinone biosynthetic process","C1_05_24",0,0,0,1,1,1.11066474040406e-50
"regulation of Golgi organization","regulation of Golgi organization","C1_05_24",0,0,0,1,1,2.07388661105832e-49
"mucopolysaccharide metabolic process","mucopolysaccharide metabolic process","C1_05_24",2,0,1.58496250072116,0.0619158878504673,1,6.93667662379043e-42
"regulation of protein dephosphorylation","regulation of protein dephosphorylation","C1_05_24",0,0,0,1,1,1.03366609916699e-42
"regulation of cytokinesis","regulation of cytokinesis","C1_05_24",0,0,0,1,1,1.19192510885729e-45
"regulation of response to oxidative stress","regulation of response to oxidative stress","C1_05_24",0,0,0,1,1,2.85823962680027e-44
"microtubule depolymerization","microtubule depolymerization","C1_05_24",0,0,0,1,1,5.02177248920413e-46
"cerebral cortex development","cerebral cortex development","C1_05_24",0,0,0,1,1,6.23536114407984e-41
"ruffle organization","ruffle organization","C1_05_24",1,0,1,0.132009345794393,1,3.95932005968248e-46
"microvillus assembly","microvillus assembly","C1_05_24",0,0,0,1,1,6.452968683403e-50
"suppression of viral release by host","suppression of viral release by host","C1_05_24",0,0,0,1,1,2.30028034091017e-49
"chaperone-mediated autophagy","chaperone-mediated autophagy","C1_05_24",0,0,0,1,1,8.40669179898164e-50
"anoikis","anoikis","C1_05_24",0,0,0,1,1,7.92641329060025e-47
"proton transmembrane transport","proton transmembrane transport","C1_05_24",0,0,0,1,1,9.74670061655206e-44
"establishment of mitotic spindle localization","establishment of mitotic spindle localization","C1_05_24",0,0,0,1,1,3.81004489244888e-48
"cellular response to acid chemical","cellular response to acid chemical","C1_05_24",0,0,0,1,1,2.05561389253032e-40
"response to leukemia inhibitory factor","response to leukemia inhibitory factor","C1_05_24",0,0,0,1,1,8.78288020844576e-42
"viral release from host cell","viral release from host cell","C1_05_24",0,0,0,1,1,8.03079809040106e-50
"exit from host cell","exit from host cell","C1_05_24",0,0,0,1,1,8.03079809040106e-50
"neurotransmitter secretion","neurotransmitter secretion","C1_05_24",2,0,1.58496250072116,0.0619158878504673,1,4.13283169208143e-42
"signal release from synapse","signal release from synapse","C1_05_24",2,0,1.58496250072116,0.0619158878504673,1,4.13283169208143e-42
"antigen processing and presentation of endogenous peptide antigen via MHC class I","antigen processing and presentation of endogenous peptide antigen via MHC class I","C1_05_24",0,0,0,1,1,7.73307758318471e-50
"cellular response to dsRNA","cellular response to dsRNA","C1_05_24",0,0,0,1,1,1.88310987461838e-49
"cellular response to heat","cellular response to heat","C1_05_24",0,0,0,1,1,2.38938176783148e-45
"body morphogenesis","body morphogenesis","C1_05_24",0,0,0,1,1,2.13745570690397e-46
"sulfur amino acid metabolic process","sulfur amino acid metabolic process","C1_05_24",0,0,0,1,1,1.47073281204239e-49
"response to fluid shear stress","response to fluid shear stress","C1_05_24",0,0,0,1,1,1.14906983065175e-46
"cellular response to leukemia inhibitory factor","cellular response to leukemia inhibitory factor","C1_05_24",0,0,0,1,1,3.19036470543283e-42
"regulation of type I interferon-mediated signaling pathway","regulation of type I interferon-mediated signaling pathway","C1_05_24",0,0,0,1,1,4.50420939060627e-47
"ribosomal subunit export from nucleus","ribosomal subunit export from nucleus","C1_05_24",0,0,0,1,1,7.39932984016156e-51
"ribosome localization","ribosome localization","C1_05_24",0,0,0,1,1,7.39932984016156e-51
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","C1_05_24",0,0,0,1,1,6.452968683403e-50
"actin filament severing","actin filament severing","C1_05_24",0,0,0,1,1,6.26996685465392e-49
"seminiferous tubule development","seminiferous tubule development","C1_05_24",0,0,0,1,1,1.11066474040406e-50
"lamellipodium assembly","lamellipodium assembly","C1_05_24",0,0,0,1,1,2.81772513271316e-44
"positive regulation of protein autophosphorylation","positive regulation of protein autophosphorylation","C1_05_24",1,0,1,0.0899532710280374,1,6.36921756642766e-48
"RIG-I signaling pathway","RIG-I signaling pathway","C1_05_24",0,0,0,1,1,1.11770854653553e-48
"cellular modified amino acid biosynthetic process","cellular modified amino acid biosynthetic process","C1_05_24",0,0,0,1,1,7.73307758318471e-50
"spindle localization","spindle localization","C1_05_24",0,0,0,1,1,3.66944864223865e-46
"trabecula morphogenesis","trabecula morphogenesis","C1_05_24",1,0,1,0.182242990654206,1,3.92815058263214e-44
"branched-chain amino acid catabolic process","branched-chain amino acid catabolic process","C1_05_24",0,0,0,1,1,1.60138036712589e-50
"diol biosynthetic process","diol biosynthetic process","C1_05_24",0,0,0,1,1,4.01140117876832e-50
"morphogenesis of a branching structure","morphogenesis of a branching structure","C1_05_24",3,0,2,0.0969626168224299,1,3.04820659290438e-34
"ruffle assembly","ruffle assembly","C1_05_24",1,0,1,0.100467289719626,1,2.3316671696344e-47
"roof of mouth development","roof of mouth development","C1_05_24",0,0,0,1,1,1.09546381111623e-41
"Schwann cell differentiation","Schwann cell differentiation","C1_05_24",0,0,0,1,1,4.73335432753423e-47
"regulation of cellular response to oxidative stress","regulation of cellular response to oxidative stress","C1_05_24",0,0,0,1,1,1.29384103804022e-45
"regulation of oxidative stress-induced cell death","regulation of oxidative stress-induced cell death","C1_05_24",0,0,0,1,1,2.62547887481023e-46
"glycogen metabolic process","glycogen metabolic process","C1_05_24",0,0,0,1,1,1.88732936854305e-47
"organelle inheritance","organelle inheritance","C1_05_24",0,0,0,1,1,1.60138036712589e-50
"Golgi localization","Golgi localization","C1_05_24",0,0,0,1,1,1.11066474040406e-50
"mammary gland epithelial cell proliferation","mammary gland epithelial cell proliferation","C1_05_24",0,0,0,1,1,9.81900190862268e-47
"dicarboxylic acid metabolic process","dicarboxylic acid metabolic process","C1_05_24",0,0,0,1,1,3.95932005968248e-46
"regulation of defense response to virus","regulation of defense response to virus","C1_05_24",0,0,0,1,1,4.57700623556338e-43
"positive regulation of cartilage development","positive regulation of cartilage development","C1_05_24",0,0,0,1,1,2.36609388815674e-45
"neurotrophin signaling pathway","neurotrophin signaling pathway","C1_05_24",0,0,0,1,1,1.83435021712549e-47
"ceramide biosynthetic process","ceramide biosynthetic process","C1_05_24",0,0,0,1,1,8.27657822695389e-47
"plasma membrane tubulation","plasma membrane tubulation","C1_05_24",0,0,0,1,1,6.452968683403e-50
"membrane protein proteolysis","membrane protein proteolysis","C1_05_24",0,0,0,1,1,9.37260039338884e-47
"regulation of ATP metabolic process","regulation of ATP metabolic process","C1_05_24",0,0,0,1,1,7.13845872320362e-46
"regulation of carbohydrate metabolic process","regulation of carbohydrate metabolic process","C1_05_24",0,0,0,1,1,3.22009810767083e-40
"positive regulation of kinase activity","positive regulation of kinase activity","C1_05_24",6,1,1.8073549220576,0.0175233644859813,1,7.05294969432118e-27
"biological process involved in interaction with host","biological process involved in interaction with host","C1_05_24",1,0,1,0.34696261682243,1,1.30842791424581e-38
"cellular response to ketone","cellular response to ketone","C1_05_24",0,0,0,1,1,6.05592875055867e-42
"cell redox homeostasis","cell redox homeostasis","C1_05_24",0,0,0,1,1,2.30028034091017e-49
"melanosome localization","melanosome localization","C1_05_24",0,0,0,1,1,6.63969023289257e-49
"fibroblast apoptotic process","fibroblast apoptotic process","C1_05_24",0,0,0,1,1,1.68028974154306e-47
"antigen processing and presentation of peptide antigen via MHC class I","antigen processing and presentation of peptide antigen via MHC class I","C1_05_24",0,0,0,1,1,1.01553677375367e-48
"ubiquitin recycling","ubiquitin recycling","C1_05_24",0,0,0,1,1,1.11066474040406e-50
"adherens junction assembly","adherens junction assembly","C1_05_24",0,0,0,1,1,1.10723994799837e-49
"regulation of sulfur metabolic process","regulation of sulfur metabolic process","C1_05_24",0,0,0,1,1,1.11066474040406e-50
"UV-damage excision repair","UV-damage excision repair","C1_05_24",0,0,0,1,1,1.11066474040406e-50
"mitochondrion localization","mitochondrion localization","C1_05_24",0,0,0,1,1,4.6144301187728e-47
"execution phase of apoptosis","execution phase of apoptosis","C1_05_24",0,0,0,1,1,4.22225814291933e-45
"negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","C1_05_24",0,0,0,1,1,9.19798394325622e-45
"pentose-phosphate shunt","pentose-phosphate shunt","C1_05_24",0,0,0,1,1,4.39056600249622e-50
"hepatocyte apoptotic process","hepatocyte apoptotic process","C1_05_24",0,0,0,1,1,1.10896937375663e-49
"lysosomal protein catabolic process","lysosomal protein catabolic process","C1_05_24",0,0,0,1,1,3.0597781409746e-49
"pyruvate metabolic process","pyruvate metabolic process","C1_05_24",0,0,0,1,1,5.85601863748369e-43
