"","region","sample","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj","sim.distr.norm.pvalue.adj"
"Pancreatic secretion2","Pancreatic secretion","C3_05_24",0,0,0,1,1,7.83554881140119e-45
"Complement and coagulation cascades2","Complement and coagulation cascades","C3_05_24",0,0,0,1,1,2.43146662035343e-49
"Fat digestion and absorption2","Fat digestion and absorption","C3_05_24",0,0,0,1,1,1.66981832926759e-53
"Ascorbate and aldarate metabolism2","Ascorbate and aldarate metabolism","C3_05_24",0,0,0,1,1,3.22487781948856e-54
"MicroRNAs in cancer2","MicroRNAs in cancer","C3_05_24",1,1,0,1,1,3.39453532664163e-35
"Asthma2","Asthma","C3_05_24",0,0,0,1,1,1.73439695385292e-54
"Maturity onset diabetes of the young2","Maturity onset diabetes of the young","C3_05_24",0,0,0,1,1,1.73439695385292e-54
"Chemical carcinogenesis - DNA adducts2","Chemical carcinogenesis - DNA adducts","C3_05_24",0,0,0,1,1,3.06432262637058e-52
"Bile secretion2","Bile secretion","C3_05_24",0,0,0,1,1,4.90331548560758e-47
"Metabolism of xenobiotics by cytochrome P4502","Metabolism of xenobiotics by cytochrome P450","C3_05_24",0,0,0,1,1,4.33375112190004e-51
"Nicotine addiction2","Nicotine addiction","C3_05_24",0,0,0,1,1,1.14661569558128e-53
"Hematopoietic cell lineage2","Hematopoietic cell lineage","C3_05_24",1,0,1,0.186,1,2.83005489739295e-47
"Taste transduction2","Taste transduction","C3_05_24",0,0,0,1,1,7.88982392733089e-50
"Drug metabolism - cytochrome P4502","Drug metabolism - cytochrome P450","C3_05_24",0,0,0,1,1,1.48086192764645e-52
"Autoimmune thyroid disease2","Autoimmune thyroid disease","C3_05_24",0,0,0,1,1,3.22487781948856e-54
"Steroid hormone biosynthesis2","Steroid hormone biosynthesis","C3_05_24",0,0,0,1,1,8.03501387052916e-53
"Retinol metabolism2","Retinol metabolism","C3_05_24",0,0,0,1,1,4.55906801612484e-53
"Viral protein interaction with cytokine and cytokine receptor2","Viral protein interaction with cytokine and cytokine receptor","C3_05_24",1,0,1,0.131,1,3.0390970086556e-49
"Staphylococcus aureus infection2","Staphylococcus aureus infection","C3_05_24",0,0,0,1,1,1.0182609094464e-51
"Cytokine-cytokine receptor interaction2","Cytokine-cytokine receptor interaction","C3_05_24",1,0,1,0.386,1,2.81416206880257e-40
"Neuroactive ligand-receptor interaction2","Neuroactive ligand-receptor interaction","C3_05_24",0,0,0,1,1,3.07647746380065e-41
"Olfactory transduction2","Olfactory transduction","C3_05_24",0,0,0,1,1,8.88900448729522e-51
"Herpes simplex virus 1 infection3","Herpes simplex virus 1 infection","E1_06_14",5,6,-0.222392421336448,0.748,1,3.76810465948985e-22
"Cell cycle3","Cell cycle","E1_06_14",3,2,0.415037499278844,0.759,1,1.34048312498304e-23
"Endocytosis3","Endocytosis","E1_06_14",5,4,0.263034405833794,0.834,1,6.80829590227517e-17
"Ribosome3","Ribosome","E1_06_14",1,1,0,1,1,3.06930002521119e-29
"Autophagy - animal3","Autophagy - animal","E1_06_14",2,2,0,1,1,3.65753506450772e-25
"Protein processing in endoplasmic reticulum3","Protein processing in endoplasmic reticulum","E1_06_14",0,2,-1.58496250072116,0.011,0.286846153846154,1.36286097517327e-25
"Huntington disease3","Huntington disease","E1_06_14",5,4,0.263034405833794,0.822,1,1.93921488667316e-19
"Ubiquitin mediated proteolysis3","Ubiquitin mediated proteolysis","E1_06_14",2,2,0,1,1,4.34291012868865e-25
"Shigellosis3","Shigellosis","E1_06_14",4,4,0,1,1,4.80247951224922e-16
"Thermogenesis3","Thermogenesis","E1_06_14",1,3,-1,0.325,1,4.54998081075354e-20
"Mitophagy - animal3","Mitophagy - animal","E1_06_14",4,1,1.32192809488736,0.045,0.76275,6.14306274569792e-30
"Parkinson disease3","Parkinson disease","E1_06_14",2,3,-0.415037499278844,0.459,1,7.60353175789436e-22
"Amyotrophic lateral sclerosis3","Amyotrophic lateral sclerosis","E1_06_14",5,4,0.263034405833794,0.818,1,8.55800220960736e-16
"Cellular senescence3","Cellular senescence","E1_06_14",2,2,0,1,1,4.24965068498586e-22
"Chemical carcinogenesis - reactive oxygen species3","Chemical carcinogenesis - reactive oxygen species","E1_06_14",2,2,0,1,1,8.16670663756285e-24
"Colorectal cancer3","Colorectal cancer","E1_06_14",2,1,0.584962500721156,0.688,1,1.14405648740817e-28
"Salmonella infection3","Salmonella infection","E1_06_14",4,3,0.321928094887362,0.652,1,1.89730045516888e-20
"ATP-dependent chromatin remodeling3","ATP-dependent chromatin remodeling","E1_06_14",3,1,1,0.499,1,1.76232532293632e-28
"Diabetic cardiomyopathy3","Diabetic cardiomyopathy","E1_06_14",1,2,-0.584962500721156,0.398,1,2.82523438608392e-22
"Spliceosome3","Spliceosome","E1_06_14",1,1,0,1,1,2.89007733552954e-30
"Viral carcinogenesis3","Viral carcinogenesis","E1_06_14",2,2,0,1,1,1.49189494062808e-21
"Pathways of neurodegeneration - multiple diseases3","Pathways of neurodegeneration - multiple diseases","E1_06_14",6,6,0,1,1,4.86765180859947e-13
"Pancreatic cancer3","Pancreatic cancer","E1_06_14",2,1,0.584962500721156,0.689,1,4.0480959098868e-30
"Chronic myeloid leukemia3","Chronic myeloid leukemia","E1_06_14",2,1,0.584962500721156,0.664,1,3.26372647252256e-31
"Polycomb repressive complex3","Polycomb repressive complex","E1_06_14",0,1,-1,0.489,1,6.54503145588202e-32
"Alzheimer disease3","Alzheimer disease","E1_06_14",3,5,-0.584962500721156,0.352,1,1.01439368680034e-16
"Non-alcoholic fatty liver disease3","Non-alcoholic fatty liver disease","E1_06_14",1,2,-0.584962500721156,0.355,1,7.5870390753991e-27
"Nucleocytoplasmic transport3","Nucleocytoplasmic transport","E1_06_14",0,1,-1,0.469,1,1.97515501312793e-27
"Human T-cell leukemia virus 1 infection3","Human T-cell leukemia virus 1 infection","E1_06_14",2,3,-0.415037499278844,0.511,1,1.46614833128254e-29
"Nucleotide excision repair3","Nucleotide excision repair","E1_06_14",0,0,0,1,1,8.46922454078314e-38
"Oxidative phosphorylation3","Oxidative phosphorylation","E1_06_14",0,1,-1,0.526,1,9.2978318008634e-31
"Renal cell carcinoma3","Renal cell carcinoma","E1_06_14",2,1,0.584962500721156,0.694,1,5.58864964232341e-30
"Axon guidance3","Axon guidance","E1_06_14",4,3,0.321928094887362,0.663,1,7.71025122333536e-18
"Endometrial cancer3","Endometrial cancer","E1_06_14",1,1,0,1,1,1.81864471993077e-34
"mRNA surveillance pathway3","mRNA surveillance pathway","E1_06_14",1,1,0,1,1,8.56856403787246e-30
"Focal adhesion3","Focal adhesion","E1_06_14",1,5,-1.58496250072116,0.022,0.438705882352941,1.50704916046008e-16
"Adherens junction3","Adherens junction","E1_06_14",2,2,0,1,1,6.81974954380402e-24
"Prion disease3","Prion disease","E1_06_14",2,3,-0.415037499278844,0.471,1,3.62481924837319e-22
"Lysosome3","Lysosome","E1_06_14",3,2,0.415037499278844,0.767,1,1.89739446077165e-24
"MAPK signaling pathway3","MAPK signaling pathway","E1_06_14",3,5,-0.584962500721156,0.363,1,1.42589640305161e-13
"Sphingolipid signaling pathway3","Sphingolipid signaling pathway","E1_06_14",0,2,-1.58496250072116,0.005,0.2373,2.22445593536375e-23
"Fanconi anemia pathway3","Fanconi anemia pathway","E1_06_14",0,0,0,1,1,1.05346701108867e-37
"Neurotrophin signaling pathway3","Neurotrophin signaling pathway","E1_06_14",0,2,-1.58496250072116,0.005,0.2373,2.66955953644297e-25
"Phosphatidylinositol signaling system3","Phosphatidylinositol signaling system","E1_06_14",1,1.5,-0.321928094887362,0.759,1,5.55532782007187e-26
"Prostate cancer3","Prostate cancer","E1_06_14",1,1,0,1,1,1.70264325986611e-27
"Aminoacyl-tRNA biosynthesis3","Aminoacyl-tRNA biosynthesis","E1_06_14",0,0,0,1,1,1.06846405156502e-39
"Base excision repair3","Base excision repair","E1_06_14",0,0,0,1,1,7.84068484932918e-39
"p53 signaling pathway3","p53 signaling pathway","E1_06_14",1,1,0,1,1,2.87355654224256e-30
"EGFR tyrosine kinase inhibitor resistance3","EGFR tyrosine kinase inhibitor resistance","E1_06_14",1,1,0,1,1,2.35159438140363e-29
"Small cell lung cancer3","Small cell lung cancer","E1_06_14",1,2,-0.584962500721156,0.427,1,2.22899316302263e-27
"RNA degradation3","RNA degradation","E1_06_14",1,1,0,1,1,3.92418412751989e-35
"mTOR signaling pathway3","mTOR signaling pathway","E1_06_14",0,2,-1.58496250072116,0.012,0.290571428571429,6.98306604405057e-23
"Endocrine resistance3","Endocrine resistance","E1_06_14",2,1,0.584962500721156,0.739,1,1.04069213039959e-26
"Lysine degradation3","Lysine degradation","E1_06_14",0,1,-1,0.521,1,2.45602718969476e-31
"Viral life cycle - HIV-13","Viral life cycle - HIV-1","E1_06_14",0,1,-1,0.564,1,2.3456461572239e-34
"Longevity regulating pathway3","Longevity regulating pathway","E1_06_14",1,1,0,1,1,5.45999401764856e-28
"Insulin resistance3","Insulin resistance","E1_06_14",1,2,-0.584962500721156,0.355,1,1.51814605504437e-25
"Inositol phosphate metabolism3","Inositol phosphate metabolism","E1_06_14",0,1,-1,0.483,1,2.18654366792639e-31
"Platinum drug resistance3","Platinum drug resistance","E1_06_14",1,1,0,1,1,2.57632564480735e-32
"Bacterial invasion of epithelial cells3","Bacterial invasion of epithelial cells","E1_06_14",1,1,0,1,1,2.9602148147389e-29
"Hepatocellular carcinoma3","Hepatocellular carcinoma","E1_06_14",4,3,0.321928094887362,0.629,1,1.73445249141114e-19
"Insulin signaling pathway3","Insulin signaling pathway","E1_06_14",1,2,-0.584962500721156,0.355,1,6.86614358620361e-26
"Human cytomegalovirus infection3","Human cytomegalovirus infection","E1_06_14",2,3.5,-0.584962500721156,0.347,1,6.33721999718622e-20
"Human papillomavirus infection3","Human papillomavirus infection","E1_06_14",3,6,-0.807354922057604,0.154,1,4.9114180712268e-14
"Proteoglycans in cancer3","Proteoglycans in cancer","E1_06_14",4,4,0,1,1,4.9936715952385e-18
"TGF-beta signaling pathway3","TGF-beta signaling pathway","E1_06_14",5,2,1,0.276,1,2.2589761279949e-23
"RNA polymerase3","RNA polymerase","E1_06_14",0,0,0,1,1,3.79094251621401e-42
"FoxO signaling pathway3","FoxO signaling pathway","E1_06_14",2,2,0,1,1,1.15493368887921e-25
"AGE-RAGE signaling pathway in diabetic complications3","AGE-RAGE signaling pathway in diabetic complications","E1_06_14",1,2,-0.584962500721156,0.421,1,2.6776346757293e-27
"Hepatitis B3","Hepatitis B","E1_06_14",4,2,0.736965594166206,0.386,1,8.75201904445438e-22
"Longevity regulating pathway - multiple species3","Longevity regulating pathway - multiple species","E1_06_14",0,1,-1,0.514,1,1.00272819261208e-32
"Yersinia infection3","Yersinia infection","E1_06_14",1,2,-0.584962500721156,0.336,1,1.48482522413938e-25
"N-Glycan biosynthesis3","N-Glycan biosynthesis","E1_06_14",0,1,-1,0.57,1,3.717274978479e-35
"Non-small cell lung cancer3","Non-small cell lung cancer","E1_06_14",2,1,0.584962500721156,0.689,1,2.51989894616203e-32
"Rap1 signaling pathway3","Rap1 signaling pathway","E1_06_14",2,4,-0.736965594166206,0.343,1,1.1210807946435e-18
"Choline metabolism in cancer3","Choline metabolism in cancer","E1_06_14",1,1,0,1,1,2.5283795406165e-29
"TNF signaling pathway3","TNF signaling pathway","E1_06_14",0,1,-1,0.513,1,1.02751947261715e-25
"Glioma3","Glioma","E1_06_14",1,1,0,1,1,2.9782333401941e-31
"Human immunodeficiency virus 1 infection3","Human immunodeficiency virus 1 infection","E1_06_14",1,3,-1,0.303,1,1.54542530821583e-21
"Apoptosis3","Apoptosis","E1_06_14",2,2,0,1,1,1.28068973880743e-26
"AMPK signaling pathway3","AMPK signaling pathway","E1_06_14",1,2,-0.584962500721156,0.353,1,2.05677755907996e-25
"Fatty acid metabolism3","Fatty acid metabolism","E1_06_14",1,0,1,0.47,1,2.41738466383346e-37
"DNA replication3","DNA replication","E1_06_14",0,0,0,1,1,3.05201010001733e-40
"Pathogenic Escherichia coli infection3","Pathogenic Escherichia coli infection","E1_06_14",3,3,0,1,1,8.75412945626833e-20
"PD-L1 expression and PD-1 checkpoint pathway in cancer3","PD-L1 expression and PD-1 checkpoint pathway in cancer","E1_06_14",0,1,-1,0.5,1,7.97864950216262e-31
"Hippo signaling pathway3","Hippo signaling pathway","E1_06_14",3,3,0,1,1,9.04958424092237e-19
"Valine, leucine and isoleucine degradation3","Valine, leucine and isoleucine degradation","E1_06_14",1,0,1,0.364,1,3.05201010001733e-40
"Peroxisome3","Peroxisome","E1_06_14",1,1,0,1,1,4.11666951471219e-36
"Homologous recombination3","Homologous recombination","E1_06_14",1,0,1,0.37,1,2.02184511431749e-39
"Bladder cancer3","Bladder cancer","E1_06_14",2,0,1.58496250072116,0.185,1,4.78475000175954e-37
"Fluid shear stress and atherosclerosis3","Fluid shear stress and atherosclerosis","E1_06_14",2,2,0,1,1,2.5305618914377e-26
"SNARE interactions in vesicular transport3","SNARE interactions in vesicular transport","E1_06_14",4,0,2.32192809488736,0.007,0.2373,5.28648618495568e-41
"Autophagy - other3","Autophagy - other","E1_06_14",0,0,0,1,1,2.34544395993561e-40
"Proteasome3","Proteasome","E1_06_14",0,0,0,1,1,2.13027719768107e-41
"Protein export3","Protein export","E1_06_14",0,0,0,1,1,1.5512717789196e-42
"Thyroid hormone signaling pathway3","Thyroid hormone signaling pathway","E1_06_14",1,2,-0.584962500721156,0.328,1,4.46779618892498e-25
"Amino sugar and nucleotide sugar metabolism3","Amino sugar and nucleotide sugar metabolism","E1_06_14",0,0,0,1,1,1.10534502325809e-35
"Nucleotide metabolism3","Nucleotide metabolism","E1_06_14",0,1,-1,0.525,1,4.07537901163891e-32
"ErbB signaling pathway3","ErbB signaling pathway","E1_06_14",2,1,0.584962500721156,0.708,1,3.6080393150515e-30
"Thyroid cancer3","Thyroid cancer","E1_06_14",2,0,1.58496250072116,0.107,1,4.53434116915004e-40
"Various types of N-glycan biosynthesis3","Various types of N-glycan biosynthesis","E1_06_14",0,0,0,1,1,1.35116609524027e-39
"Spinocerebellar ataxia3","Spinocerebellar ataxia","E1_06_14",0,2,-1.58496250072116,0.003,0.2373,1.53208195274992e-25
"Basal transcription factors3","Basal transcription factors","E1_06_14",0,0,0,1,1,7.29179913871206e-42
"Regulation of actin cytoskeleton3","Regulation of actin cytoskeleton","E1_06_14",2,4,-0.736965594166206,0.352,1,1.57109139050732e-15
"Melanoma3","Melanoma","E1_06_14",2,1,0.584962500721156,0.704,1,8.70564651004347e-32
"Tight junction3","Tight junction","E1_06_14",3,3,0,1,1,1.70082207454066e-19
"Apoptosis - multiple species3","Apoptosis - multiple species","E1_06_14",0,0,0,1,1,3.59323331863814e-43
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis3","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","E1_06_14",0,0,0,1,1,6.49804908287284e-45
"Biosynthesis of nucleotide sugars3","Biosynthesis of nucleotide sugars","E1_06_14",0,0,0,1,1,2.94531828633889e-38
"Epithelial cell signaling in Helicobacter pylori infection3","Epithelial cell signaling in Helicobacter pylori infection","E1_06_14",1,1,0,1,1,8.0707189957885e-35
"Epstein-Barr virus infection3","Epstein-Barr virus infection","E1_06_14",2,2,0,1,1,1.38176532384273e-37
"Selenocompound metabolism3","Selenocompound metabolism","E1_06_14",1,0,1,0.258,1,1.44664219675093e-43
"Other types of O-glycan biosynthesis3","Other types of O-glycan biosynthesis","E1_06_14",1,1,0,1,1,6.19577004346713e-37
"Notch signaling pathway3","Notch signaling pathway","E1_06_14",1,1,0,1,1,1.84619861774656e-30
"Fc gamma R-mediated phagocytosis3","Fc gamma R-mediated phagocytosis","E1_06_14",0,2,-1.58496250072116,0.006,0.2373,1.65739273557696e-26
"Citrate cycle (TCA cycle)3","Citrate cycle (TCA cycle)","E1_06_14",0,0,0,1,1,1.05993634308901e-41
"Apelin signaling pathway3","Apelin signaling pathway","E1_06_14",1,3,-1,0.335,1,4.20381524747782e-20
"Mismatch repair3","Mismatch repair","E1_06_14",0,0,0,1,1,9.17955283371602e-46
"Carbon metabolism3","Carbon metabolism","E1_06_14",1,1,0,1,1,1.3210947105629e-27
"Hedgehog signaling pathway3","Hedgehog signaling pathway","E1_06_14",0,1,-1,0.526,1,6.09469847667394e-30
"Chagas disease3","Chagas disease","E1_06_14",1,1,0,1,1,2.82719442809908e-28
"Growth hormone synthesis, secretion and action3","Growth hormone synthesis, secretion and action","E1_06_14",0,2,-1.58496250072116,0.006,0.2373,4.01474616299543e-25
"Kaposi sarcoma-associated herpesvirus infection3","Kaposi sarcoma-associated herpesvirus infection","E1_06_14",3,2,0.415037499278844,0.794,1,3.98923524438939e-23
"Hippo signaling pathway - multiple species3","Hippo signaling pathway - multiple species","E1_06_14",0,1,-1,0.575,1,2.3456461572239e-34
"VEGF signaling pathway3","VEGF signaling pathway","E1_06_14",1,1,0,1,1,1.58576488594514e-33
"Gap junction3","Gap junction","E1_06_14",2,1,0.584962500721156,0.685,1,5.61024766239833e-29
"Vasopressin-regulated water reabsorption3","Vasopressin-regulated water reabsorption","E1_06_14",1,0,1,0.406,1,8.84553718841082e-39
"Progesterone-mediated oocyte maturation3","Progesterone-mediated oocyte maturation","E1_06_14",0,1,-1,0.505,1,6.8229359864666e-32
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate3","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","E1_06_14",0,0,0,1,1,5.89904774675916e-39
"T cell receptor signaling pathway3","T cell receptor signaling pathway","E1_06_14",0,1,-1,0.466,1,6.5551194080222e-28
"Oocyte meiosis3","Oocyte meiosis","E1_06_14",1,1,0,1,1,5.67884966622896e-28
"Phospholipase D signaling pathway3","Phospholipase D signaling pathway","E1_06_14",1,2,-0.584962500721156,0.385,1,5.19412081817053e-23
"Acute myeloid leukemia3","Acute myeloid leukemia","E1_06_14",1,1,0,1,1,1.4382638640976e-32
"One carbon pool by folate3","One carbon pool by folate","E1_06_14",0,0,0,1,1,9.30943450134516e-45
"Propanoate metabolism3","Propanoate metabolism","E1_06_14",0,0,0,1,1,1.27234565126288e-43
"Wnt signaling pathway3","Wnt signaling pathway","E1_06_14",2,3,-0.415037499278844,0.472,1,8.99190689340468e-19
"Breast cancer3","Breast cancer","E1_06_14",4,2,0.736965594166206,0.404,1,4.53572395935066e-22
"Adipocytokine signaling pathway3","Adipocytokine signaling pathway","E1_06_14",0,1,-1,0.506,1,1.70170962336885e-31
"Central carbon metabolism in cancer3","Central carbon metabolism in cancer","E1_06_14",0,1,-1,0.51,1,4.24477280988038e-30
"Glyoxylate and dicarboxylate metabolism3","Glyoxylate and dicarboxylate metabolism","E1_06_14",0,0,0,1,1,6.80045686136786e-42
"Relaxin signaling pathway3","Relaxin signaling pathway","E1_06_14",1,2,-0.584962500721156,0.404,1,4.34291012868865e-25
"Ferroptosis3","Ferroptosis","E1_06_14",2,0,1.58496250072116,0.156,1,1.14887695706298e-37
"Sphingolipid metabolism3","Sphingolipid metabolism","E1_06_14",0,0,0,1,1,3.48718880553943e-37
"Toxoplasmosis3","Toxoplasmosis","E1_06_14",1,1,0,1,1,1.07432950033256e-38
"Ras signaling pathway3","Ras signaling pathway","E1_06_14",3,4,-0.321928094887362,0.703,1,5.14340566393989e-19
"Pyrimidine metabolism3","Pyrimidine metabolism","E1_06_14",0,0,0,1,1,6.37277105563184e-37
"GnRH signaling pathway3","GnRH signaling pathway","E1_06_14",1,1,0,1,1,7.87958429382163e-27
"Coronavirus disease - COVID-193","Coronavirus disease - COVID-19","E1_06_14",2,2,0,1,1,1.74318061765745e-22
"Mannose type O-glycan biosynthesis3","Mannose type O-glycan biosynthesis","E1_06_14",0,0,0,1,1,1.27192681349068e-43
"Terpenoid backbone biosynthesis3","Terpenoid backbone biosynthesis","E1_06_14",0,0,0,1,1,3.0323874654777e-45
"Cysteine and methionine metabolism3","Cysteine and methionine metabolism","E1_06_14",1,0,1,0.431,1,1.07781645245063e-37
"Circadian rhythm3","Circadian rhythm","E1_06_14",0,0,0,1,1,2.83188136759744e-38
"Fatty acid elongation3","Fatty acid elongation","E1_06_14",0,0,0,1,1,3.4888342068902e-44
"Biosynthesis of unsaturated fatty acids3","Biosynthesis of unsaturated fatty acids","E1_06_14",0,0,0,1,1,3.53465196937971e-42
"Inflammatory mediator regulation of TRP channels3","Inflammatory mediator regulation of TRP channels","E1_06_14",1,2,-0.584962500721156,0.376,1,2.7330931672594e-26
