"","condition","cycle","region","log2fc.mean","log2fc.sd","obs.mut.sum","obs.mut.mean","obs.mut.sd","obs.mut.cv","sim.mut.sum","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id","observed.variant.required","observed.variant.requirement.met"
"1119","enu","3","regulation of protein catabolic process",-0.666666666666667,0.577350269189626,10,3.33333333333333,2.3094010767585,0.692820323027551,16,5.33333333333333,0.248837885566502,1,NA,"GO:0042176",20,"FALSE"
"1120","enu","3","regulation of protein dephosphorylation",-0.471679166426281,0.915078526446822,2,0.666666666666667,1.15470053837925,1.73205080756888,3,1,0.631571630645966,1,NA,"GO:0035304",28,"FALSE"
"1121","enu","3","regulation of protein modification by small protein conjugation or removal",-0.717334364481683,0.523593529500117,5,1.66666666666667,0.577350269189626,0.346410161513775,10,3.33333333333333,0.337937714604786,1,NA,"GO:1903320",17,"FALSE"
"1122","enu","3","regulation of protein stability",0.161808942390081,0.456470597674951,14,4.66666666666667,1.52752523165195,0.327326835353989,12,4,0.807821857717842,1,NA,"GO:0031647",112,"FALSE"
"1123","enu","3","regulation of protein-containing complex assembly",-0.333333333333333,0.577350269189626,15,5,2.64575131106459,0.529150262212918,18,6,0.652796662178253,1,NA,"GO:0043254",47,"FALSE"
"1124","enu","3","regulation of response to DNA damage stimulus",-0.29238108407149,1.1271077205237,13,4.33333333333333,2.88675134594813,0.666173387526491,14,4.66666666666667,0.251931737743033,1,NA,"GO:2001020",55,"FALSE"
"1125","enu","3","regulation of small molecule metabolic process",-0.245655198055402,0.500226476355714,11,3.66666666666667,1.52752523165195,0.416597790450531,13,4.33333333333333,0.730156414908646,1,NA,"GO:0062012",71,"FALSE"
"1126","enu","3","regulation of stem cell differentiation",-0.138345833092948,0.801486874080731,3,1,1,1,3,1,0.85759591469566,1,NA,"GO:2000736",137,"FALSE"
"1127","enu","3","regulation of steroid hormone biosynthetic process",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.899461685123454,1,NA,"GO:0090030",47,"FALSE"
"1128","enu","3","regulation of supramolecular fiber organization",-0.471679166426281,0.457780955808313,13,4.33333333333333,2.08166599946613,0.480384461415261,18,6,0.454735553206432,1,NA,"GO:1902903",28,"FALSE"
"1129","enu","3","regulation of translational fidelity",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.858347998985365,1,NA,"GO:0006450",47,"FALSE"
"1130","enu","3","regulation of type I interferon-mediated signaling pathway",0.333333333333333,1.15470053837925,2,0.666666666666667,0.577350269189626,0.866025403784439,1,0.333333333333333,0.607064203926731,1,NA,"GO:0060338",47,"FALSE"
"1131","enu","3","regulation of ubiquitin-protein transferase activity",-0.333333333333333,0.577350269189626,0,0,0,NA,1,0.333333333333333,0.959391360566596,1,NA,"GO:0051438",47,"FALSE"
"1132","enu","3","regulation of vacuole organization",0.861654166907053,0.801486874080733,4,1.33333333333333,0.577350269189626,0.433012701892219,1,0.333333333333333,0.462666361130221,1,NA,"GO:0044088",12,"FALSE"
"1133","enu","3","release of cytochrome c from mitochondria",-0.666666666666667,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,3,1,0.83418796746542,1,NA,"GO:0001836",20,"FALSE"
"1134","enu","3","renal system development",-0.249487077668012,0.242996808023203,14,4.66666666666667,1.15470053837925,0.247435829652697,17,5.66666666666667,0.878333852771316,1,NA,"GO:0072001",71,"FALSE"
"1135","enu","3","respiratory system development",0.0370104374629147,0.391484996946704,12,4,1.73205080756888,0.433012701892219,11,3.66666666666667,0.927392926659193,1,NA,"GO:0060541",385,"FALSE"
"1136","enu","3","respiratory tube development",0.0566416671474373,0.409546143533337,11,3.66666666666667,1.52752523165195,0.416597790450531,10,3.33333333333333,0.922543796248804,1,NA,"GO:0030323",306,"FALSE"
"1137","enu","3","response to UV",0.296322895870419,0.763215541432548,9,3,1.73205080756888,0.577350269189626,6,2,0.416090391809652,1,NA,"GO:0009411",55,"FALSE"
"1138","enu","3","response to acid chemical",-0.528320833573719,0.0981062453247664,4,1.33333333333333,0.577350269189626,0.433012701892219,7,2.33333333333333,0.750197940118002,1,NA,"GO:0001101",26,"FALSE"
"1139","enu","3","response to amino acid",-0.723308333814105,0.801486874080733,3,1,1,1,6,2,0.462924971008814,1,NA,"GO:0043200",16,"FALSE"
"1140","enu","3","response to amino acid starvation",0,1,1,0.333333333333333,0.577350269189626,1.73205080756888,1,0.333333333333333,0.828257383577735,1,NA,"GO:1990928",747,"FALSE"
"1141","enu","3","response to arsenic-containing substance",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.935683162242733,1,NA,"GO:0046685",47,"FALSE"
"1142","enu","3","response to endoplasmic reticulum stress",-0.471679166426281,0.502400446698578,6,2,1,0.5,9,3,0.685986290398314,1,NA,"GO:0034976",28,"FALSE"
"1143","enu","3","response to fluid shear stress",-0.471679166426281,0.915078526446822,2,0.666666666666667,1.15470053837925,1.73205080756888,3,1,0.726759535392814,1,NA,"GO:0034405",28,"FALSE"
"1144","enu","3","response to insulin",-0.15797706277747,1.02078201807815,11,3.66666666666667,2.3094010767585,0.629836657297774,11,3.66666666666667,0.340873725681611,1,NA,"GO:0032868",122,"FALSE"
"1145","enu","3","response to ionizing radiation",0.491310396110804,0.425487284175352,10,3.33333333333333,1.15470053837925,0.346410161513775,6,2,0.55416340953252,1,NA,"GO:0010212",27,"FALSE"
"1146","enu","3","response to oxidative stress",-0.128630384539776,0.43968513630403,16,5.33333333333333,2.3094010767585,0.433012701892219,17,5.66666666666667,0.718822166670714,1,NA,"GO:0006979",156,"FALSE"
"1147","enu","3","response to oxygen levels",-0.619940780650581,1.04347685077115,12,4,3.46410161513775,0.866025403784439,17,5.66666666666667,0.0389369446201825,1,NA,"GO:0070482",21,"FALSE"
"1148","enu","3","response to reactive oxygen species",0.130772474259587,0.621600263797544,11,3.66666666666667,2.08166599946613,0.567727090763491,9,3,0.73208897343283,1,NA,"GO:0000302",137,"FALSE"
"1149","enu","3","response to sterol depletion",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006991",747,"FALSE"
"1150","enu","3","response to topologically incorrect protein",-0.723308333814105,0.801486874080733,3,1,1,1,6,2,0.564086167932772,1,NA,"GO:0035966",16,"FALSE"
"1151","enu","3","response to transforming growth factor beta",0.0777623541465807,0.808560963703639,19,6.33333333333333,4.16333199893227,0.657368210357726,16,5.33333333333333,0.331667904641546,1,NA,"GO:0071559",241,"FALSE"
"1152","enu","3","response to virus",0.0876781352779313,0.151862985014274,15,5,0,0,14,4.66666666666667,0.998696036374512,1,NA,"GO:0009615",220,"FALSE"
"1153","enu","3","rhythmic process",-0.352964563017855,1.20765479893845,10,3.33333333333333,3.21455025366432,0.964365076099295,11,3.66666666666667,0.0903561493584307,1,NA,"GO:0048511",42,"FALSE"
"1154","enu","3","ribonucleoprotein complex assembly",-1.05664166714744,0.915078526446824,2,0.666666666666667,1.15470053837925,1.73205080756888,6,2,0.192716055579589,1,NA,"GO:0022618",9,"FALSE"
"1155","enu","3","ribonucleoprotein complex subunit organization",-1.05664166714744,0.915078526446824,2,0.666666666666667,1.15470053837925,1.73205080756888,6,2,0.162848987373216,1,NA,"GO:0071826",9,"FALSE"
"1156","enu","3","ribonucleotide metabolic process",-0.269118307352535,0.295267274059416,13,4.33333333333333,1.15470053837925,0.266469355010596,16,5.33333333333333,0.821083680355901,1,NA,"GO:0009259",63,"FALSE"
"1157","enu","3","ribose phosphate metabolic process",-0.343249114464684,0.209329932932865,13,4.33333333333333,1.15470053837925,0.266469355010596,17,5.66666666666667,0.724029751198887,1,NA,"GO:0019693",43,"FALSE"
"1158","enu","3","ribosomal subunit export from nucleus",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.73685902627467,1,NA,"GO:0000054",47,"FALSE"
"1159","enu","3","ribosome assembly",0.194987500240385,0.337728257257196,2,0.666666666666667,1.15470053837925,1.73205080756888,1,0.333333333333333,0.990086372404574,1,NA,"GO:0042255",93,"FALSE"
"1160","enu","3","ribosome biogenesis",-0.107309364962454,0.844166929308756,11,3.66666666666667,3.05505046330389,0.833195580901062,10,3.33333333333333,0.515934488857401,1,NA,"GO:0042254",180,"FALSE"
"1161","enu","3","ribosome localization",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.73685902627467,1,NA,"GO:0033750",47,"FALSE"
"1162","enu","3","roof of mouth development",0.333333333333333,0.577350269189626,8,2.66666666666667,2.08166599946613,0.7806247497998,5,1.66666666666667,0.767964913942168,1,NA,"GO:0060021",47,"FALSE"
"1163","enu","3","semaphorin-plexin signaling pathway involved in neuron projection guidance",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.948493985120024,1,NA,"GO:1902285",47,"FALSE"
"1164","enu","3","seminiferous tubule development",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0072520",747,"FALSE"
"1165","enu","3","signal peptide processing",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.66599932121483,1,NA,"GO:0006465",47,"FALSE"
"1166","enu","3","signal transduction in response to DNA damage",-0.471679166426281,0.502400446698578,5,1.66666666666667,0.577350269189626,0.346410161513775,8,2.66666666666667,0.704222050753421,1,NA,"GO:0042770",28,"FALSE"
"1167","enu","3","sister chromatid segregation",-0.138345833092948,0.23962201193243,9,3,1,0.333333333333333,10,3.33333333333333,0.984489114732636,1,NA,"GO:0000819",137,"FALSE"
"1168","enu","3","small molecule catabolic process",-0.968963531869507,0.632088937053557,5,1.66666666666667,1.15470053837925,0.692820323027551,12,4,0.126658378961347,1,NA,"GO:0044282",12,"FALSE"
"1169","enu","3","smoothened signaling pathway involved in dorsal/ventral neural tube patterning",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.815770294563344,1,NA,"GO:0060831",47,"FALSE"
"1170","enu","3","sphingomyelin biosynthetic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006686",747,"FALSE"
"1171","enu","3","spindle localization",-0.471679166426281,0.915078526446822,2,0.666666666666667,1.15470053837925,1.73205080756888,3,1,0.67848532750096,1,NA,"GO:0051653",28,"FALSE"
"1172","enu","3","stem cell differentiation",0.0876781352779313,0.151862985014274,13,4.33333333333333,0.577350269189626,0.133234677505298,12,4,0.998654025447091,1,NA,"GO:0048863",220,"FALSE"
"1173","enu","3","stem cell population maintenance",-0.471679166426281,0.502400446698578,6,2,1,0.5,9,3,0.68690467990281,1,NA,"GO:0019827",28,"FALSE"
"1174","enu","3","sterol biosynthetic process",-0.333333333333333,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,3,1,0.956996603987587,1,NA,"GO:0016126",47,"FALSE"
"1175","enu","3","stress granule assembly",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0034063",747,"FALSE"
"1176","enu","3","substantia nigra development",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.923094594365524,1,NA,"GO:0021762",47,"FALSE"
"1177","enu","3","substrate adhesion-dependent cell spreading",0.38400103114835,0.36946179574037,9,3,1,0.333333333333333,6,2,0.826401942846035,1,NA,"GO:0034446",38,"FALSE"
"1178","enu","3","sulfur compound metabolic process",-0.38400103114835,0.36946179574037,8,2.66666666666667,1.15470053837925,0.433012701892219,11,3.66666666666667,0.732656522070751,1,NA,"GO:0006790",38,"FALSE"
"1179","enu","3","suppression of viral release by host",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0044790",747,"FALSE"
"1180","enu","3","synaptic vesicle lumen acidification",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0097401",747,"FALSE"
"1181","enu","3","telomerase RNA localization to Cajal body",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0090671",747,"FALSE"
"1182","enu","3","telomere maintenance",0.0506676978150167,0.662418963885046,7,2.33333333333333,1.52752523165195,0.654653670707977,6,2,0.70327894162915,1,NA,"GO:0000723",306,"FALSE"
"1183","enu","3","telomere organization",0.245655198055402,0.425487284175352,8,2.66666666666667,1.15470053837925,0.433012701892219,6,2,0.860593556678352,1,NA,"GO:0032200",71,"FALSE"
"1184","enu","3","toxin transport",-0.333333333333333,0.577350269189626,0,0,0,NA,1,0.333333333333333,0.964188669697585,1,NA,"GO:1901998",47,"FALSE"
"1185","enu","3","trabecula morphogenesis",-0.333333333333333,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,3,1,0.947874146515802,1,NA,"GO:0061383",47,"FALSE"
"1186","enu","3","tube closure",-0.194987500240385,0.337728257257196,4,1.33333333333333,0.577350269189626,0.433012701892219,5,1.66666666666667,0.979756655956925,1,NA,"GO:0060606",93,"FALSE"
"1187","enu","3","ubiquinone biosynthetic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006744",747,"FALSE"
"1188","enu","3","ubiquinone metabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006743",747,"FALSE"
"1189","enu","3","vacuolar acidification",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.898665580568971,1,NA,"GO:0007035",47,"FALSE"
"1190","enu","3","vacuolar transport",-0.389975000480771,0.337728257257196,4,1.33333333333333,0.577350269189626,0.433012701892219,6,2,0.864016963946252,1,NA,"GO:0007034",38,"FALSE"
"1191","enu","3","vacuole organization",-0.031036468130494,0.36946179574037,8,2.66666666666667,1.15470053837925,0.433012701892219,8,2.66666666666667,0.960193184044438,1,NA,"GO:0007033",385,"FALSE"
"1192","enu","3","vasculogenesis",-0.0566416671474373,0.502400446698578,5,1.66666666666667,1.15470053837925,0.692820323027551,5,1.66666666666667,0.937757569271084,1,NA,"GO:0001570",306,"FALSE"
"1193","enu","3","vesicle localization",-0.0876781352779313,0.87179582494048,8,2.66666666666667,1.52752523165195,0.57282196186948,8,2.66666666666667,0.54129246357716,1,NA,"GO:0051648",220,"FALSE"
"1194","enu","3","vesicle organization",-0.578988531388735,0.7292132542039,9,3,1.73205080756888,0.577350269189626,14,4.66666666666667,0.205922613459524,1,NA,"GO:0016050",22,"FALSE"
"1195","enu","3","viral process",-0.185272051687213,0.345659680780944,15,5,1.73205080756888,0.346410161513775,17,5.66666666666667,0.844673325414613,1,NA,"GO:0016032",99,"FALSE"
"1196","enu","3","viral release from host cell",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.915621075240791,1,NA,"GO:0019076",47,"FALSE"
"1197","enu","3","water-soluble vitamin metabolic process",-0.138345833092948,0.801486874080731,3,1,1,1,3,1,0.901266305244931,1,NA,"GO:0006767",137,"FALSE"
"1198","enu","6","ATP metabolic process",0.013547328165782,0.583500399775918,17,5.66666666666667,1.15470053837925,0.203770683243397,17,5.66666666666667,0.617798550262264,1,NA,"GO:0046034",526,"FALSE"
"1199","enu","6","COPII vesicle coating",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.945977240514854,1,NA,"GO:0048208",47,"FALSE"
"1200","enu","6","DNA conformation change",-0.861654166907052,0.23962201193243,3,1,0,0,8,2.66666666666667,0.297365620024814,1,NA,"GO:0071103",12,"FALSE"
"1201","enu","6","DNA replication",-0.602451640685867,0.623416168252585,17,5.66666666666667,3.05505046330389,0.539126552347746,26,8.66666666666667,0.149874643617865,1,NA,"GO:0006260",21,"FALSE"
"1202","enu","6","DNA-templated transcription elongation",-0.742939563498628,0.729213254203902,6,2,1.73205080756888,0.866025403784439,10,3.33333333333333,0.332852978262551,1,NA,"GO:0006354",16,"FALSE"
"1203","enu","6","G0 to G1 transition",-0.0876781352779313,0.87179582494048,5,1.66666666666667,2.08166599946613,1.24899959967968,4,1.33333333333333,0.665891364601617,1,NA,"GO:0045023",220,"FALSE"
"1204","enu","6","GPI anchor biosynthetic process",0.194987500240385,0.337728257257196,2,0.666666666666667,1.15470053837925,1.73205080756888,1,0.333333333333333,0.988831483953426,1,NA,"GO:0006506",93,"FALSE"
"1205","enu","6","Golgi organization",-1.30229686520284,1.16140807924281,4,1.33333333333333,1.52752523165195,1.14564392373896,12,4,0.0249058780641758,0.681630061177873,NA,"GO:0007030",8,"FALSE"
"1206","enu","6","Golgi to plasma membrane protein transport",-0.333333333333335,1.12270965138118,4,1.33333333333333,1.15470053837925,0.866025403784439,5,1.66666666666667,0.58878920390341,1,NA,"GO:0043001",47,"FALSE"
"1207","enu","6","Golgi vesicle transport",-0.361629632528838,0.581393857356057,20,6.66666666666667,2.88675134594813,0.433012701892219,26,8.66666666666667,0.260419146462447,1,NA,"GO:0048193",42,"FALSE"
"1208","enu","6","NADP metabolic process",0,0,3,1,0,0,3,1,1,1,NA,"GO:0006739",747,"FALSE"
"1209","enu","6","NADPH regeneration",0.333333333333333,1.15470053837925,2,0.666666666666667,0.577350269189626,0.866025403784439,1,0.333333333333333,0.533357429001408,1,NA,"GO:0006740",47,"FALSE"
"1210","enu","6","RNA localization",-0.912321864722067,0.791464294162406,9,3,2.64575131106459,0.881917103688197,17,5.66666666666667,0.0709283145446471,1,NA,"GO:0006403",12,"FALSE"
"1211","enu","6","RNA transport",-0.666666666666667,0.777935822377187,9,3,2.64575131106459,0.881917103688197,14,4.66666666666667,0.190412426917677,1,NA,"GO:0050658",20,"FALSE"
"1212","enu","6","Schwann cell differentiation",0.528320833573719,0.502400446698578,8,2.66666666666667,2.08166599946613,0.7806247497998,4,1.33333333333333,0.640572628208833,1,NA,"GO:0014037",26,"FALSE"
"1213","enu","6","U2-type prespliceosome assembly",0,1,1,0.333333333333333,0.577350269189626,1.73205080756888,1,0.333333333333333,0.805071534245942,1,NA,"GO:1903241",747,"FALSE"
"1214","enu","6","UV-damage excision repair",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.962529215618284,1,NA,"GO:0070914",47,"FALSE"
