"","condition","cycle","region","log2fc.mean","obs.mut.sum","obs.mut.mean","obs.mut.sd","obs.mut.cv","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id","observed.variant.required","observed.variant.requirement.met"
"674","control","9","regulation of anatomical structure size",-0.365440846323732,18,3,2.19089023002066,0.730296743340221,3.33333333333333,0.25699812450296,1,NA,"GO:0090066",42,"FALSE"
"675","control","9","regulation of apoptotic signaling pathway",-1.00981561484226,8,1.33333333333333,1.03279555898864,0.774596669241483,3.33333333333333,0.0918953330748384,1,NA,"GO:2001233",9,"FALSE"
"676","control","9","regulation of autophagosome maturation",0.333333333333333,2,0.333333333333333,0.516397779494322,1.54919333848297,0,0.921812071678175,1,NA,"GO:1901096",47,"FALSE"
"677","control","9","regulation of autophagy",-0.940642698295787,8,1.33333333333333,1.03279555898864,0.774596669241483,3.16666666666667,0.137413915976535,1,NA,"GO:0010506",12,"FALSE"
"678","control","9","regulation of binding",-0.843148948175595,12,2,1.4142135623731,0.707106781186548,3.83333333333333,0.0768175071702592,1,NA,"GO:0051098",13,"FALSE"
"679","control","9","regulation of carbohydrate metabolic process",0.0974937501201927,10,1.66666666666667,1.03279555898864,0.619677335393187,1.33333333333333,0.896509611576853,1,NA,"GO:0006109",193,"FALSE"
"680","control","9","regulation of cell cycle phase transition",-0.515518234065247,15,2.5,1.51657508881031,0.606630035524124,3.5,0.291289578570133,1,NA,"GO:1901987",26,"FALSE"
"681","control","9","regulation of cell division",-1.05664166714744,3,0.5,0.836660026534076,1.67332005306815,1.83333333333333,0.134239173456449,1,NA,"GO:0051302",9,"FALSE"
"682","control","9","regulation of cell growth",-0.720321349147894,11,1.83333333333333,0.983192080250175,0.536286589227368,3.5,0.212606896806957,1,NA,"GO:0001558",16,"FALSE"
"683","control","9","regulation of cell morphogenesis",-0.597493750120194,10,1.66666666666667,1.86189867250253,1.11713920350152,2.33333333333333,0.326467323539873,1,NA,"GO:0022604",21,"FALSE"
"684","control","9","regulation of cell-substrate adhesion",-0.433814068119738,11,1.83333333333333,2.13697605664328,1.16562330362361,2,0.152823121815075,1,NA,"GO:0010810",33,"FALSE"
"685","control","9","regulation of cell-substrate junction assembly",0.361654166907053,4,0.666666666666667,1.03279555898864,1.54919333848297,0.166666666666667,0.641928964183722,1,NA,"GO:0090109",42,"FALSE"
"686","control","9","regulation of cell-substrate junction organization",-0.305012499759614,4,0.666666666666667,1.03279555898864,1.54919333848297,0.833333333333333,0.556283242546181,1,NA,"GO:0150116",54,"FALSE"
"687","control","9","regulation of cellular component size",-0.238826567879351,13,2.16666666666667,1.47196014438797,0.679366220486757,2.33333333333333,0.570928817161309,1,NA,"GO:0032535",74,"FALSE"
"688","control","9","regulation of chromosome organization",-0.125814583693911,12,2,0.894427190999916,0.447213595499958,2.16666666666667,0.96387235012825,1,NA,"GO:0033044",156,"FALSE"
"689","control","9","regulation of chromosome segregation",-0.333333333333333,5,0.833333333333333,0.752772652709081,0.903327183250897,1.16666666666667,0.990992273917658,1,NA,"GO:0051983",47,"FALSE"
"690","control","9","regulation of circadian rhythm",0.025333848907508,10,1.66666666666667,1.50554530541816,0.903327183250897,1.33333333333333,0.443541891415847,1,NA,"GO:0042752",451,"FALSE"
"691","control","9","regulation of cysteine-type endopeptidase activity involved in apoptotic process",-0.987468750600965,4,0.666666666666667,0.816496580927726,1.22474487139159,2,0.248580154642027,1,NA,"GO:0043281",11,"FALSE"
"692","control","9","regulation of cytokinesis",-0.569172916546474,3,0.5,0.836660026534076,1.67332005306815,1,0.791279030562902,1,NA,"GO:0032465",22,"FALSE"
"693","control","9","regulation of embryonic development",-0.166666666666667,1,0.166666666666667,0.408248290463863,2.44948974278318,0.333333333333333,0.976901478674472,1,NA,"GO:0045995",112,"FALSE"
"694","control","9","regulation of establishment of cell polarity",0.26416041678686,2,0.333333333333333,0.816496580927726,2.44948974278318,0,0.83336789353884,1,NA,"GO:2000114",63,"FALSE"
"695","control","9","regulation of extracellular matrix organization",0,5,0.833333333333333,0.408248290463863,0.489897948556636,0.833333333333333,0.992550826952696,1,NA,"GO:1903053",747,"FALSE"
"696","control","9","regulation of fibroblast migration",0.166666666666667,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0.999175315854401,1,NA,"GO:0010762",112,"FALSE"
"697","control","9","regulation of fibroblast proliferation",-0.5,3,0.5,0.547722557505166,1.09544511501033,1,0.976801210476033,1,NA,"GO:0048145",26,"FALSE"
"698","control","9","regulation of focal adhesion assembly",0.361654166907053,4,0.666666666666667,1.03279555898864,1.54919333848297,0.166666666666667,0.641928964183722,1,NA,"GO:0051893",42,"FALSE"
"699","control","9","regulation of generation of precursor metabolites and energy",-0.166666666666667,6,1,1.09544511501033,1.09544511501033,1,0.957332418806441,1,NA,"GO:0043467",112,"FALSE"
"700","control","9","regulation of glucose metabolic process",-0.069172916546474,7,1.16666666666667,1.16904519445001,1.00203873810001,1,0.936584216109605,1,NA,"GO:0010906",265,"FALSE"
"701","control","9","regulation of interferon-beta production",-0.333333333333333,4,0.666666666666667,1.211060141639,1.81659021245849,0.833333333333333,0.932580928619947,1,NA,"GO:0032648",47,"FALSE"
"702","control","9","regulation of intracellular protein transport",-0.430827083453526,9,1.5,0.547722557505166,0.365148371670111,2.33333333333333,0.908661112686668,1,NA,"GO:0033157",33,"FALSE"
"703","control","9","regulation of intracellular steroid hormone receptor signaling pathway",-0.305012499759614,4,0.666666666666667,1.03279555898864,1.54919333848297,0.833333333333333,0.561591424806011,1,NA,"GO:0033143",54,"FALSE"
"704","control","9","regulation of intracellular transport",-0.343148948175595,15,2.5,0.836660026534076,0.33466401061363,3.33333333333333,0.932001336628111,1,NA,"GO:0032386",43,"FALSE"
"705","control","9","regulation of ketone biosynthetic process",0.166666666666667,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0.98717266481076,1,NA,"GO:0010566",112,"FALSE"
"706","control","9","regulation of ligase activity",0.166666666666667,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0.957250909885956,1,NA,"GO:0051340",112,"FALSE"
"707","control","9","regulation of membrane permeability",0,0,0,0,NA,0,1,1,NA,"GO:0090559",747,"FALSE"
"708","control","9","regulation of microtubule cytoskeleton organization",-0.930827083453527,1,0.166666666666667,0.408248290463863,2.44948974278318,1.16666666666667,0.598164654449908,1,NA,"GO:0070507",12,"FALSE"
"709","control","9","regulation of microtubule depolymerization",0,0,0,0,NA,0,1,1,NA,"GO:0031114",747,"FALSE"
"710","control","9","regulation of microtubule-based process",-0.361654166907053,6,1,0.632455532033676,0.632455532033676,1.5,0.805974611043566,1,NA,"GO:0032886",42,"FALSE"
"711","control","9","regulation of mitochondrial fission",0.166666666666667,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0.997608036481145,1,NA,"GO:0090140",112,"FALSE"
"712","control","9","regulation of mitochondrial membrane permeability",0,0,0,0,NA,0,1,1,NA,"GO:0046902",747,"FALSE"
"713","control","9","regulation of mitochondrial membrane potential",0.166666666666667,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0.999894775639601,1,NA,"GO:0051881",112,"FALSE"
"714","control","9","regulation of ncRNA transcription",0.430827083453527,3,0.5,0.836660026534076,1.67332005306815,0,0.834324152751645,1,NA,"GO:0140747",33,"FALSE"
"715","control","9","regulation of neuron apoptotic process",-1.29248125036058,0,0,0,NA,1.5,0.159080397566353,1,NA,"GO:0043523",8,"FALSE"
"716","control","9","regulation of neuron death",-1.29248125036058,3,0.5,0.547722557505166,1.09544511501033,2.5,0.030789221106777,1,NA,"GO:1901214",8,"FALSE"
"717","control","9","regulation of neuron projection development",-0.912321864722068,8,1.33333333333333,0.516397779494322,0.387298334620742,3.33333333333333,0.138551663091483,1,NA,"GO:0010975",12,"FALSE"
"718","control","9","regulation of pinocytosis",0,0,0,0,NA,0,1,1,NA,"GO:0048548",747,"FALSE"
"719","control","9","regulation of plasma membrane bounded cell projection assembly",-0.556641667147438,5,0.833333333333333,0.408248290463863,0.489897948556636,1.66666666666667,0.789565621986029,1,NA,"GO:0120032",25,"FALSE"
"720","control","9","regulation of protein catabolic process",-0.660964047443681,16,2.66666666666667,1.63299316185545,0.612372435695795,4.16666666666667,0.241823886215002,1,NA,"GO:0042176",20,"FALSE"
"721","control","9","regulation of protein dephosphorylation",-0.166666666666667,6,1,1.09544511501033,1.09544511501033,1,0.967580647765087,1,NA,"GO:0035304",112,"FALSE"
"722","control","9","regulation of protein modification by small protein conjugation or removal",-0.638345833092948,11,1.83333333333333,1.32916013582513,0.724996437722796,3,0.413399253801781,1,NA,"GO:1903320",20,"FALSE"
"723","control","9","regulation of protein stability",-0.0789885313887357,22,3.66666666666667,2.33809038890002,0.637661015154552,3.5,0.586483614183902,1,NA,"GO:0031647",241,"FALSE"
"724","control","9","regulation of protein-containing complex assembly",-0.471679166426281,14,2.33333333333333,1.36626010212795,0.58554004376912,3.33333333333333,0.596850693910334,1,NA,"GO:0043254",28,"FALSE"
"725","control","9","regulation of response to DNA damage stimulus",-0.456160932361034,13,2.16666666666667,1.32916013582513,0.613458524226981,3,0.629924213441575,1,NA,"GO:2001020",31,"FALSE"
"726","control","9","regulation of small molecule metabolic process",-0.0438390676389657,14,2.33333333333333,1.03279555898864,0.44262666813799,2.33333333333333,0.911985784428046,1,NA,"GO:0062012",347,"FALSE"
"727","control","9","regulation of stem cell differentiation",-0.333333333333333,4,0.666666666666667,0.516397779494322,0.774596669241483,1,0.995309933893091,1,NA,"GO:2000736",47,"FALSE"
"728","control","9","regulation of steroid hormone biosynthetic process",0.166666666666667,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0.9829661364337,1,NA,"GO:0090030",112,"FALSE"
"729","control","9","regulation of supramolecular fiber organization",-0.525333848907508,14,2.33333333333333,1.75119007154183,0.750510030660783,3.33333333333333,0.181475725144656,1,NA,"GO:1902903",26,"FALSE"
"730","control","9","regulation of translational fidelity",0,0,0,0,NA,0,1,1,NA,"GO:0006450",747,"FALSE"
"731","control","9","regulation of type I interferon-mediated signaling pathway",0.166666666666667,2,0.333333333333333,0.516397779494322,1.54919333848297,0.166666666666667,0.999911246366286,1,NA,"GO:0060338",112,"FALSE"
"732","control","9","regulation of ubiquitin-protein transferase activity",-0.5,3,0.5,0.547722557505166,1.09544511501033,1,0.972319045279473,1,NA,"GO:0051438",26,"FALSE"
"733","control","9","regulation of vacuole organization",-0.0691729165464733,2,0.333333333333333,0.816496580927726,2.44948974278318,0.333333333333333,0.825759310688321,1,NA,"GO:0044088",265,"FALSE"
"734","control","9","release of cytochrome c from mitochondria",-0.166666666666667,1,0.166666666666667,0.408248290463863,2.44948974278318,0.333333333333333,0.999809475623676,1,NA,"GO:0001836",112,"FALSE"
"735","control","9","renal system development",-0.959147917027247,6,1,1.26491106406735,1.26491106406735,2.33333333333333,0.112361748186825,1,NA,"GO:0072001",12,"FALSE"
"736","control","9","respiratory system development",-0.474666151092493,9,1.5,1.51657508881031,1.01105005920687,2,0.492818860917618,1,NA,"GO:0060541",28,"FALSE"
"737","control","9","respiratory tube development",-0.474666151092493,9,1.5,1.51657508881031,1.01105005920687,2,0.520177767188028,1,NA,"GO:0030323",28,"FALSE"
"738","control","9","response to UV",0.0661859318802637,14,2.33333333333333,1.211060141639,0.519025774988141,2,0.90555176022653,1,NA,"GO:0009411",265,"FALSE"
"739","control","9","response to acid chemical",-0.402506249879807,4,0.666666666666667,0.816496580927726,1.22474487139159,1,0.921872061094069,1,NA,"GO:0001101",34,"FALSE"
"740","control","9","response to amino acid",-0.402506249879807,4,0.666666666666667,0.816496580927726,1.22474487139159,1,0.939364583935043,1,NA,"GO:0043200",34,"FALSE"
"741","control","9","response to amino acid starvation",0.5,3,0.5,0.547722557505166,1.09544511501033,0,0.897917436651977,1,NA,"GO:1990928",26,"FALSE"
"742","control","9","response to arsenic-containing substance",0.166666666666667,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0.998342908832433,1,NA,"GO:0046685",112,"FALSE"
"743","control","9","response to endoplasmic reticulum stress",-0.792481250360579,8,1.33333333333333,1.86189867250253,1.39642400437689,2.33333333333333,0.0718755702012446,1,NA,"GO:0034976",13,"FALSE"
"744","control","9","response to fluid shear stress",0.5,3,0.5,0.547722557505166,1.09544511501033,0,0.916345023738248,1,NA,"GO:0034405",26,"FALSE"
"745","control","9","response to insulin",-0.141332817759159,12,2,1.26491106406735,0.632455532033676,2.16666666666667,0.397581193435522,1,NA,"GO:0032868",129,"FALSE"
"746","control","9","response to ionizing radiation",-0.861654166907053,2,0.333333333333333,0.516397779494322,1.54919333848297,1.33333333333333,0.568831933026601,1,NA,"GO:0010212",12,"FALSE"
"747","control","9","response to oxidative stress",-0.896803630656821,11,1.83333333333333,1.83484785926972,1.00082610505621,3.5,0.0727936865123006,1,NA,"GO:0006979",12,"FALSE"
"748","control","9","response to oxygen levels",-0.358667182240841,19,3.16666666666667,2.40138848724372,0.758333206498016,3.5,0.224964343302783,1,NA,"GO:0070482",42,"FALSE"
"749","control","9","response to reactive oxygen species",-1.03130781823993,5,0.833333333333333,1.60208197875972,1.92249837451167,2,0.0738513529993403,1,NA,"GO:0000302",9,"FALSE"
"750","control","9","response to sterol depletion",0.166666666666667,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0.989590592995631,1,NA,"GO:0006991",112,"FALSE"
"751","control","9","response to topologically incorrect protein",-0.405493234546018,8,1.33333333333333,1.50554530541816,1.12915897906362,1.66666666666667,0.713556433323575,1,NA,"GO:0035966",34,"FALSE"
"752","control","9","response to transforming growth factor beta",-0.307999484425826,14,2.33333333333333,1.96638416050035,0.842736068785864,2.5,0.387264774429227,1,NA,"GO:0071559",54,"FALSE"
"753","control","9","response to virus",-0.692000515574175,13,2.16666666666667,1.72240142436851,0.794954503554696,3.5,0.206147748188282,1,NA,"GO:0009615",17,"FALSE"
"754","control","9","rhythmic process",-0.226023968370879,15,2.5,1.51657508881031,0.606630035524124,2.66666666666667,0.675991544299929,1,NA,"GO:0048511",81,"FALSE"
"755","control","9","ribonucleoprotein complex assembly",0.166666666666667,14,2.33333333333333,1.36626010212795,0.58554004376912,1.83333333333333,0.944966967028177,1,NA,"GO:0022618",112,"FALSE"
"756","control","9","ribonucleoprotein complex subunit organization",0.235839583213141,15,2.5,1.37840487520902,0.551361950083609,1.83333333333333,0.918777545435125,1,NA,"GO:0071826",74,"FALSE"
"757","control","9","ribonucleotide metabolic process",-0.456160932361034,16,2.66666666666667,1.86189867250253,0.698212002188447,3.33333333333333,0.350569500836911,1,NA,"GO:0009259",31,"FALSE"
"758","control","9","ribose phosphate metabolic process",-0.456160932361034,16,2.66666666666667,1.86189867250253,0.698212002188447,3.33333333333333,0.340003370248714,1,NA,"GO:0019693",31,"FALSE"
"759","control","9","ribosomal subunit export from nucleus",0.166666666666667,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0.968499169480096,1,NA,"GO:0000054",112,"FALSE"
"760","control","9","ribosome assembly",0.26416041678686,3,0.5,0.836660026534076,1.67332005306815,0.166666666666667,0.827870997333486,1,NA,"GO:0042255",63,"FALSE"
"761","control","9","ribosome biogenesis",-0.515518234065248,11,1.83333333333333,1.32916013582513,0.724996437722796,2.66666666666667,0.339560515800817,1,NA,"GO:0042254",26,"FALSE"
"762","control","9","ribosome localization",0.166666666666667,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0.968499169480096,1,NA,"GO:0033750",112,"FALSE"
"763","control","9","roof of mouth development",0.166666666666667,3,0.5,0.547722557505166,1.09544511501033,0.333333333333333,0.968959644215779,1,NA,"GO:0060021",112,"FALSE"
"764","control","9","semaphorin-plexin signaling pathway involved in neuron projection guidance",0,0,0,0,NA,0,1,1,NA,"GO:1902285",747,"FALSE"
"765","control","9","seminiferous tubule development",0.166666666666667,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0.98854029002925,1,NA,"GO:0072520",112,"FALSE"
"766","control","9","signal peptide processing",0,0,0,0,NA,0,1,1,NA,"GO:0006465",747,"FALSE"
"767","control","9","signal transduction in response to DNA damage",-0.0974937501201933,8,1.33333333333333,1.03279555898864,0.774596669241483,1.33333333333333,0.742726300660002,1,NA,"GO:0042770",193,"FALSE"
