"","condition","cycle","region","log2fc.mean.x","log2fc.sd","obs.mut.sum","obs.mut.mean","obs.mut.sd","obs.mut.cv","sim.mut.sum","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id","observed.variant.required","observed.variant.requirement.met","log2fc.mean.y","log2fc.norm","log2fc.norm.sd"
"140","control","1","mammary gland epithelial cell proliferation",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0033598",747,"FALSE",0,0,0.397073346477591
"141","control","1","membrane assembly",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.755797501275086,1,NA,"GO:0071709",47,"FALSE",0.333333333333333,0,0.397073346477591
"142","control","1","membrane biogenesis",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.766168205982137,1,NA,"GO:0044091",47,"FALSE",0.333333333333333,0,0.397073346477591
"143","control","1","membrane docking",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0022406",747,"FALSE",0.333333333333333,-0.333333333333333,0.397073346477591
"144","control","1","membrane fission",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0090148",747,"FALSE",0,0,0.397073346477591
"145","control","1","mesenchymal cell differentiation",-0.333333333333333,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,3,1,0.957320443627839,1,NA,"GO:0048762",47,"FALSE",-0.194987500240385,-0.138345833092948,0.397073346477591
"146","control","1","metallo-sulfur cluster assembly",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0031163",747,"FALSE",0.333333333333333,-0.333333333333333,0.397073346477591
"147","control","1","methylation",0.194987500240385,0.337728257257196,3,1,1,1,2,0.666666666666667,0.990199235411162,1,NA,"GO:0032259",93,"FALSE",0.440642698295787,-0.245655198055402,0.397073346477591
"148","control","1","microtubule cytoskeleton organization involved in mitosis",0,0,0,0,0,NA,0,0,1,1,NA,"GO:1902850",747,"FALSE",-0.52832083357372,0.52832083357372,0.397073346477591
"149","control","1","microtubule depolymerization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0007019",747,"FALSE",0,0,0.397073346477591
"150","control","1","microtubule organizing center localization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0061842",747,"FALSE",0,0,0.397073346477591
"151","control","1","microtubule polymerization",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.786286051093498,1,NA,"GO:0046785",47,"FALSE",-0.666666666666667,1,0.397073346477591
"152","control","1","miRNA processing",0.52832083357372,0.915078526446824,2,0.666666666666667,1.15470053837925,1.73205080756888,0,0,0.107204241224905,1,NA,"GO:0035196",26,"FALSE",0.861654166907053,-0.333333333333333,0.397073346477591
"153","control","1","mitochondrial calcium ion homeostasis",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0051560",747,"FALSE",0.333333333333333,-0.333333333333333,0.397073346477591
"154","control","1","mitochondrial calcium ion transmembrane transport",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006851",747,"FALSE",0.333333333333333,-0.333333333333333,0.397073346477591
"155","control","1","mitochondrial gene expression",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0140053",747,"FALSE",0.333333333333333,-0.333333333333333,0.397073346477591
"156","control","1","mitochondrial genome maintenance",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0000002",747,"FALSE",0.333333333333333,-0.333333333333333,0.397073346477591
"157","control","1","mitochondrial membrane organization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0007006",747,"FALSE",0,0,0.397073346477591
"158","control","1","mitochondrial outer membrane permeabilization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0097345",747,"FALSE",0,0,0.397073346477591
"159","control","1","mitochondrial respiratory chain complex assembly",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0033108",747,"FALSE",0.333333333333333,-0.333333333333333,0.397073346477591
"160","control","1","mitochondrial transmembrane transport",0,0,0,0,0,NA,0,0,1,1,NA,"GO:1990542",747,"FALSE",0.333333333333333,-0.333333333333333,0.397073346477591
"161","control","1","mitochondrial transport",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006839",747,"FALSE",-0.138345833092948,0.138345833092948,0.397073346477591
"162","control","1","mitochondrion distribution",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0048311",747,"FALSE",0,0,0.397073346477591
"163","control","1","mitochondrion localization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0051646",747,"FALSE",0,0,0.397073346477591
"164","control","1","mitochondrion morphogenesis",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0070584",747,"FALSE",0.333333333333333,-0.333333333333333,0.397073346477591
"165","control","1","mitotic cytokinesis",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0000281",747,"FALSE",-1,1,0.397073346477591
"166","control","1","monosaccharide biosynthetic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0046364",747,"FALSE",0.528320833573719,-0.528320833573719,0.397073346477591
"167","control","1","monosaccharide metabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0005996",747,"FALSE",-0.0566416671474373,0.0566416671474373,0.397073346477591
"168","control","1","morphogenesis of an epithelial sheet",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0002011",747,"FALSE",-0.333333333333333,0.333333333333333,0.397073346477591
"169","control","1","movement in host",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.897180900775154,1,NA,"GO:0044000",47,"FALSE",0.333333333333333,0,0.397073346477591
"170","control","1","mRNA export from nucleus",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006406",747,"FALSE",-0.666666666666667,0.666666666666667,0.397073346477591
"171","control","1","multicellular organism growth",0.666666666666667,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,0,0,0.715694603836171,1,NA,"GO:0035264",20,"FALSE",0.528320833573719,0.138345833092948,0.397073346477591
"172","control","1","myeloid cell homeostasis",1,0,3,1,0,0,0,0,0.461850975227429,1,NA,"GO:0002262",11,"FALSE",0.38400103114835,0.61599896885165,0.397073346477591
"173","control","1","NADP metabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006739",747,"FALSE",0.666666666666667,-0.666666666666667,0.397073346477591
"174","control","1","NADPH regeneration",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006740",747,"FALSE",0.333333333333333,-0.333333333333333,0.397073346477591
"175","control","1","ncRNA processing",0.194987500240387,1.30346571741306,3,1,1,1,2,0.666666666666667,0.498429895297932,1,NA,"GO:0034470",93,"FALSE",-0.0196312296845227,0.214618729924909,0.397073346477591
"176","control","1","negative regulation of catabolic process",-0.333333333333333,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,3,1,0.973520111207317,1,NA,"GO:0009895",47,"FALSE",-0.838191057609919,0.504857724276585,0.397073346477591
"177","control","1","negative regulation of cell projection organization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0031345",747,"FALSE",-0.138345833092948,0.138345833092948,0.397073346477591
"178","control","1","negative regulation of defense response to virus",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0050687",747,"FALSE",0,0,0.397073346477591
"179","control","1","negative regulation of growth",0,1.73205080756888,3,1,1.73205080756888,1.73205080756888,2,0.666666666666667,0.108972283865814,1,NA,"GO:0045926",747,"FALSE",-0.0566416671474373,0.0566416671474373,0.397073346477591
"180","control","1","negative regulation of GTPase activity",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0034260",747,"FALSE",0,0,0.397073346477591
"181","control","1","negative regulation of mitotic nuclear division",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.55491498041764,1,NA,"GO:0045839",47,"FALSE",0,0.333333333333333,0.397073346477591
"182","control","1","negative regulation of phosphorus metabolic process",0.333333333333333,0.577350269189626,5,1.66666666666667,1.15470053837925,0.692820323027551,3,1,0.950217047385755,1,NA,"GO:0010563",47,"FALSE",0.0370104374629147,0.296322895870419,0.397073346477591
"183","control","1","negative regulation of protein phosphorylation",0,1,4,1.33333333333333,1.52752523165195,1.14564392373896,3,1,0.797678147398762,1,NA,"GO:0001933",747,"FALSE",-0.276691666185896,0.276691666185896,0.397073346477591
"184","control","1","negative regulation of transferase activity",-0.333333333333333,1.15470053837925,1,0.333333333333333,0.577350269189626,1.73205080756888,2,0.666666666666667,0.602931687958023,1,NA,"GO:0051348",47,"FALSE",-0.918295834054491,0.584962500721157,0.397073346477591
"185","control","1","neural tube development",0.52832083357372,0.915078526446824,2,0.666666666666667,1.15470053837925,1.73205080756888,0,0,0.514438597733284,1,NA,"GO:0021915",26,"FALSE",0.723308333814105,-0.194987500240385,0.397073346477591
"186","control","1","neuron apoptotic process",0,1,1,0.333333333333333,0.577350269189626,1.73205080756888,1,0.333333333333333,0.78014161984988,1,NA,"GO:0051402",747,"FALSE",-0.918295834054491,0.918295834054491,0.397073346477591
"187","control","1","neuron death",0,0,3,1,0,0,3,1,1,1,NA,"GO:0070997",747,"FALSE",-0.578988531388735,0.578988531388735,0.397073346477591
"188","control","1","neuron projection organization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0106027",747,"FALSE",-0.471679166426281,0.471679166426281,0.397073346477591
"189","control","1","neurotrophin signaling pathway",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0038179",747,"FALSE",0.333333333333333,-0.333333333333333,0.397073346477591
"190","control","1","non-membrane-bounded organelle assembly",-0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,2,0.666666666666667,0.946155262874874,1,NA,"GO:0140694",47,"FALSE",-0.440642698295787,0.107309364962454,0.397073346477591
"191","control","1","nonribosomal peptide biosynthetic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0019184",747,"FALSE",0,0,0.397073346477591
"192","control","1","nuclear chromosome segregation",0.194987500240385,1.05549058534408,3,1,1,1,2,0.666666666666667,0.672515720608563,1,NA,"GO:0098813",93,"FALSE",-0.333333333333333,0.528320833573719,0.397073346477591
"193","control","1","nuclear envelope organization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006998",747,"FALSE",0,0,0.397073346477591
"194","control","1","nuclear transport",-0.333333333333333,1.15470053837925,1,0.333333333333333,0.577350269189626,1.73205080756888,2,0.666666666666667,0.591419516443095,1,NA,"GO:0051169",47,"FALSE",0,-0.333333333333333,0.397073346477591
"195","control","1","nuclear-transcribed mRNA catabolic process",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.832024330201571,1,NA,"GO:0000956",47,"FALSE",-0.52832083357372,0.861654166907053,0.397073346477591
"196","control","1","nucleic acid transport",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0050657",747,"FALSE",-0.723308333814105,0.723308333814105,0.397073346477591
"197","control","1","nucleocytoplasmic transport",-0.333333333333333,1.15470053837925,1,0.333333333333333,0.577350269189626,1.73205080756888,2,0.666666666666667,0.591419516443095,1,NA,"GO:0006913",47,"FALSE",0,-0.333333333333333,0.397073346477591
"198","control","1","nucleotide catabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0009166",747,"FALSE",0,0,0.397073346477591
"199","control","1","nucleus organization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006997",747,"FALSE",-0.333333333333333,0.333333333333333,0.397073346477591
"200","control","1","oligosaccharide-lipid intermediate biosynthetic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006490",747,"FALSE",0,0,0.397073346477591
"201","control","1","one-carbon metabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006730",747,"FALSE",0,0,0.397073346477591
"202","control","1","organelle fission",0,0,3,1,0,0,3,1,1,1,NA,"GO:0048285",747,"FALSE",-0.528320833573719,0.528320833573719,0.397073346477591
"203","control","1","organelle fusion",0.666666666666667,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,0,0,0.489482550335697,1,NA,"GO:0048284",20,"FALSE",0.389975000480771,0.276691666185896,0.397073346477591
"204","control","1","organelle inheritance",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0048308",747,"FALSE",0,0,0.397073346477591
"205","control","1","organelle localization by membrane tethering",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0140056",747,"FALSE",0,0,0.397073346477591
"206","control","1","organophosphate catabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0046434",747,"FALSE",-0.333333333333333,0.333333333333333,0.397073346477591
"207","control","1","organophosphate ester transport",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0015748",747,"FALSE",-0.138345833092948,0.138345833092948,0.397073346477591
"208","control","1","ossification",0.528320833573719,0.502400446698578,6,2,1,0.5,3,1,0.857346562686157,1,NA,"GO:0001503",26,"FALSE",0.175356270555863,0.352964563017856,0.397073346477591
"209","control","1","osteoblast differentiation",0.389975000480772,1.30346571741306,4,1.33333333333333,1.15470053837925,0.866025403784439,2,0.666666666666667,0.389145714955569,1,NA,"GO:0001649",38,"FALSE",0.522346864241298,-0.132371863760526,0.397073346477591
"210","control","1","oxidative phosphorylation",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006119",747,"FALSE",-0.333333333333333,0.333333333333333,0.397073346477591
"211","control","1","pentose-phosphate shunt",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006098",747,"FALSE",0.333333333333333,-0.333333333333333,0.397073346477591
"212","control","1","peptidyl-lysine modification",-0.333333333333333,1.15470053837925,3,1,1.73205080756888,1.73205080756888,3,1,0.609545639304433,1,NA,"GO:0018205",47,"FALSE",-1.01963122968452,0.686297896351189,0.397073346477591
"213","control","1","pericardium development",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0060039",747,"FALSE",0.333333333333333,-0.333333333333333,0.397073346477591
"214","control","1","peroxisome organization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0007031",747,"FALSE",0.333333333333333,-0.333333333333333,0.397073346477591
"215","control","1","phospholipid biosynthetic process",0.194987500240385,0.337728257257196,2,0.666666666666667,1.15470053837925,1.73205080756888,1,0.333333333333333,0.990245977783878,1,NA,"GO:0008654",93,"FALSE",-0.723308333814107,0.918295834054492,0.397073346477591
"216","control","1","pigment accumulation",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0043476",747,"FALSE",0,0,0.397073346477591
"217","control","1","pigmentation",0.666666666666667,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,0,0,0.541437849504541,1,NA,"GO:0043473",20,"FALSE",0.666666666666667,0,0.397073346477591
"218","control","1","pinocytosis",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006907",747,"FALSE",0,0,0.397073346477591
"219","control","1","placenta development",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0001890",747,"FALSE",-0.194987500240385,0.194987500240385,0.397073346477591
"220","control","1","plasma membrane tubulation",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0097320",747,"FALSE",0,0,0.397073346477591
"221","control","1","platelet-derived growth factor receptor signaling pathway",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0048008",747,"FALSE",0,0,0.397073346477591
"222","control","1","polyamine biosynthetic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006596",747,"FALSE",0,0,0.397073346477591
"223","control","1","polyamine metabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006595",747,"FALSE",0,0,0.397073346477591
"224","control","1","polyol metabolic process",0.52832083357372,0.915078526446824,2,0.666666666666667,1.15470053837925,1.73205080756888,0,0,0.298679242844995,1,NA,"GO:0019751",26,"FALSE",0.107309364962453,0.421011468611267,0.397073346477591
"225","control","1","positive regulation by host of viral process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0044794",747,"FALSE",0.333333333333333,-0.333333333333333,0.397073346477591
"226","control","1","positive regulation of amide metabolic process",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.920851594035734,1,NA,"GO:0034250",47,"FALSE",-0.584962500721157,0.918295834054491,0.397073346477591
"227","control","1","positive regulation of axonogenesis",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0050772",747,"FALSE",-0.666666666666667,0.666666666666667,0.397073346477591
"228","control","1","positive regulation of cell projection organization",-0.666666666666667,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,3,1,0.794579364731792,1,NA,"GO:0031346",20,"FALSE",0.0566416671474373,-0.723308333814104,0.397073346477591
"229","control","1","positive regulation of cellular component biogenesis",0.0566416671474373,0.915078526446822,4,1.33333333333333,1.15470053837925,0.866025403784439,3,1,0.767163452914298,1,NA,"GO:0044089",306,"FALSE",0.0701889953132193,-0.013547328165782,0.397073346477591
"230","control","1","positive regulation of epithelial to mesenchymal transition",0.666666666666667,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,0,0,0.400283389108241,1,NA,"GO:0010718",20,"FALSE",0.861654166907053,-0.194987500240387,0.397073346477591
"231","control","1","positive regulation of establishment of protein localization",-0.666666666666667,0.577350269189626,0,0,0,NA,2,0.666666666666667,0.824104663197165,1,NA,"GO:1904951",20,"FALSE",-0.421011468611265,-0.245655198055402,0.397073346477591
"232","control","1","positive regulation of GTPase activity",-0.138345833092948,0.801486874080731,2,0.666666666666667,1.15470053837925,1.73205080756888,2,0.666666666666667,0.903521916473533,1,NA,"GO:0043547",137,"FALSE",-0.666666666666668,0.52832083357372,0.397073346477591
"233","control","1","positive regulation of kinase activity",0.861654166907053,0.801486874080733,9,3,2,0.666666666666667,3,1,0.107507978764001,1,NA,"GO:0033674",12,"FALSE",0.0741308071121493,0.787523359794904,0.397073346477591
"234","control","1","positive regulation of microtubule polymerization",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.616840163109067,1,NA,"GO:0031116",47,"FALSE",0.333333333333333,0,0.397073346477591
"235","control","1","positive regulation of nervous system development",-0.333333333333333,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,3,1,0.962739974746184,1,NA,"GO:0051962",47,"FALSE",-0.282665635518317,-0.0506676978150167,0.397073346477591
"236","control","1","positive regulation of neurogenesis",0,1,2,0.666666666666667,0.577350269189626,0.866025403784439,2,0.666666666666667,0.821047177362984,1,NA,"GO:0050769",747,"FALSE",-0.251629167387823,0.251629167387823,0.397073346477591
"237","control","1","positive regulation of neuron migration",0,0,0,0,0,NA,0,0,1,1,NA,"GO:2001224",747,"FALSE",0,0,0.397073346477591
"238","control","1","positive regulation of protein localization",-1,0,0,0,0,NA,3,1,0.539658175551613,1,NA,"GO:1903829",11,"FALSE",-0.612167089239041,-0.387832910760959,0.397073346477591
"239","control","1","positive regulation of stem cell population maintenance",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.672980791311869,1,NA,"GO:1902459",47,"FALSE",0.52832083357372,-0.194987500240387,0.397073346477591
"240","control","1","positive regulation of viral process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0048524",747,"FALSE",0,0,0.397073346477591
"241","control","1","postsynapse organization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0099173",747,"FALSE",-0.138345833092948,0.138345833092948,0.397073346477591
